n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
864,394,776,911,430,41,265,291.75,25.59,26.399999999999988
988,523,497,414,940,802,849,292.55,21.9,22.589999999999993
310,991,488,366,597,913,929,299.6,19.22,19.79
223,516,142,288,143,773,97,321.0,27.79,30.309999999999988
633,818,256,931,545,722,829,301.41,22.45,21.29
616,923,150,317,101,747,75,306.88,28.52,30.30999999999998
920,870,700,338,483,573,103,316.98,24.76,25.199999999999992
362,444,323,625,655,934,209,295.88,21.44,22.259999999999998
989,565,488,453,886,533,266,304.88,26.6,25.159999999999993
63,824,940,561,937,14,95,316.9,29.97,32.779999999999994
736,860,408,727,844,803,684,294.37,18.7,19.529999999999998
640,1,626,505,847,888,341,258.94,18.91,19.659999999999993
249,747,333,720,891,64,195,311.79,27.51,27.619999999999994
939,581,227,244,822,990,145,327.7,27.58,28.08999999999999
822,556,458,93,82,327,896,334.94,27.53,29.94999999999999
520,955,501,111,308,564,298,310.2,25.82,26.579999999999988
723,127,560,340,834,944,553,300.33,25.72,23.939999999999987
208,986,818,617,560,601,294,297.53,21.42,22.519999999999996
455,93,610,817,394,324,589,316.13,25.99,26.359999999999992
247,297,188,193,841,191,33,328.13,37.22,37.57999999999999
627,672,266,487,70,91,695,325.26,26.65,26.599999999999994
775,133,897,153,945,39,862,323.21,28.14,29.359999999999996
82,919,716,945,849,553,699,313.39,23.67,24.779999999999987
400,857,722,537,282,534,831,310.0,24.18,25.07999999999999
241,869,220,916,695,603,845,296.46,18.75,19.320000000000004
972,429,593,281,461,504,676,314.46,20.8,22.909999999999997
656,717,938,812,365,84,332,319.65,25.6,25.649999999999995
627,118,498,601,645,343,865,312.52,20.66,21.489999999999995
194,248,16,749,277,119,722,327.45,37.55,36.73
225,380,813,174,340,436,835,319.6,28.23,28.919999999999998
63,103,801,149,875,714,224,332.71,32.35,30.15999999999999
46,836,587,649,931,958,547,324.42,22.47,23.8
616,696,75,27,127,650,193,330.03,31.85,34.709999999999994
620,850,589,122,400,93,379,315.24,27.52,29.22999999999999
853,118,37,620,22,199,984,321.84,32.6,30.719999999999995
993,189,735,126,490,215,744,304.49,24.68,23.580000000000002
819,62,959,695,23,557,435,327.79,28.27,27.68
635,103,855,266,71,226,73,325.89,32.04,33.73999999999999
662,308,358,446,184,62,515,326.21,24.32,25.509999999999998
478,40,610,103,716,400,204,328.51,35.69,36.07999999999999
266,367,926,749,481,858,923,286.99,24.03,23.429999999999993
940,583,173,714,688,208,989,272.07,20.71,19.690000000000005
785,59,807,692,162,865,165,330.88,27.8,27.62999999999999
350,542,256,120,611,943,452,326.71,25.59,27.31999999999999
681,179,13,482,697,419,921,324.15,33.37,33.74999999999999
582,895,520,939,318,664,365,303.84,20.36,19.51
397,857,673,256,157,574,707,316.69,26.0,26.929999999999993
12,468,759,80,343,756,46,333.35,37.94,38.699999999999996
557,287,138,245,780,976,493,328.79,25.9,26.659999999999993
360,624,294,689,367,604,969,325.59,23.1,22.109999999999996
913,648,874,635,135,732,317,309.91,26.52,26.059999999999988
397,766,424,848,666,82,1,309.05,24.77,25.609999999999992
608,196,715,342,163,245,228,324.06,23.37,25.859999999999992
652,458,387,727,896,689,581,296.5,21.31,21.749999999999993
895,424,32,411,892,718,581,325.2,28.88,27.719999999999995
428,790,678,726,47,169,456,320.36,29.83,29.349999999999994
65,265,718,161,457,540,906,319.94,28.01,28.819999999999983
498,929,574,618,773,0,905,331.91,50.11,50.03999999999998
39,506,333,319,857,478,51,325.5,25.68,28.66
828,842,896,997,831,425,192,279.85,20.33,20.599999999999998
561,986,648,85,857,742,133,295.19,22.5,23.8
15,411,972,694,427,323,3,328.89,44.67,47.11999999999998
218,14,734,772,2,842,691,336.06,45.09,48.949999999999996
541,626,100,195,121,622,664,327.27,29.39,29.56999999999999
203,894,309,286,705,186,102,330.35,29.81,28.91999999999998
487,874,944,406,642,83,22,323.41,28.58,29.779999999999987
281,935,463,819,811,118,882,318.49,25.66,25.50999999999999
262,136,669,533,836,666,660,310.31,20.8,20.989999999999995
355,117,892,158,285,871,19,326.43,36.85,38.08999999999999
43,41,210,697,265,571,322,313.75,30.83,31.699999999999985
969,375,960,581,931,869,43,301.47,23.14,24.139999999999993
866,767,984,718,622,671,506,297.32,19.21,18.84
729,659,924,469,655,445,381,284.99,18.11,17.520000000000003
892,550,182,212,384,601,298,308.44,22.36,23.699999999999996
9,141,154,277,341,345,808,331.75,43.4,42.40000000000001
376,735,95,346,798,635,36,322.52,31.19,31.209999999999994
42,276,167,153,597,296,369,332.25,38.51,38.589999999999996
404,561,132,300,117,489,748,308.37,26.23,27.61999999999999
245,956,49,315,183,877,535,325.87,27.32,26.65
746,72,309,412,855,336,306,295.77,22.41,23.949999999999996
