n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
812,587,841,82,496,780,267,37,0,149,678,600,481,24.84,24.81,24.729999999999993
988,777,752,382,327,788,22,279,500,821,202,747,893,18.01,17.34,17.46
423,932,551,552,698,96,197,576,566,716,824,746,271,18.36,16.32,16.82
678,822,624,702,90,864,434,343,95,370,819,419,824,18.38,18.62,17.86
256,455,716,96,773,201,717,650,815,298,99,974,46,16.54,15.62,15.710000000000003
602,924,205,847,671,934,369,498,955,852,931,198,527,15.68,15.71,15.750000000000002
589,660,993,714,913,824,515,999,938,29,648,370,250,17.08,16.43,16.5
616,440,311,365,603,122,91,512,901,694,537,203,119,16.36,15.63,15.860000000000005
622,678,274,319,736,200,388,495,228,141,611,214,854,18.18,18.41,17.87
886,897,714,534,12,193,796,173,17,663,340,571,926,18.67,18.58,18.840000000000003
687,635,633,313,383,386,540,398,296,129,695,500,55,18.69,17.73,17.400000000000002
189,433,608,764,407,98,451,251,825,91,913,617,686,15.25,14.93,15.030000000000001
891,910,456,457,802,851,389,815,78,529,436,482,310,17.74,16.68,16.300000000000004
722,836,418,963,87,196,764,696,272,462,499,739,802,17.78,17.47,17.09
988,176,18,22,550,126,257,603,821,369,192,262,514,19.17,18.55,18.28
462,337,949,529,260,420,949,900,431,626,497,274,616,15.04,14.37,15.430000000000001
486,672,490,503,145,738,386,508,313,649,824,478,331,17.36,15.95,15.98
375,675,166,994,935,945,634,385,711,617,272,327,661,17.53,16.25,16.82
407,998,499,746,812,161,959,847,297,573,6,638,460,18.4,18.03,18.220000000000002
987,58,186,30,624,792,583,114,698,735,379,370,960,16.64,15.98,16.26
509,873,603,63,941,197,158,970,275,628,15,432,825,18.33,17.47,17.099999999999998
801,819,833,537,503,77,480,237,102,379,370,985,148,17.88,16.54,16.790000000000003
697,640,249,621,325,147,38,643,684,99,731,107,46,17.54,16.1,17.03
661,489,473,741,921,70,644,31,718,564,130,631,852,18.89,18.14,18.9
946,85,164,632,646,933,271,929,858,914,669,462,511,16.73,15.38,16.06
710,20,810,652,140,837,966,193,930,956,451,490,797,17.37,16.66,16.400000000000002
450,457,571,283,488,729,593,65,851,819,298,372,292,16.91,16.59,16.689999999999998
368,962,34,85,514,878,282,286,280,989,484,441,454,17.15,16.05,16.17
944,380,32,730,87,255,835,619,653,244,548,763,33,21.48,19.51,20.830000000000005
756,177,344,379,32,53,974,757,783,769,972,214,717,18.59,19.08,18.130000000000003
443,351,906,79,161,749,692,116,409,560,138,475,760,16.55,15.6,15.39
506,654,76,131,75,358,532,31,190,538,725,153,188,20.63,20.7,20.200000000000003
288,756,154,519,582,870,397,815,228,967,226,712,577,17.83,16.68,17.029999999999998
732,932,128,429,707,167,775,324,246,574,586,4,805,18.85,18.79,19.0
824,582,395,192,778,333,875,390,538,451,9,407,865,17.38,16.06,16.130000000000003
543,564,870,677,139,733,239,660,556,824,760,381,278,16.78,16.37,16.41
682,189,995,152,168,706,640,137,393,76,62,12,40,18.76,18.36,18.240000000000006
483,777,60,117,666,728,553,102,689,376,609,32,61,18.24,17.58,17.610000000000007
555,230,805,416,230,781,578,704,944,973,300,94,482,15.95,14.25,16.310000000000002
79,741,587,884,60,172,915,677,448,122,981,114,718,17.78,17.22,17.03
182,51,700,941,31,768,860,692,746,435,666,725,293,18.83,17.97,18.110000000000007
261,454,237,206,835,879,669,797,548,806,660,219,284,18.08,17.09,17.95
606,13,261,539,809,749,762,997,992,725,892,700,338,16.51,16.17,15.99
795,529,95,598,609,660,33,370,375,707,119,231,971,17.59,16.48,16.72
781,28,369,943,708,970,348,446,702,852,994,52,352,15.76,15.63,15.580000000000002
142,31,10,344,69,496,2,474,848,270,89,693,604,22.75,21.93,22.380000000000003
630,279,235,135,128,429,558,186,248,678,393,608,439,16.26,15.4,15.36
577,529,641,850,491,950,276,259,140,306,909,33,197,17.46,16.48,16.820000000000004
776,459,107,827,180,589,111,970,950,828,2,525,164,20.91,18.98,19.18
122,155,606,402,485,497,882,890,543,785,710,554,831,16.87,16.01,16.700000000000003
814,481,220,862,659,920,397,158,788,941,469,890,932,15.62,15.9,15.660000000000002
875,10,345,427,257,327,136,292,379,602,875,694,371,17.73,17.06,17.96
228,5,798,312,180,84,417,637,635,786,237,948,657,21.78,21.66,21.86
91,198,389,421,128,771,932,935,857,151,532,951,976,16.8,15.62,15.73
51,532,537,795,991,499,943,373,904,336,861,729,605,15.82,15.56,15.390000000000002
399,888,279,665,679,816,990,68,267,134,42,112,603,19.41,18.03,19.020000000000003
617,626,736,158,839,517,518,116,801,704,783,797,990,17.14,15.48,15.880000000000003
88,88,852,680,773,127,221,359,346,162,996,745,838,15.56,15.29,16.650000000000002
938,250,179,988,188,230,643,128,880,490,756,949,468,16.26,16.46,16.25
637,113,743,628,139,466,994,823,201,585,380,751,148,17.43,16.27,16.250000000000004
994,340,641,269,933,69,280,770,1,62,903,670,30,18.54,17.62,18.6
491,645,466,325,62,11,281,913,738,103,393,956,638,17.5,16.33,16.150000000000006
344,104,755,855,879,382,145,852,773,150,379,683,780,17.54,18.29,17.599999999999994
480,761,414,806,19,968,544,910,858,154,106,456,382,16.74,16.1,16.430000000000003
12,914,965,992,130,694,564,491,271,72,489,123,408,19.04,18.29,18.3
721,203,813,556,998,882,174,448,338,261,820,554,793,16.36,16.32,16.05
354,301,557,705,905,279,463,569,904,735,787,46,512,17.76,17.45,17.290000000000003
764,255,677,636,994,3,539,899,837,507,570,549,260,16.84,16.05,16.32
174,864,36,328,14,879,214,584,311,195,157,284,59,21.74,19.48,19.12
279,744,309,719,903,383,222,724,745,175,608,2,92,20.48,19.55,19.85
834,896,847,365,590,189,358,187,488,946,654,226,487,18.0,18.13,18.02
393,911,560,637,367,125,671,751,89,994,440,55,598,16.86,15.89,16.010000000000005
912,633,208,623,449,275,224,653,995,57,494,678,659,16.71,17.08,17.009999999999998
515,857,539,258,533,272,655,993,369,307,805,436,766,15.64,15.26,15.290000000000003
379,96,783,558,424,917,658,166,960,284,62,665,516,15.92,15.46,15.620000000000001
325,837,679,519,58,80,680,114,62,449,440,546,92,18.86,18.89,18.85
180,702,269,360,1,64,272,732,316,354,397,413,607,19.2,18.53,18.190000000000005
720,873,852,734,79,758,117,289,820,507,457,744,263,16.68,15.5,15.780000000000001
915,317,246,785,15,943,52,793,527,554,893,389,157,16.32,15.79,15.920000000000002
224,802,301,656,667,884,762,922,12,109,269,812,984,20.29,20.01,19.82
138,572,121,31,408,263,500,217,71,745,282,782,179,20.16,20.11,20.000000000000004
911,138,157,101,875,24,812,222,609,335,913,429,920,17.01,17.23,16.710000000000004
711,486,626,586,499,462,330,987,629,464,197,819,181,16.83,16.09,16.189999999999998
544,115,226,685,841,142,400,228,601,360,476,577,788,18.7,18.0,18.309999999999995
663,281,606,858,610,875,197,583,934,231,754,27,416,18.02,17.34,17.38
249,406,590,766,122,940,659,35,924,322,372,822,510,18.33,17.05,17.060000000000002
660,259,931,446,385,310,369,537,729,601,381,597,926,17.78,16.53,16.780000000000005
58,421,654,603,184,312,296,603,680,483,246,106,471,16.35,15.25,16.160000000000004
910,589,164,375,589,438,693,985,479,819,335,73,464,15.27,14.56,16.16
443,497,12,878,906,111,621,66,492,444,653,60,655,18.91,18.51,18.290000000000003
26,850,749,999,845,527,539,359,371,164,932,183,491,17.17,16.36,16.650000000000002
544,72,415,600,613,117,30,355,836,666,238,627,752,18.1,17.23,17.520000000000003
549,257,849,945,623,534,993,896,830,945,270,851,800,14.56,14.51,15.5
395,369,727,967,3,634,352,428,307,179,505,868,804,16.84,16.5,16.28
361,38,16,555,822,209,6,793,45,841,31,486,660,25.55,23.96,24.48
105,575,425,495,334,957,897,481,207,210,383,147,112,20.04,17.19,17.78
216,50,956,228,888,999,275,427,225,365,486,378,153,17.16,16.34,16.620000000000005
379,710,773,909,653,742,286,860,194,760,835,924,575,17.5,16.94,17.19
56,513,204,205,410,999,937,541,954,940,47,690,435,20.28,19.66,19.23
654,981,24,942,936,966,875,654,78,749,83,121,691,15.98,15.95,17.139999999999997
