n0,monte_carlo,monte_carlo_max_hop,two_hop
61878,1.98,1.45,1.7200000000000006
79507,1.9,1.94,1.7200000000000006
27044,1.76,1.59,1.7000000000000006
189062,1.94,1.67,1.7400000000000007
103824,1.82,1.58,1.7000000000000006
125535,1.93,1.57,1.7400000000000007
40625,2.03,1.57,1.7300000000000006
23619,1.79,1.6,1.7100000000000006
17436,1.98,1.79,1.7100000000000006
5194,1.81,1.57,1.7100000000000006
105274,1.66,1.78,1.7200000000000006
144022,1.82,1.62,1.7300000000000006
240636,1.89,1.49,1.7100000000000006
75858,1.75,1.86,1.7200000000000006
209833,1.87,1.78,1.7100000000000006
259529,1.77,1.62,1.7000000000000006
200582,1.95,1.82,1.7100000000000006
15426,1.93,1.81,1.7500000000000007
58177,1.81,1.69,1.7500000000000007
136403,1.77,1.59,1.7300000000000006
140687,1.97,1.78,1.7200000000000006
94436,1.94,1.55,1.7400000000000007
72530,1.6,1.7,1.7000000000000006
204405,1.87,1.7,1.7100000000000006
45262,1.75,1.95,1.7300000000000006
216759,1.9,1.87,1.7300000000000006
27835,1.81,1.74,1.7000000000000006
68608,1.83,1.88,1.7400000000000007
56203,2.11,1.53,1.7300000000000006
247191,1.76,1.66,1.7100000000000006
243132,1.79,1.66,1.7200000000000006
6721,1.97,1.62,1.7200000000000006
217296,1.89,1.58,1.7100000000000006
167952,1.92,1.73,1.7400000000000007
211459,1.0,1.0,1
68224,1.83,1.6,1.7300000000000006
209832,1.77,1.75,1.5900000000000005
71237,1.74,1.7,1.7400000000000007
50707,1.93,1.71,1.7300000000000006
43206,1.61,1.7,1.7100000000000006
81225,1.66,1.75,1.7300000000000006
75927,2.16,1.77,1.7400000000000007
164357,1.77,1.78,1.7100000000000006
227363,1.84,1.63,1.7100000000000006
191861,1.84,1.61,1.7300000000000006
251900,1.69,1.76,1.7300000000000006
224040,1.92,1.75,1.7300000000000006
222436,1.94,1.68,1.7000000000000006
230700,1.71,1.65,1.7000000000000006
97620,1.79,1.62,1.7300000000000006
22732,1.62,1.66,1.7000000000000006
221456,1.35,1.34,1.2900000000000003
158820,1.82,1.72,1.7000000000000006
88448,1.86,1.6,1.7500000000000007
176082,1.78,1.64,1.7100000000000006
101694,1.76,1.66,1.7400000000000007
132632,1.64,1.66,1.7000000000000006
65240,1.81,1.81,1.7000000000000006
46606,1.61,1.85,1.7500000000000007
64834,1.98,1.9,1.7200000000000006
124148,1.83,1.65,1.7100000000000006
73399,1.98,1.63,1.7200000000000006
23421,1.86,1.59,1.7000000000000006
247615,1.91,1.75,1.7400000000000007
244996,2.11,1.79,1.7400000000000007
214403,1.72,1.76,1.7400000000000007
226881,2.05,1.8,1.7300000000000006
246993,2.06,1.62,1.7400000000000007
143560,1.75,1.73,1.7100000000000006
220322,1.78,1.6,1.6900000000000006
78707,2.19,1.59,1.7300000000000006
1890,2.09,1.73,1.7400000000000007
238254,1.96,1.64,1.7400000000000007
76530,1.85,1.69,1.7400000000000007
150042,1.73,1.8,1.7000000000000006
184787,1.62,1.77,1.7200000000000006
231294,1.66,1.76,1.7100000000000006
81726,1.75,1.72,1.6800000000000006
222309,1.89,1.71,1.7300000000000006
200594,1.79,2.0,1.7400000000000007
133266,1.76,1.98,1.7400000000000007
51150,1.95,1.52,1.7200000000000006
108513,1.8,1.84,1.7400000000000007
111078,2.02,1.72,1.7400000000000007
157001,1.74,1.78,1.7300000000000006
75550,1.76,1.53,1.7200000000000006
112995,1.73,1.59,1.7300000000000006
118324,1.8,1.7,1.7300000000000006
42289,1.34,1.16,1.2600000000000002
61138,1.83,1.6,1.7000000000000006
79983,2.04,1.59,1.7400000000000007
68067,1.64,1.6,1.7200000000000006
213016,1.85,1.81,1.7200000000000006
209031,1.74,1.63,1.6700000000000006
11334,1.73,1.7,1.7400000000000007
21253,1.97,1.75,1.7200000000000006
12143,1.71,1.58,1.7200000000000006
121286,1.69,1.69,1.7300000000000006
164194,1.71,1.73,1.7200000000000006
261481,1.88,1.8,1.7100000000000006
