n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
6499,4700,6733,660,3973,6244,2143,301,3,14.51,12.81,13.053727868718312
1192,5429,4804,3852,6223,6019,3056,2616,6308,11.94,10.39,10.325018362430253
179,2233,4004,6569,1622,5978,3391,4409,4417,16.99,13.41,13.044218349686098
5587,771,1580,4615,4535,5730,6595,5971,2175,16.4,13.61,13.076655448851817
5430,6581,4997,5617,721,6916,3479,2749,762,13.22,11.66,11.639933620852352
2966,6555,3358,6592,2051,3647,5731,768,6189,17.21,16.31,15.63492524605472
1615,5740,5201,6524,2385,799,374,4821,1645,31.26,25.73,26.120930196924235
6782,5369,2952,3987,6821,1586,4216,4717,5280,17.23,14.68,15.236015390064738
5717,6598,4126,232,5189,2960,2006,4929,3520,9.57,9.8,9.90831598110812
2493,2927,4826,979,734,4097,5559,4302,1631,23.86,20.7,20.291211052173377
957,4982,5429,2194,2558,5890,1607,3111,3962,10.34,10.49,10.280064090872678
1824,1131,4893,1719,6832,7090,5719,4277,102,17.16,13.84,14.085281753928122
1546,6373,1385,139,5308,2727,4569,5499,5081,14.53,13.58,13.110063552423972
5067,2507,3068,3091,4320,3188,2368,1039,5560,15.2,13.81,13.604657577386641
4003,440,1518,3464,4865,6113,3258,786,3614,13.47,11.61,11.646652944494706
2009,6600,729,4941,5490,3654,3663,6421,6809,11.16,10.66,10.614959199539667
3113,6521,626,4232,3493,3857,2485,5780,6689,13.83,12.79,12.50705775747769
3351,703,1574,6115,5572,2177,3697,3994,5919,11.21,10.53,10.645668545243788
6422,1410,151,179,4406,1011,2057,4828,6568,22.15,18.88,18.686910558077216
2957,1536,2099,4118,3698,2698,4234,2087,3363,10.96,10.36,10.74815423525528
3454,5014,3976,2194,4935,3888,5376,3920,4030,9.52,9.65,9.445871994664689
1164,5908,3092,4068,2504,5197,6592,3827,2649,14.13,11.77,11.740811259481704
3002,5400,1335,5074,3080,5688,4940,2177,2622,10.8,10.56,10.421208614055363
