n0,monte_carlo,monte_carlo_max_hop,two_hop
637,5.72,2.73,2.399999999999998
261,2.4,1.95,1.9600000000000009
759,2.31,1.55,1.5300000000000005
367,4.39,2.76,2.519999999999998
814,1.82,1.67,1.7999999999999998
707,1.34,1.45,1.3600000000000003
965,1.65,1.19,1.2400000000000002
861,1.16,1.26,1.2400000000000002
757,1.32,1.32,1.2900000000000003
667,2.61,1.62,1.4500000000000004
944,2.37,1.49,1.4900000000000004
542,1.3,1.24,1.2600000000000002
29,4.21,2.38,2.33
860,1.19,1.29,1.2600000000000002
476,1.78,1.44,1.4200000000000004
794,2.13,1.33,1.3300000000000003
965,1.46,1.29,1.2400000000000002
255,2.35,1.7,1.7100000000000006
664,2.43,1.89,1.6300000000000006
53,3.82,2.35,2.430000000000001
922,1.4,1.44,1.3900000000000003
160,3.92,1.87,1.9800000000000009
115,2.12,1.47,1.5300000000000005
380,2.48,1.68,1.5600000000000005
480,1.31,1.39,1.3100000000000003
889,3.24,1.64,1.59
252,2.19,1.79,1.6000000000000005
389,1.98,1.36,1.4300000000000004
556,1.14,1.3,1.3200000000000003
104,3.17,2.02,2.0300000000000007
587,2.66,2.53,2.229999999999998
255,1.45,1.81,1.7100000000000006
13,7.27,5.01,4.910000000000001
748,3.54,2.18,2.2899999999999983
221,3.2,1.6,1.5300000000000005
417,1.47,1.32,1.2700000000000002
286,2.56,2.21,1.94
186,3.64,2.0,1.9600000000000004
938,1.85,1.56,1.4700000000000004
888,1.6,1.3,1.2400000000000002
784,1.69,1.42,1.4000000000000004
398,3.45,2.04,2.000000000000001
163,2.49,1.93,1.8800000000000008
780,1.56,1.43,1.3300000000000003
816,2.14,1.18,1.2400000000000002
73,4.24,3.07,3.359999999999998
142,3.32,1.73,1.7900000000000007
632,2.27,1.6,1.6900000000000006
632,2.54,1.69,1.6900000000000006
455,1.33,1.23,1.2800000000000002
129,2.1,2.15,1.9800000000000009
135,2.76,1.89,1.8900000000000008
1,2.06,1.39,1.4700000000000004
995,1.62,1.33,1.2800000000000002
892,2.6,2.56,2.4699999999999984
5,8.8,5.6,5.419999999999997
214,4.87,3.09,3.089999999999998
792,1.22,1.31,1.2700000000000002
220,3.56,1.6,1.7100000000000006
983,1.77,1.25,1.2900000000000003
169,1.66,1.68,1.5700000000000005
893,1.27,1.37,1.3400000000000003
170,4.19,2.35,1.95
296,1.72,1.54,1.4900000000000004
321,2.89,1.64,1.5800000000000005
984,1.33,1.29,1.3000000000000003
203,3.32,1.73,1.9000000000000008
552,1.37,1.19,1.3600000000000003
897,1.33,1.31,1.2900000000000003
694,1.42,1.24,1.2600000000000002
640,2.43,1.68,1.5100000000000005
209,3.89,2.63,3.1199999999999983
186,3.17,1.62,1.9600000000000004
963,1.6,1.54,1.4000000000000004
991,1.35,1.21,1.2400000000000002
707,1.48,1.33,1.3600000000000003
201,2.04,1.5,1.4100000000000004
989,3.93,2.59,2.479999999999998
988,1.42,1.24,1.2900000000000003
915,1.24,1.44,1.3700000000000003
392,2.06,1.48,1.4600000000000004
305,1.31,1.55,1.5400000000000005
22,5.29,3.2,3.1100000000000008
369,2.45,1.55,1.4800000000000004
424,2.47,1.57,1.4800000000000004
169,1.69,1.45,1.5700000000000005
958,1.8,1.38,1.3000000000000003
149,2.29,1.68,1.6500000000000006
270,2.28,1.72,1.6600000000000006
66,2.6,1.89,1.7400000000000007
339,1.87,1.51,1.5500000000000005
308,2.69,1.82,1.7499999999999998
837,1.68,1.63,1.4300000000000004
617,1.72,1.19,1.2700000000000002
600,2.91,2.31,1.94
3,21.39,16.78,16.879999999999992
610,1.71,1.3,1.4300000000000004
694,1.42,1.47,1.2600000000000002
724,2.34,1.24,1.2500000000000002
346,2.14,1.38,1.3800000000000003
