n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
17611,74606,8271,33432,15455,64937,58915,61898,49756,27519,12302,63944,3715,51093,56723,276,58377,113.22,36.34,37.070900634528314
34908,29984,13399,41606,4009,2925,3335,70964,1206,49965,28390,55327,3806,69157,29057,57394,64987,101.97,51.57,45.645813460215194
72464,30550,45311,30260,28676,60241,37982,2816,54549,72935,13107,24367,38848,15845,43607,65640,55326,56.92,25.85,25.302889852423828
66547,24883,39763,37245,65452,66228,51557,4525,62944,31816,52990,54304,22676,48119,71932,49113,11333,20.7,19.95,19.749617380504148
57535,66640,14146,21456,68280,51544,48565,64185,3876,61514,5699,40439,75782,51589,22328,22097,65829,67.59,29.53,29.63573196320329
29745,1612,26151,70728,71871,30431,53012,67341,45065,75732,46304,60179,35294,71826,748,50290,67174,83.9,47.81,48.00253487163544
16940,67984,73578,26933,55848,7356,63058,47806,74710,72666,26193,66154,54185,63560,46765,54319,45361,36.72,21.52,21.315961547420397
207,70579,70793,43402,60050,3666,30094,23227,72188,23695,12006,72224,33461,4254,9234,10909,2187,59.96,39.4,39.78027990952644
59375,1908,36857,32710,35211,14350,24197,45144,38048,9111,21950,20922,33451,69124,22039,35771,38599,48.93,23.95,23.66258097972713
59598,42205,65076,62098,14967,3097,40895,50666,45002,55170,24646,33871,14255,33221,66861,27405,56577,21.59,20.87,20.861770020705546
2728,29540,2341,52076,19197,4630,21001,58414,66362,55923,71395,28914,67711,59093,29254,68668,4023,139.99,44.44,42.77546503462286
51760,75477,42106,55875,7705,39138,16473,27804,6218,40158,9270,10019,40679,39043,20736,54548,74047,57.21,45.12,45.84332281622312
33077,17090,1111,73494,4969,28520,74747,60404,22481,66699,4905,49541,26267,45472,12979,26969,75154,146.25,48.35,52.210237961374084
56747,25443,64533,13687,51126,38806,66074,65509,2254,42643,52733,36877,2371,20573,26326,42957,73838,60.38,29.86,31.348451789618103
17713,44445,56261,27922,34935,12636,49706,71778,45069,70035,63504,69798,30754,8561,5295,11099,17434,141.16,46.98,45.11067006975001
22242,21830,70544,27914,35128,43546,66307,33461,48248,44413,44601,14930,38170,30826,64067,17740,72243,28.23,22.99,22.714739339717752
13667,42038,5129,53293,9593,49837,19310,16386,44682,15032,49550,10046,74813,72125,29322,74182,10714,66.94,32.18,34.83108291042723
34960,47827,38738,73983,70031,14983,60000,36330,14120,5996,38762,1622,1906,12017,54202,15086,5245,95.02,43.93,44.713271374056795
24631,31409,55183,21236,15146,59101,21939,31643,20833,13478,57029,49581,71162,38538,72117,33214,62522,65.16,30.54,31.873304557109144
41216,13124,27212,41604,5193,3573,1377,38738,41975,58962,51284,41062,52239,8252,8413,41595,59750,53.92,34.54,33.17879761092765
14596,32776,28205,71160,61462,46638,33958,24015,70988,27241,40281,26111,32293,47246,10665,36803,11719,44.34,27.64,28.584413022434482
58707,11860,75282,44418,29809,51180,40210,5380,42892,24485,41515,39689,32223,43821,13231,71332,12064,53.2,28.44,29.655337667859172
32125,28856,2670,31950,52661,9480,35135,72247,9295,9847,2819,1299,38118,47079,64652,61451,20208,118.85,44.59,46.667949697795926
13229,65723,43003,10106,66751,22707,23536,19603,18551,41914,40058,14008,67417,38468,16554,27097,18570,51.33,27.72,28.350498661129276
71498,4162,41427,72476,26926,23351,39180,56706,70450,20695,6364,32413,33107,8442,58549,56383,71993,84.95,37.71,36.69457060363912
32796,70959,57592,70524,59416,1424,51866,44390,22481,33812,63672,3199,54615,74790,2478,8168,46523,103.85,46.87,43.39739830101625
18125,16400,18152,33962,36295,52140,73934,52570,22567,11697,30609,63700,980,23275,69297,41581,65653,40.2,26.56,25.6702525003136
57451,29586,31244,41023,64890,62760,29499,54033,44164,73453,36074,28766,6317,9378,67068,48324,20901,79.86,30.55,31.186498318568464
67060,26718,40868,39153,39264,72393,48708,21650,60919,11137,16153,67364,74872,49440,23104,20418,32846,29.82,24.35,24.639149632291062
55935,28523,74647,6833,64884,51590,45610,50328,67509,21600,71332,5335,68704,11849,33447,13244,35065,85.09,28.87,29.70290340192597
10973,18235,10748,58334,31587,50115,56743,52067,21594,42659,57426,16558,63958,27789,15622,56526,69999,38.16,34.49,33.864981080796824
53506,15478,38728,36395,32534,49656,73318,525,24882,69253,57510,2757,4038,31750,34130,27080,22656,74.05,28.49,30.11088088997682
37326,19452,71085,26273,35812,40781,32883,58510,22017,71483,46786,64331,55045,15964,27386,74782,50234,29.2,21.53,21.15980101366423
26846,37230,14174,3165,15475,74620,1732,71471,38851,17903,9854,65584,48985,75048,40796,57300,65933,25.89,23.1,23.279757099513077
46768,69257,42426,110,16239,57975,58923,45903,39950,70686,52350,44481,74896,64526,14823,49487,50120,48.99,25.1,26.80028294102134
26727,72992,507,36388,66972,26067,60500,67752,53603,40021,22323,58902,69593,25868,47110,68968,461,58.94,27.47,27.314439073735027
51008,55819,53117,44041,8879,64579,32457,38127,2723,53346,20458,52077,35423,23350,9622,1327,45803,141.47,47.46,47.72689125373104
34679,53888,71335,39802,19932,60564,33993,63510,22232,61224,66889,5949,35496,66883,12927,55390,9142,23.19,22.25,21.201460110654295
46553,8781,57997,2587,21513,66474,21184,12196,52680,36149,39898,27379,69218,27224,31094,43770,35267,76.76,42.42,39.91143611414992
8985,9815,68576,48261,61333,67045,73092,6519,22092,38912,72907,35358,46642,30423,51453,73537,52391,47.14,27.59,26.604240044788337
22591,63389,34016,43207,29139,33917,32011,4002,52769,41488,56592,32561,35270,24890,9507,21709,58140,38.63,28.92,31.268678804617817
19422,34338,60213,69021,21303,18169,18100,57760,47328,40601,52527,31521,15182,27025,40041,8942,13944,56.71,31.43,32.37804845337923
29834,52036,42122,64534,13103,24479,5895,7253,3051,28384,4549,64809,69276,57971,44884,35989,15475,33.78,26.64,25.921380280569288
22634,12482,29106,52390,30568,64883,58958,49531,22098,30371,30898,37177,60630,71698,51064,27775,59204,40.4,25.46,24.804756829193195
33800,43269,65055,14541,28029,10335,6057,2020,685,62966,41887,50219,37645,25674,52419,20980,19958,143.65,51.87,52.98533318291812
3992,1989,50760,19028,71116,7486,74022,49740,33314,17036,10422,60671,39767,1892,4649,70383,7975,123.72,42.41,43.309904458124095
68800,16898,5611,35860,15392,56689,11932,24918,3620,65491,17080,36604,25156,58656,51079,43228,35123,57.81,38.73,36.66927168263811
34058,31862,32168,7888,22973,45824,56160,73434,68442,7969,46298,71686,54086,70529,26131,70307,55590,58.95,28.03,28.125755344377428
9186,35008,9474,32975,23275,12657,19793,7695,26653,56112,5885,6922,11956,67218,61494,65683,48529,73.9,40.15,39.18872413213959
13013,40984,5258,16597,69660,4349,58110,16803,51798,58469,3226,68748,35388,11845,32769,42652,11244,117.88,39.75,44.929993297156436
39562,4481,50362,7623,34210,41052,17040,34118,49831,15353,39812,12328,55683,32163,65895,73030,26923,52.43,33.21,32.53608688289959
43267,44389,66757,51261,63065,13721,17003,58800,68648,73222,68167,70204,3967,38184,20582,26211,48542,88.4,35.67,35.71282060853185
51018,68298,42496,12763,53674,45269,16563,75354,8501,5711,39386,69950,41110,54734,39101,41785,46218,107.57,35.39,36.46818913867527
35739,42636,68170,65674,1128,68960,15972,19497,41564,42673,42934,75118,9023,59220,36649,62874,59525,115.57,43.04,38.11321345024672
47731,49876,10245,7353,17639,6386,68643,64510,75445,33019,32160,75207,44387,47392,48514,52766,40289,39.64,24.21,23.839852995430846
60892,44623,69747,66524,21993,3810,19445,32784,28984,73764,17485,14779,24195,53884,6567,13005,71527,104.42,43.36,43.394465466484284
34829,14016,26783,34301,8752,74870,68993,10288,9543,28492,22723,67040,56634,2863,48248,63789,37191,37.83,27.32,27.483829465591587
28827,26264,64699,30830,55763,59269,48124,71365,24749,63197,9528,33627,53386,26393,1085,69728,49901,61.89,26.79,26.765320036022224
67408,63842,10015,52919,66855,75796,55783,5258,46114,60090,839,24872,39236,721,70880,15734,39669,182.25,61.03,66.37264246224933
67173,41360,71175,74969,72270,37028,68895,53927,71046,67877,53516,40338,59312,39571,17163,66364,58219,33.32,23.84,24.31623085301547
18392,72088,21360,33127,1259,55597,74174,4751,48282,55164,52709,36903,2402,11858,11800,631,50255,76.07,34.08,34.12831826424549
35242,60865,35646,48841,63100,44111,50916,59788,15271,63402,46464,18965,54420,19432,2380,22554,34109,25.65,21.74,23.07040203428894
48203,16661,37636,54121,33806,67343,37653,55149,35871,56820,44027,63674,28241,64405,52678,55721,11976,31.13,24.92,24.229170769279683
8446,16969,27019,19608,30045,3425,13535,33190,20409,62886,12969,52314,24567,392,11686,56057,6667,112.27,36.84,37.72918173527109
72036,28610,70056,55296,45442,6164,13522,72461,55001,15551,34777,36536,23467,62876,6248,28078,11428,77.16,43.58,44.432719870306315
51080,16225,58627,38567,66560,65268,51522,15224,62808,13871,19547,50641,26371,21905,68254,33765,54605,44.12,36.46,32.540005708234695
70348,37826,64549,71407,28131,44182,63697,13481,1122,45466,35066,7397,70849,57704,39303,13206,29957,85.51,51.19,47.589695348610576
66586,35987,35433,32289,53954,19442,17065,33595,25599,53440,73511,7658,69832,66763,19510,54237,35410,66.66,27.09,27.273116889830938
36672,62933,40081,35003,64399,28101,65373,48193,61675,31675,44354,23089,23750,59128,70092,19586,7623,23.6,21.67,21.896892414819746
66053,42730,69269,17703,27942,41335,64714,62967,43259,15519,16767,18365,33615,29494,11538,70624,6557,102.7,37.92,35.82191519189264
73803,22555,15222,29654,73827,26136,65931,74393,40352,55347,42944,555,2628,40016,28870,11084,29427,31.86,23.6,23.84208001721163
36722,44705,35268,67951,49712,3031,15945,43232,45485,18276,14863,32875,18779,75236,5376,45482,10141,39.68,32.85,32.23550835938098
12035,13527,39319,41552,32630,35302,69419,6522,47416,4085,10265,18223,52340,48766,31727,12302,43099,85.93,41.05,42.167255381246534
35865,1043,67533,42182,14707,46184,16501,35530,53105,11937,75581,69171,62335,73982,54882,70223,51612,31.9,24.79,24.720031880532556
39465,28756,39671,71974,17448,7069,66653,14400,22956,31533,28183,56965,35978,71559,2619,32822,70625,83.33,37.66,36.9926181742744
35511,69487,34307,62027,16524,52859,13599,48952,9053,71329,47597,71401,72808,66500,3986,40386,58390,38.1,25.77,26.34170466209417
17329,20417,9744,18602,28346,63448,43970,47853,38318,20941,20395,50034,57634,53168,15448,19024,35357,81.43,37.75,35.6775509873019
38704,1072,70422,1271,17377,49742,73651,13257,60231,3980,56617,55348,36184,48515,53533,53232,60553,65.97,38.02,38.017833963481934
6982,13000,61703,4903,77,5513,14565,18294,69526,66594,46699,72224,35507,74478,46716,62116,32135,92.86,36.32,37.5300433531801
31432,13833,73709,46886,20795,15257,5318,41117,55364,45384,33225,7296,56999,54386,49322,47021,38526,74.22,35.42,37.54841662457339
44726,57805,31202,68025,18923,7344,44760,14876,67245,22570,71176,63889,44693,15922,2839,62948,27422,131.47,38.53,40.170566261001184
50231,22899,52067,29858,13067,32552,43989,43129,32135,60464,61756,48437,64569,25397,56621,57750,52279,26.29,24.16,22.964135705384777
71044,15782,74898,63999,34925,16412,19645,1565,49298,54344,14283,3437,9776,23981,60135,49416,65803,59.99,22.06,22.987371181659377
37814,20383,20222,68760,13858,33369,2462,60873,51976,29932,70481,51221,697,71319,32699,55439,20827,554.45,165.88,163.34077026293338
23468,44888,31345,9968,70301,73119,21095,23017,49241,2827,67255,28424,56023,30888,5302,67588,24935,52.02,29.03,30.685821416526075
66064,70353,10121,32494,52188,60941,15609,74319,6336,50723,11755,73395,12398,62773,5895,67957,31351,34.44,29.09,28.479249299577585
1594,2732,40895,61135,36447,54468,21849,17458,73618,41722,70082,58810,65744,54736,72590,21970,51836,45.86,31.26,31.768784798168408
50998,26308,64932,36494,47184,19855,34006,74301,36633,22958,10965,47254,44055,18705,33877,33424,33066,29.71,25.73,25.575602663574024
45790,50366,36586,74117,61310,1765,19533,17073,33125,29611,25756,9235,70458,26006,71173,56258,31434,80.02,34.22,35.20698757904009
75708,18244,72602,60359,51290,25668,10822,10112,20064,7539,3966,53134,50151,54690,18016,16931,70582,63.32,31.41,30.753175968961884
71611,9721,31616,50026,18274,37443,26530,52058,46774,23370,29504,39038,18848,45576,64503,70171,38242,62.52,36.34,36.35330909240891
11610,67408,39182,27372,60745,2870,38049,13505,48841,58142,33409,7634,6824,41366,20958,17349,13538,218.37,58.6,58.85727340796504
14747,57054,32230,27246,66091,66548,52012,15933,27810,50308,67822,17557,75805,33371,476,15845,26416,49.19,25.6,25.759320261887588
73755,49551,63180,71433,30234,35082,4942,21990,72662,65911,30555,53797,35873,55206,52238,35648,64746,49.01,27.92,26.982257177514143
12809,16986,24464,73336,2080,59497,5878,64022,28093,51634,70603,44072,31913,12324,10107,5591,55399,58.32,39.23,43.07399740193678
57904,24745,22704,65798,24903,66813,50436,68397,47257,25830,30502,47150,8454,44700,6789,60091,5793,53.42,36.34,35.503471970273104
23170,19357,37424,61493,5643,65673,8503,74112,51943,12056,52421,67072,75030,39491,51692,35116,46162,95.86,44.03,45.1728565191857
61686,6433,72376,62541,2284,55944,39925,41590,19581,72842,36408,8633,47314,54411,51251,68135,3097,81.64,45.97,47.53894274056222
75451,14877,4841,75211,69409,1884,13228,43521,44131,48279,72205,4516,48517,9720,63560,10978,70724,36.8,25.9,26.13213176577223
58485,43841,65546,71314,446,21064,42602,47297,28041,19155,19426,14140,52950,41576,66668,55162,47190,47.66,31.34,31.43668000118158
