n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
1100,4662,6942,6572,6256,516,2089,965,4058,6233,3682,3868,5337,3109,6461,21.11,20.57,20.234723804952694
1719,768,3996,232,6846,3193,3545,4976,6244,6284,17,5700,3648,2181,5910,31.79,24.97,25.508156891948698
6568,1874,4842,837,2600,250,182,208,5321,4435,75,3122,5623,1774,3457,24.88,21.78,21.517592160783302
5946,237,4322,1816,6256,3587,4061,4529,1909,2831,1891,5544,1792,6233,3765,20.38,18.24,18.180789529723153
2373,176,3409,6861,4558,5261,819,1522,5155,5928,7044,2428,990,6087,2725,26.13,22.41,22.63564299999713
5910,5826,4102,3457,4159,6799,5491,1555,2485,2327,4813,4090,6932,4139,3222,24.79,20.46,20.5687361668155
4825,6990,282,3934,1988,6092,6532,3311,3394,5445,1417,3007,4495,5759,6355,19.19,18.36,18.632471745015614
5525,6047,3069,708,3595,5437,4165,884,6377,1341,4267,6880,3221,3035,4011,18.77,18.01,18.275737004760558
6002,242,3844,356,2527,5762,6949,5036,4859,4736,3224,5301,1395,1381,4114,19.06,17.9,17.92987811149681
1859,100,6312,1634,4420,7047,4491,1901,3313,4208,2816,6942,4733,2894,3761,19.27,19.49,19.212511415015086
2205,5400,4489,4988,5975,46,3143,6419,7020,6721,6066,4198,6628,1058,4249,19.35,17.68,17.58812689153063
6368,4598,1683,3490,459,3941,2987,4669,4541,1637,4134,3386,3972,6662,2922,27.39,21.77,21.9140707817829
3394,2835,12,4411,4424,5107,6442,5017,2712,3753,4914,229,6591,1880,5204,28.59,24.96,24.97154075328346
1451,4511,4787,1480,7053,750,6540,4514,6529,6973,6688,2091,265,6895,5514,20.64,18.02,18.183468990268675
577,681,7111,136,3710,119,6177,6189,2303,2044,2200,896,6531,5118,1512,27.82,24.87,23.939346989374364
2821,2378,569,1371,1307,2090,4320,1377,5379,2235,5310,5829,2412,3724,5755,28.0,24.94,25.3962829094106
2637,4067,3881,935,193,2555,3166,2812,3448,6522,1540,2116,890,2076,5981,18.44,17.52,17.58268947110735
4178,1712,4961,3536,6693,170,1846,146,3254,1199,289,5888,1312,3650,5772,21.87,20.91,20.825414997530306
4147,5555,3495,4462,6817,1807,5167,6535,5693,4231,3693,1828,4291,5312,251,39.61,29.67,30.5140869567175
3235,5528,4717,6581,2631,5405,5168,3492,481,6041,2446,1029,1737,388,2509,20.5,17.97,18.1948206826705
579,7032,626,2542,2440,6093,1296,3409,4627,2067,1068,69,4593,6967,310,29.4,26.54,26.148789591610086
4838,6712,1782,4671,3775,1405,6782,7108,6389,5767,5103,4168,306,3096,1641,24.39,23.74,24.04179193743365
2842,811,1685,4697,5522,3546,4844,1590,4033,855,5455,3195,2425,4129,4094,17.97,17.78,17.399407008860905
140,2665,5014,3295,2304,148,1285,1645,7024,2684,6644,4614,6411,1107,2777,50.76,39.66,39.74174554010312
3516,1745,2183,5525,789,6862,3106,4486,2816,6862,5628,4377,3969,6291,4362,44.24,36.1,37.62974651257808
1922,535,5943,330,693,1089,1390,1364,4409,1744,2195,6218,2721,4916,4144,31.61,28.67,28.870704691845688
6890,2091,3015,2775,2787,933,2385,1926,7105,4947,6385,5858,4004,1108,4751,21.81,20.28,20.525785628637305
4515,6309,854,2627,320,3330,599,3114,7095,6456,1206,6787,1024,2792,939,20.41,19.04,18.526419104625155
5039,4812,6405,3096,627,4675,4507,1832,4636,669,2185,2989,2421,4623,4376,23.76,21.18,21.335275017549268
936,3750,2270,882,6447,374,6781,2422,101,5027,5492,119,751,3387,942,39.14,33.59,34.37386801914315
6767,6470,327,1539,1963,6434,4807,3448,1327,946,3693,1371,5577,1977,1302,19.52,18.25,18.36126428707673
6094,6922,842,3564,3098,6606,4447,6703,2408,4507,2075,5829,3907,2576,820,21.18,20.54,19.717441962914148
1700,5341,2600,324,223,86,6445,2421,5951,4887,2623,3685,3205,2566,3264,25.14,21.02,21.32282120144538
515,525,2599,4927,3734,912,2048,1762,6431,5061,6372,4447,7107,5637,3841,22.09,19.58,19.34487546151528
5421,2914,2122,1500,4436,1702,2517,1631,2018,2952,666,6717,2300,732,6170,35.19,27.77,29.17378047212351
3669,741,5341,4705,5271,2776,1863,3198,2513,336,2680,1530,2594,6494,6939,21.85,19.59,19.96641446823229
