n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
31190,71333,17094,48490,62135,8588,1725,61503,33994,72192,30714,16925.05,94.04,88.48000000000005
25132,61638,70906,72041,62436,52053,19741,30398,19873,68574,51109,16081.24,31.9,35.23999999999998
1985,8392,20892,5608,39487,4064,35314,61964,50804,55959,51768,17077.75,1024.67,1311.8399999999976
75616,58277,17583,47909,12773,4703,17821,64865,28440,33814,57168,16755.73,104.25,108.40000000000023
39456,55200,66485,50576,75238,45994,70005,53421,30459,44140,3756,17090.99,172.32,196.23999999999987
36658,21377,42780,71010,74967,74594,13641,27672,75174,35007,37349,17106.73,153.76,168.55999999999784
16309,8317,63176,63374,11602,45099,8730,53800,19761,2637,38520,17094.32,333.21,373.40000000000066
55986,54420,15586,5792,5890,49519,43378,72201,36578,66246,30926,16931.76,90.61,85.52000000000008
4720,40589,948,10088,14171,70199,4112,25871,53469,38222,34520,17081.69,626.07,780.0400000000004
20473,5562,44540,41134,47211,18130,49517,49381,60346,68167,50619,17092.83,131.03,136.04000000000013
73303,13444,66457,35559,56517,31147,39464,57336,33847,68305,39713,16415.36,54.07,51.87999999999995
71883,44421,1501,54422,41271,2628,49350,17467,7874,43574,61112,17103.84,273.0,329.72000000000054
46257,46212,36559,64160,2907,7939,2785,48387,32915,59809,39142,17086.88,100.56,108.07999999999991
41946,23254,47704,24280,40982,48385,34620,39374,49435,13745,3528,16929.95,137.49,131.7199999999978
74613,17225,40634,65537,29168,35307,31286,42963,24562,57047,12716,17084.43,80.87,82.6399999999999
13348,42200,43745,29420,57465,22188,10478,44133,28576,74501,59126,16910.1,104.1,104.71999999999947
35468,29494,15849,4444,69419,25009,41306,75344,24063,36515,44578,17106.36,281.22,314.12000000000006
11211,45256,16998,55217,38265,67947,35543,60911,45397,54644,38063,17093.97,89.34,89.8399999999999
55020,74492,53676,4658,54167,20446,26158,611,62567,66865,56931,17095.56,267.96,304.7200000000002
73252,29109,4236,59856,68028,37885,71284,44704,29814,8921,37619,17094.68,256.16,273.4000000000006
15728,32051,5908,4606,67147,26013,56346,75622,6469,1722,63051,17104.83,376.87,428.3600000000002
15835,22520,65953,39306,31332,2601,68808,70385,54231,6979,14888,17102.59,585.15,676.4400000000006
44741,16437,33092,70907,62547,8043,46116,28941,25864,16019,70075,17077.65,78.6,80.15999999999994
15625,22452,31386,35882,16840,983,63897,74828,52465,6544,35572,17107.98,374.84,417.7200000000001
32539,35204,69109,68114,55441,6681,61983,42351,237,7187,16628,17091.74,460.51,501.4000000000006
6053,16335,6531,8967,63283,4326,11288,67555,65813,64224,41405,17097.1,120.57,138.83999999999986
20583,41232,9407,46044,50567,51070,39861,47295,34724,25045,43093,17094.81,437.19,524.8399999999999
56190,16220,16726,72813,457,49838,10472,74282,23403,5631,48925,17108.29,192.69,199.16000000000005
60400,70952,49842,5693,56569,6955,48813,65031,41280,55117,54826,15374.12,114.76,113.63999999999756
60403,2349,32123,28658,70233,35401,9382,55690,29417,55817,17087,17091.99,139.32,144.1199999999999
3682,42672,49051,73279,34364,15918,60836,16140,69491,49339,14238,17095.22,75.77,80.79999999999994
41732,73904,69726,13517,642,62068,18811,30929,50944,5808,69101,17100.84,261.01,301.15999999999815
12032,73966,13015,49251,23482,3078,44758,15896,3338,15085,63166,17110.25,252.45,271.15999999999855
37289,39240,11637,4753,73877,67020,69337,31235,13991,72674,13095,17089.61,366.55,392.6399999999959
72524,8013,72105,42499,73921,23648,10136,31735,23563,32763,59525,15208.7,29.71,28.55999999999998
51606,33147,48165,51988,45912,72959,54816,10913,49194,65576,30836,14350.83,66.16,71.07999999999977
54110,21052,54430,74501,67776,63402,20470,52566,19572,21310,12564,16051.68,37.37,36.87999999999998
65268,63373,67797,58071,24393,17863,35043,26106,19209,67583,41267,15042.32,48.86,46.36000000000016
30448,70521,38779,54159,35018,28521,40268,3031,35139,62847,50167,16924.26,95.99,107.31999999999994
26296,22576,74696,47247,31303,42210,63254,18823,54842,62860,26968,10769.06,21.2,21.159999999999986
61348,73022,3639,63084,9486,52463,6009,61262,30094,30772,9078,17072.22,586.46,641.919999999998
28491,33314,31731,24854,33898,18019,24534,4818,33424,22244,5901,17106.95,89.35,100.00000000000006
41080,24021,55482,11922,11262,15462,12142,34626,38242,4735,46748,17090.04,164.17,162.08000000000004
59291,44124,902,3851,43883,43446,57176,49764,63687,10219,27537,17082.88,321.88,381.55999999999824
64223,51238,16439,71349,41787,15620,36013,9993,56696,14749,57464,16751.63,55.65,53.87999999999996
69138,32889,12701,69165,49050,48291,59036,38736,34811,14046,44371,16250.86,45.01,43.07999999999997
74192,70276,68901,14849,64733,66674,46158,7801,38590,74238,23852,16590.75,67.57,66.59999999999997
19600,23475,48598,59537,16139,14184,73371,18531,43454,55068,72734,13497.69,24.8,23.399999999999984
39395,24497,59992,63225,40952,23118,8991,14079,23755,72578,71189,16927.92,97.84,112.59999999999947
75478,51361,47083,13088,34844,35499,50250,7008,17894,5519,62744,17109.22,143.54,155.1200000000001
66153,35555,32400,67465,46413,43628,52866,58750,70975,9073,46253,17085.7,109.33,123.19999999999953
65274,14697,19868,35453,13061,14769,73971,14692,24228,24794,74329,17070.81,131.27,136.44000000000037
54611,51273,16839,19198,52221,25380,71397,69153,22325,74497,23447,16755.22,64.66,64.52000000000007
26486,32787,48444,38406,3943,58305,53376,50219,41411,72431,40580,11117.66,18.83,20.79999999999999
65249,69347,39243,63448,3954,24967,311,14087,30644,64470,22689,17089.16,697.0,916.1999999999969
68634,60363,26071,25354,69408,27772,4857,65594,58225,14624,74187,16570.16,44.58,49.96000000000003
37126,20002,17771,61242,11630,6633,3344,47172,30594,66316,10202,17086.65,126.16,126.92000000000024
65352,70632,2477,44516,42351,43037,45062,17610,10553,4451,10482,17094.57,507.64,610.0400000000002
45035,26880,8301,26211,57281,28952,63570,41393,14302,5596,53539,16070.72,129.69,146.43999999999775
10216,26254,21079,51313,65161,62033,8910,70442,55326,27313,64096,17094.91,223.05,247.08000000000024
39931,3063,60870,59976,52619,57458,23670,59687,4881,33636,48094,17100.46,120.07,120.44000000000017
48624,58686,69380,47386,52665,29340,353,27393,33904,48448,18805,17102.07,630.9,858.3199999999979
60291,69969,25598,20852,27431,2913,22382,52919,66014,22056,3602,17086.19,425.58,487.0000000000003
18252,14427,22050,58030,64261,24222,7827,2939,52836,58723,41662,16577.35,54.1,53.239999999999995
53443,4304,6699,31357,52861,5129,51984,64650,3494,28693,31662,17084.84,154.48,160.9600000000001
12356,50998,62204,24988,21595,43644,15223,45397,16245,6801,38116,17083.17,288.57,320.59999999999997
