n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
978,883,970,869,57,93,86,369,855,173,753,828,685,874,315,257,620,217,621,39.67,29.86,30.64000000000001
36,595,697,162,441,653,402,822,740,880,521,972,380,557,958,455,514,274,922,36.12,30.23,30.610000000000007
36,891,28,372,476,954,326,929,389,433,913,905,538,168,573,181,241,236,24,50.45,37.46,39.26
180,332,177,139,522,522,368,526,690,573,186,915,456,815,424,752,537,928,930,39.83,29.77,30.670000000000005
781,372,808,607,362,370,879,984,456,165,977,772,409,732,756,472,670,543,255,37.82,28.19,28.90000000000001
501,285,947,510,512,527,851,815,362,677,904,465,921,924,472,359,581,743,942,35.52,27.02,27.650000000000006
570,741,467,498,674,227,963,332,834,716,855,170,897,929,631,274,791,933,491,37.36,28.83,28.520000000000007
316,310,980,818,723,851,516,575,530,519,667,630,602,416,319,748,212,500,524,39.3,31.06,30.939999999999994
375,956,700,638,903,77,803,840,349,743,8,929,834,195,762,108,60,588,668,44.7,33.81,33.690000000000005
50,279,605,232,698,896,937,108,772,534,139,874,272,250,844,215,966,901,61,41.07,31.6,31.360000000000003
433,919,734,777,32,58,371,368,176,255,688,24,84,117,977,69,25,41,746,51.43,40.92,41.71
940,21,382,261,130,832,958,160,752,188,535,708,1,394,603,44,813,253,155,44.44,35.52,35.09
994,37,4,352,960,630,642,760,765,115,292,345,500,31,315,459,564,784,619,49.35,36.44,36.400000000000006
757,46,923,270,773,411,883,636,722,157,484,981,230,95,676,703,323,858,104,43.68,31.42,32.449999999999996
24,458,807,895,970,130,530,598,799,402,498,527,335,147,895,982,349,265,268,40.94,30.35,32.08
620,993,429,668,18,716,571,982,143,686,58,259,34,134,165,174,98,464,650,49.15,37.36,37.74
237,520,938,725,956,32,252,238,731,455,75,256,82,605,233,639,810,819,638,42.9,31.21,32.480000000000004
726,368,262,700,433,285,538,768,4,154,36,393,418,164,113,524,741,89,246,52.11,42.22,40.74
104,102,20,186,768,237,107,222,25,533,685,475,464,317,548,657,389,217,701,45.55,34.97,36.0
928,778,986,215,746,825,444,435,523,21,595,605,52,902,428,951,537,595,185,40.1,30.57,32.14
942,96,679,821,491,374,19,531,983,943,121,625,375,296,706,954,381,315,19,36.21,29.87,34.720000000000006
895,701,422,103,107,313,203,860,793,688,845,16,831,462,61,420,652,497,474,43.41,33.29,34.43000000000001
213,910,602,628,75,5,291,24,381,313,957,740,78,224,773,502,196,118,585,47.68,37.27,36.31
382,401,733,474,143,771,353,404,908,124,260,124,125,82,631,870,342,656,400,40.77,30.92,33.15
982,217,709,107,25,633,674,481,795,44,740,722,509,297,366,982,468,144,817,43.58,33.47,33.88
383,275,495,538,886,489,736,977,745,823,429,954,503,856,696,303,404,237,160,43.15,32.26,32.53
500,610,265,561,437,712,695,715,940,86,599,745,837,589,98,72,364,180,558,41.43,29.95,30.110000000000007
150,825,426,919,68,817,88,933,916,697,829,663,38,131,997,303,399,237,725,39.79,30.45,31.090000000000003
686,906,697,337,449,176,536,293,114,159,553,972,992,773,433,98,336,528,254,43.37,30.93,32.03
732,526,263,173,916,161,472,970,720,240,413,895,367,801,782,587,746,148,477,42.33,30.62,32.64
451,736,30,829,609,392,902,754,184,402,522,54,494,280,414,259,727,748,959,44.64,34.16,34.040000000000006
422,722,663,483,368,985,560,338,730,763,933,674,83,779,839,872,743,230,545,36.35,27.85,28.140000000000004
636,192,412,835,682,391,902,650,936,11,320,475,536,728,928,904,477,665,181,43.21,33.96,34.52
835,96,17,412,965,221,746,582,620,395,927,220,905,995,102,399,835,571,785,42.12,30.79,33.37
820,204,280,762,943,600,594,196,501,823,626,141,8,627,694,444,493,259,525,43.51,31.49,32.95000000000001
579,177,478,729,209,995,989,778,74,358,3,927,497,545,857,685,674,67,772,50.85,43.29,43.66000000000001
605,496,947,690,944,342,470,273,898,514,471,28,81,628,772,355,177,777,768,43.2,33.42,33.250000000000014
961,803,414,261,691,640,806,853,884,736,138,55,166,511,390,475,691,301,159,40.04,27.99,30.900000000000002
10,289,570,478,990,1,375,34,550,870,391,577,453,209,891,692,315,510,664,47.24,35.44,35.94
136,495,706,551,728,936,309,78,264,844,320,311,341,661,971,814,319,669,658,41.71,30.25,30.590000000000003
402,530,860,942,95,520,648,215,400,610,543,868,871,153,817,516,643,91,315,43.88,33.67,33.8
41,238,972,468,574,237,535,284,62,980,114,114,691,838,806,388,877,373,218,41.47,31.72,34.09
326,364,79,342,468,371,170,509,452,890,298,472,916,137,943,735,452,654,221,41.5,30.55,33.050000000000004
951,279,334,162,101,909,243,480,194,770,694,866,382,189,364,143,814,138,238,38.05,31.23,30.620000000000008
275,827,563,648,387,409,827,843,767,350,287,899,737,948,609,514,594,706,749,36.83,30.04,29.890000000000008
971,328,760,409,769,730,890,721,958,647,771,992,733,298,544,637,652,686,74,37.74,30.0,30.2
376,315,404,495,178,264,980,922,362,451,488,89,915,945,190,322,983,388,130,40.04,30.6,30.630000000000006
991,28,106,359,171,367,78,939,899,904,749,779,667,446,8,555,328,242,844,48.62,34.93,35.55
853,608,399,554,291,480,653,922,154,368,323,206,948,510,97,994,145,802,209,48.08,33.54,34.13
339,257,144,430,369,256,91,350,192,252,724,245,745,625,47,344,962,381,663,45.26,33.34,33.67000000000001
786,626,63,882,147,181,871,64,440,454,797,278,135,328,535,590,865,119,346,40.76,31.65,31.690000000000005
