n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
864,394,776,911,430,41,265,17.98,13.3,13.669999999999998
988,523,497,414,940,802,849,11.95,9.31,9.46
310,991,488,366,597,913,929,12.74,10.06,9.890000000000002
223,516,142,288,143,773,97,16.56,12.03,11.950000000000003
633,818,256,931,545,722,829,14.38,9.93,10.060000000000002
616,923,150,317,101,747,75,20.39,11.97,12.1
920,870,700,338,483,573,103,14.19,11.56,11.32
362,444,323,625,655,934,209,17.31,12.51,13.43
989,565,488,453,886,533,266,19.35,12.21,12.729999999999995
63,824,940,561,937,14,95,24.59,15.66,16.39
736,860,408,727,844,803,684,15.03,13.16,12.079999999999998
640,1,626,505,847,888,341,14.01,10.66,10.820000000000002
249,747,333,720,891,64,195,16.36,10.87,11.000000000000002
939,581,227,244,822,990,145,13.84,10.56,10.570000000000002
822,556,458,93,82,327,896,20.35,11.96,12.93
520,955,501,111,308,564,298,17.0,11.82,11.45
723,127,560,340,834,944,553,14.31,10.04,10.030000000000003
208,986,818,617,560,601,294,15.12,10.97,10.550000000000002
455,93,610,817,394,324,589,17.16,11.98,11.72
247,297,188,193,841,191,33,17.52,13.61,13.46
627,672,266,487,70,91,695,16.69,11.11,10.890000000000004
775,133,897,153,945,39,862,20.11,15.17,14.819999999999997
82,919,716,945,849,553,699,13.98,10.66,10.860000000000001
400,857,722,537,282,534,831,15.9,11.92,11.11
241,869,220,916,695,603,845,15.61,11.1,11.17
972,429,593,281,461,504,676,13.57,11.24,10.520000000000001
656,717,938,812,365,84,332,16.37,12.23,12.780000000000001
627,118,498,601,645,343,865,17.05,11.99,11.680000000000001
194,248,16,749,277,119,722,22.95,14.13,14.5
225,380,813,174,340,436,835,15.37,11.35,11.410000000000004
63,103,801,149,875,714,224,20.5,12.9,13.310000000000002
46,836,587,649,931,958,547,18.18,12.16,12.55
616,696,75,27,127,650,193,23.59,15.59,15.920000000000002
620,850,589,122,400,93,379,20.14,11.57,12.67
853,118,37,620,22,199,984,18.85,13.22,13.71
993,189,735,126,490,215,744,15.75,12.4,12.240000000000004
819,62,959,695,23,557,435,21.55,14.94,15.279999999999998
635,103,855,266,71,226,73,19.64,14.18,15.139999999999997
662,308,358,446,184,62,515,14.82,13.0,12.150000000000002
478,40,610,103,716,400,204,18.97,13.16,13.230000000000002
266,367,926,749,481,858,923,15.03,11.15,10.79
940,583,173,714,688,208,989,14.55,11.77,12.23
785,59,807,692,162,865,165,13.99,11.34,11.230000000000004
350,542,256,120,611,943,452,17.5,11.64,11.370000000000003
681,179,13,482,697,419,921,22.31,15.87,14.860000000000003
582,895,520,939,318,664,365,17.34,11.85,11.86
397,857,673,256,157,574,707,16.32,11.28,11.889999999999997
12,468,759,80,343,756,46,27.8,18.98,18.490000000000006
557,287,138,245,780,976,493,12.56,10.35,10.290000000000001
360,624,294,689,367,604,969,14.68,11.45,11.23
913,648,874,635,135,732,317,15.78,12.0,11.4
397,766,424,848,666,82,1,15.88,11.62,11.310000000000002
608,196,715,342,163,245,228,18.67,12.19,12.480000000000002
652,458,387,727,896,689,581,14.61,10.8,11.290000000000003
895,424,32,411,892,718,581,20.2,12.62,12.960000000000003
428,790,678,726,47,169,456,16.18,12.17,11.870000000000001
65,265,718,161,457,540,906,17.27,12.29,12.15
498,929,574,618,773,0,905,23.56,17.71,17.36
39,506,333,319,857,478,51,19.17,14.79,14.540000000000003
828,842,896,997,831,425,192,18.43,12.65,12.659999999999997
561,986,648,85,857,742,133,16.91,12.99,12.09
15,411,972,694,427,323,3,34.56,26.29,26.769999999999992
218,14,734,772,2,842,691,24.06,15.51,15.959999999999999
541,626,100,195,121,622,664,13.77,11.22,11.360000000000003
203,894,309,286,705,186,102,18.19,11.69,12.41
487,874,944,406,642,83,22,16.34,13.16,12.940000000000005
281,935,463,819,811,118,882,13.02,10.51,10.380000000000003
262,136,669,533,836,666,660,16.12,9.98,10.540000000000003
355,117,892,158,285,871,19,22.42,14.81,15.500000000000002
43,41,210,697,265,571,322,22.46,15.11,14.649999999999999
969,375,960,581,931,869,43,14.86,11.52,11.210000000000003
866,767,984,718,622,671,506,11.2,10.04,9.390000000000004
729,659,924,469,655,445,381,19.29,11.87,12.19
892,550,182,212,384,601,298,20.25,13.49,13.75
9,141,154,277,341,345,808,29.24,19.18,18.810000000000006
376,735,95,346,798,635,36,21.14,13.08,13.180000000000003
42,276,167,153,597,296,369,14.84,11.2,11.670000000000003
404,561,132,300,117,489,748,16.86,15.17,14.499999999999996
245,956,49,315,183,877,535,20.49,13.88,14.309999999999993
746,72,309,412,855,336,306,12.02,11.96,11.450000000000001
424,111,101,574,930,492,485,17.51,11.9,12.379999999999999
345,861,817,999,831,351,127,14.42,10.67,10.540000000000003
490,118,716,509,436,38,309,16.62,11.9,11.680000000000003
343,752,703,915,159,941,170,14.35,11.45,11.229999999999999
641,578,384,825,997,654,89,14.22,12.03,10.920000000000002
67,827,86,202,767,226,62,21.67,13.35,13.25
394,8,100,403,569,531,296,18.86,14.29,14.090000000000005
459,942,500,807,598,731,695,14.51,9.87,10.500000000000002
222,433,85,377,225,267,599,16.05,11.81,11.710000000000003
795,170,441,196,367,117,65,20.56,12.7,13.03
841,884,873,718,28,924,538,20.43,13.7,13.399999999999999
462,770,693,206,121,509,407,14.26,11.6,11.520000000000003
262,212,656,43,970,816,221,16.95,11.68,12.120000000000003
638,149,107,202,469,387,370,18.38,11.78,12.100000000000001
559,846,154,107,610,499,151,15.5,11.86,11.550000000000004
577,415,653,696,433,898,533,13.23,10.95,10.480000000000004
507,695,939,909,330,853,510,14.56,10.96,10.88
510,650,686,895,206,555,624,16.67,11.57,11.490000000000002
953,224,9,348,722,985,764,23.49,16.08,16.220000000000002
920,325,837,329,36,537,151,21.25,14.38,14.760000000000005
