generation number, pop_size, worst, best, median, avg, std, diversity, improvement, number_of_selections
0, 2, 90.75, 95.51, 93.13, 93.13, 2.3800000000000026,1.0,0,[1.e-300 1.e-300 1.e-300]
1, 2, 95.51, 96.52, 96.015, 96.015, 0.5049999999999955,0.09999999999999998,0.010574808920531786,[1.e+000 1.e+000 1.e-300]
2, 2, 96.07, 96.52, 96.29499999999999, 96.29499999999999, 0.22500000000000142,0.19999999999999996,0.0,[1. 2. 1.]
3, 2, 96.31, 96.52, 96.41499999999999, 96.41499999999999, 0.10499999999999687,0.4,0.0,[2. 2. 2.]
4, 2, 96.52, 97.12, 96.82, 96.82, 0.30000000000000426,0.19999999999999996,0.006216328222130217,[2. 2. 4.]
5, 2, 95.86, 97.12, 96.49000000000001, 96.49000000000001, 0.6300000000000026,0.09999999999999998,0.0,[2. 2. 6.]
6, 2, 97.12, 97.92, 97.52000000000001, 97.52000000000001, 0.3999999999999986,0.30000000000000004,0.008237232289950547,[2. 2. 8.]
7, 2, 97.08, 97.92, 97.5, 97.5, 0.4200000000000017,0.30000000000000004,0.0,[ 2.  2. 10.]
8, 2, 97.92, 98.31, 98.11500000000001, 98.11500000000001, 0.19500000000000028,0.30000000000000004,0.003982843137254908,[ 2.  2. 12.]
9, 2, 100.28, 100.95, 100.61500000000001, 100.61500000000001, 0.33500000000000085,0.4,0.026853829722306995,[ 2.  2. 14.]
10, 2, 99.0, 100.95, 99.975, 99.975, 0.9750000000000014,0.19999999999999996,0.0,[ 2.  2. 16.]
11, 2, 99.75, 100.95, 100.35, 100.35, 0.6000000000000014,0.30000000000000004,0.0,[ 2.  2. 18.]
12, 2, 96.19, 100.95, 98.57, 98.57, 2.3800000000000026,0.6333333333333333,0.0,[ 2.  3. 19.]
13, 3, 95.9, 100.95, 97.39, 98.08, 2.1186001667767953,0.6000000000000001,0.0,[ 2.  3. 21.]
14, 4, 93.91, 100.95, 99.515, 98.4725, 2.710169505768968,0.64,0.0,[ 2.  6. 22.]
15, 5, 97.27, 100.95, 99.7, 99.368, 1.3469729024742865,0.5533333333333332,0.0,[ 2. 10. 22.]
16, 6, 95.15, 101.0, 100.16499999999999, 99.19, 2.125833169998686,0.30999999999999994,0.0004952947003466781,[ 2. 16. 22.]
17, 5, 94.4, 101.12, 96.17, 97.728, 2.788400258212582,0.44999999999999996,0.0011881188118812332,[ 2. 20. 22.]
18, 4, 96.29, 101.12, 97.995, 98.35000000000001, 2.096461304198102,0.4,0.0,[ 2. 24. 22.]
19, 4, 98.73, 101.12, 100.85, 100.3875, 0.9707567924047702,0.33333333333333326,0.0,[ 2. 28. 22.]
20, 4, 97.34, 105.47, 99.7, 100.55250000000001, 3.1618141548800733,0.3666666666666667,0.04301819620253159,[ 2. 32. 22.]
21, 3, 100.44, 105.47, 101.57, 102.49333333333334, 2.154782793900326,0.3666666666666667,0.0,[ 2. 34. 22.]
22, 3, 97.83, 105.47, 99.19, 100.83, 3.3276217733791005,0.3666666666666667,0.0,[ 2. 36. 22.]
23, 3, 93.13, 105.47, 97.82, 98.80666666666666, 5.085864943372193,0.6166666666666667,0.0,[ 2. 38. 22.]
24, 4, 101.61, 105.47, 102.215, 102.8775, 1.5724085823983542,0.57,0.0,[ 2. 42. 22.]
25, 5, 97.16, 105.47, 101.39, 101.578, 2.677352423570719,0.4933333333333333,0.0,[ 4. 43. 23.]
26, 6, 98.34, 108.78, 100.305, 101.93666666666667, 4.005091204399164,0.33999999999999986,0.03138333175310517,[10. 43. 23.]
27, 5, 96.4, 108.87, 105.8, 103.704, 5.206459833706584,0.35,0.0008273579702151444,[14. 43. 23.]
28, 4, 103.1, 108.87, 106.09, 106.0375, 2.24107535571654,0.3833333333333334,0.0,[18. 43. 23.]
29, 4, 104.21, 108.87, 105.535, 106.0375, 1.778276904759215,0.41666666666666663,0.0,[22. 43. 23.]
30, 4, 102.26, 108.87, 104.82, 105.1925, 2.36686897609479,0.61,0.0,[26. 43. 23.]
31, 5, 101.92, 108.87, 103.48, 104.974, 2.7397196936913084,0.6000000000000001,0.0,[30. 43. 23.]
32, 6, 98.29, 108.87, 103.195, 103.35666666666667, 3.8962104095589543,0.5571428571428572,0.0,[36. 43. 23.]
33, 7, 97.4, 108.87, 103.26, 103.17857142857142, 4.634089303570807,0.5214285714285714,0.0,[40. 43. 25.]
34, 8, 98.88, 108.87, 105.035, 104.6475, 2.6762742292224106,0.5277777777777778,0.0,[40. 43. 33.]
35, 9, 102.36, 110.33, 105.12, 105.19666666666667, 2.6312692332366483,0.39642857142857135,0.013410489574722087,[40. 43. 41.]
36, 8, 103.07, 110.33, 105.24000000000001, 106.04375, 2.381044610564869,0.3500000000000001,0.0,[40. 43. 49.]
37, 8, 101.77, 110.33, 106.025, 105.76875000000001, 2.6649223135956515,0.48571428571428577,0.0,[40. 43. 57.]
38, 8, 103.61, 112.28, 107.77, 107.48125, 2.755555468049954,0.38095238095238104,0.017674249977340732,[40. 43. 65.]
39, 7, 96.93, 112.28, 106.68, 106.17571428571429, 4.619390365290507,0.3952380952380953,0.0,[40. 43. 71.]
40, 7, 99.81, 112.28, 108.02, 107.94999999999997, 3.7720702917249946,0.3285714285714285,0.0,[40. 43. 77.]
41, 7, 106.12, 112.28, 108.62, 109.08571428571429, 1.8091817972526136,0.475,0.0,[40. 43. 83.]
42, 8, 106.72, 112.28, 109.655, 109.84875, 1.7432042156614938,0.4277777777777777,0.0,[40. 43. 91.]
43, 9, 103.71, 112.28, 108.59, 108.56, 2.321555991619032,0.5266666666666666,0.0,[40. 43. 99.]
44, 10, 102.0, 112.28, 108.125, 107.31300000000002, 2.8564455184722144,0.5036363636363637,0.0,[ 40.  43. 109.]
45, 11, 98.33, 112.28, 105.91, 106.66545454545454, 3.7565539422003726,0.5030303030303032,0.0,[ 40.  43. 119.]
46, 12, 103.98, 112.28, 108.07499999999999, 107.8575, 2.179885795938248,0.49743589743589756,0.0,[ 40.  43. 131.]
47, 13, 104.75, 112.28, 107.82, 108.07076923076922, 2.125647273505402,0.43956043956043966,0.0,[ 40.  43. 143.]
48, 14, 100.73, 112.28, 106.6, 106.41214285714285, 2.6936358290592723,0.539047619047619,0.0,[ 40.  43. 157.]
49, 15, 98.75, 112.28, 107.8, 107.06066666666666, 3.3297056259608824,0.4833333333333334,0.0,[ 40.  43. 171.]
