n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
864,394,776,911,430,41,265,988,523,38.04,23.41,23.369504165749188
497,414,940,802,849,310,991,488,366,29.43,17.34,17.57454744770247
597,913,929,223,516,142,288,143,773,37.59,22.18,21.97341037269837
97,633,818,256,931,545,722,829,616,36.67,21.16,20.908265624515643
923,150,317,101,747,75,920,870,700,28.3,16.8,16.782476518389668
338,483,573,103,362,444,323,625,655,34.3,20.4,22.23835945992459
934,209,989,565,488,453,886,533,266,29.91,18.34,19.44792542984605
63,824,940,561,937,14,95,736,860,55.05,31.33,32.25154668635092
408,727,844,803,684,640,1,626,505,34.0,17.1,17.71060957554554
847,888,341,249,747,333,720,891,64,35.06,23.42,23.764738685533835
195,939,581,227,244,822,990,145,822,29.89,18.38,20.470305491175694
556,458,93,82,327,896,520,955,501,39.43,21.94,22.31756061139805
111,308,564,298,723,127,560,340,834,28.53,19.27,17.847808126578954
944,553,208,986,818,617,560,601,294,30.26,18.66,19.24931244338896
455,93,610,817,394,324,589,247,297,34.3,23.23,22.675140811971723
188,193,841,191,33,627,672,266,487,39.81,25.37,25.40681289233654
70,91,695,775,133,897,153,945,39,55.25,29.65,30.141279328003385
862,82,919,716,945,849,553,699,400,32.85,20.11,20.050135659044752
857,722,537,282,534,831,241,869,220,31.98,18.35,18.77819866608438
916,695,603,845,972,429,593,281,461,29.28,19.18,19.182322732855308
504,676,656,717,938,812,365,84,332,52.29,28.54,29.1182603827443
627,118,498,601,645,343,865,194,248,48.3,26.65,27.066829104756067
16,749,277,119,722,225,380,813,174,48.7,26.31,27.268623204995443
340,436,835,63,103,801,149,875,714,36.19,23.07,22.646685678334705
224,46,836,587,649,931,958,547,616,39.82,24.0,22.447009791061458
696,75,27,127,650,193,620,850,589,54.11,32.14,32.13840658309432
122,400,93,379,853,118,37,620,22,54.37,29.87,30.721584000061014
199,984,993,189,735,126,490,215,744,50.34,27.95,28.315892225111014
819,62,959,695,23,557,435,635,103,53.08,32.79,31.939505271661236
855,266,71,226,73,662,308,358,446,52.65,27.45,29.339640327714314
184,62,515,478,40,610,103,716,400,42.27,26.2,26.2270530036434
204,266,367,926,749,481,858,923,940,27.25,19.15,18.038154802453995
583,173,714,688,208,989,785,59,807,34.78,22.25,21.26807270371006
692,162,865,165,350,542,256,120,611,37.13,22.42,21.63002291643967
943,452,681,179,13,482,697,419,921,50.39,29.7,29.113845014129986
582,895,520,939,318,664,365,397,857,33.75,20.86,20.809191476795373
673,256,157,574,707,12,468,759,80,66.06,36.0,36.91424380689953
343,756,46,557,287,138,245,780,976,36.13,23.92,23.499608028012435
493,360,624,294,689,367,604,969,913,35.72,19.79,20.206276297320592
648,874,635,135,732,317,397,766,424,30.2,17.99,17.562485609982883
848,666,82,1,608,196,715,342,163,40.87,22.84,23.633284732216225
245,228,652,458,387,727,896,689,581,42.02,23.71,23.70586373717845
895,424,32,411,892,718,581,428,790,37.99,20.61,20.51280005908872
678,726,47,169,456,65,265,718,161,44.99,29.17,28.910396879389154
457,540,906,498,929,574,618,773,0,58.89,32.6,34.18267777144809
905,39,506,333,319,857,478,51,828,48.26,31.27,31.818801031354287
842,896,997,831,425,192,561,986,648,33.47,18.37,19.06864319362976
85,857,742,133,15,411,972,694,427,45.38,25.9,24.839952355828466
323,3,218,14,734,772,2,842,691,128.34,74.57,77.86611300339625
541,626,100,195,121,622,664,203,894,44.8,26.09,25.199099970039956
309,286,705,186,102,487,874,944,406,37.96,20.68,20.99628494340432
642,83,22,281,935,463,819,811,118,48.99,27.34,27.722373403769637
882,262,136,669,533,836,666,660,355,27.28,17.4,17.88135682407504
117,892,158,285,871,19,43,41,210,58.32,35.35,35.96961112629545
697,265,571,322,969,375,960,581,931,31.79,19.57,19.79031671396298
869,43,866,767,984,718,622,671,506,29.86,18.21,17.970420280679107
729,659,924,469,655,445,381,892,550,29.98,18.21,18.95263654638232
182,212,384,601,298,9,141,154,277,76.38,44.21,44.60157660901254
341,345,808,376,735,95,346,798,635,41.78,23.37,22.04823110700307
36,42,276,167,153,597,296,369,404,58.42,33.01,32.940730500246715
561,132,300,117,489,748,245,956,49,48.98,26.97,27.316093507294227
315,183,877,535,746,72,309,412,855,33.62,20.32,20.02122430577116
336,306,424,111,101,574,930,492,485,31.74,18.42,18.51274427734662
345,861,817,999,831,351,127,490,118,29.11,18.22,18.076606370311655
716,509,436,38,309,343,752,703,915,35.55,21.57,21.358041850299347
159,941,170,641,578,384,825,997,654,29.95,19.14,18.476074081362956
89,67,827,86,202,767,226,62,394,42.57,26.86,27.75227431882583
8,100,403,569,531,296,459,942,500,52.5,31.71,31.214322862503092
807,598,731,695,222,433,85,377,225,35.33,21.31,20.64950770340851
267,599,795,170,441,196,367,117,65,45.08,23.65,23.565669482526665
841,884,873,718,28,924,538,462,770,40.33,25.07,24.39152428501459
693,206,121,509,407,262,212,656,43,48.58,29.79,28.93451331961031
970,816,221,638,149,107,202,469,387,41.84,24.12,23.562286943016964
370,559,846,154,107,610,499,151,577,41.47,24.07,23.942951591089365
415,653,696,433,898,533,507,695,939,28.3,19.72,18.86600069271739
909,330,853,510,510,650,686,895,206,28.89,14.52,18.097069020461706
555,624,953,224,9,348,722,985,764,64.34,35.46,35.29310142246152
920,325,837,329,36,537,151,895,263,50.1,34.89,34.25349004768826
617,802,159,862,388,596,301,735,723,32.62,19.92,19.37916603813463
826,481,67,819,86,528,889,937,40,36.06,21.55,20.216062585016694
67,230,133,41,307,15,777,864,459,49.74,29.62,29.241083694610165
338,882,164,819,152,889,671,471,991,34.08,21.82,20.632206517965017
380,517,391,922,542,514,34,587,92,35.04,17.78,18.133763072942124
694,813,824,530,776,614,78,764,436,35.21,18.07,18.40745378484615
