n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
6917,3155,6209,3445,331,1650.99,116.81,130.76999999999975
2121,4188,3980,3317,6420,501.39,7.95,8.169999999999998
6798,2484,3904,2933,4779,712.55,9.62,9.249999999999998
1789,4134,1140,2308,1144,597.08,9.93,10.329999999999998
6191,776,5065,6548,2052,1648.94,101.46,109.25999999999996
4362,5776,6637,4930,1203,1658.03,147.68,159.63999999999976
2540,809,5978,604,6967,1305.9,28.83,25.999999999999908
5603,2704,3867,4585,824,812.22,9.64,9.949999999999994
2898,3556,2590,5004,5246,1579.51,44.2,44.85000000000004
1675,4526,3907,3626,7088,1650.89,120.61,126.70000000000003
4270,2133,510,6594,4494,154.95,6.16,6.190000000000001
115,764,5895,6882,3267,1566.87,47.53,52.32000000000001
5818,6757,6431,5473,5122,610.23,10.91,11.470000000000006
9,5012,4043,6783,7107,1637.51,46.79,45.350000000000065
2729,1998,5982,2664,5764,1640.14,70.17,71.42000000000007
515,1565,4649,1816,1954,1352.99,18.78,19.800000000000004
6581,1167,6579,4448,3669,366.41,7.22,7.149999999999999
747,659,2621,4161,4008,1648.25,118.2,125.35999999999986
893,2469,4515,2384,5788,1646.45,83.73,93.91999999999996
1022,4484,2725,6672,4426,849.93,9.98,9.899999999999995
1664,6548,4941,4482,4813,1570.94,28.05,30.52999999999998
2356,3645,750,4884,6536,1454.8,28.01,26.05000000000004
3153,2597,4715,1983,2378,1555.94,55.53,52.9000000000001
1506,1551,6729,1529,270,1653.19,102.32,114.53000000000019
5019,5379,2130,3903,565,1650.11,73.76,73.28999999999999
735,5560,6206,1066,1225,1336.66,30.4,25.70000000000007
316,6901,657,5728,6794,1639.61,71.81,78.16000000000014
4428,5599,3205,6863,5777,1012.85,13.35,14.130000000000004
4297,2257,4274,6648,1929,1567.67,37.27,38.51000000000006
6958,1762,5566,4831,6760,1423.25,23.59,22.290000000000028
3435,4748,2254,3691,4035,1621.87,44.03,45.82
5408,5252,5736,6498,2927,1190.02,21.34,21.439999999999984
674,2656,5019,944,3984,1605.08,30.43,32.239999999999995
4809,5162,2746,6922,1559,922.94,18.02,19.71000000000005
1990,132,5992,2220,959,1654.07,194.77,218.06999999999965
5778,1806,3047,6509,1396,1647.15,129.44,143.2499999999997
2724,3490,6683,509,824,1537.96,42.67,45.309999999999924
6415,1198,7006,5715,1792,1656.77,122.82,141.58000000000007
370,6693,4701,5195,4376,317.31,7.91,8.620000000000013
4932,5575,606,218,1019,1632.13,33.24,36.510000000000005
5201,1544,4967,6800,4718,1655.13,228.46,263.50999999999976
980,3204,749,3032,6830,1632.99,55.1,52.21000000000011
950,298,4960,177,1594,1236.13,16.92,17.180000000000014
1515,5882,1014,3925,1725,1640.75,64.25,66.98000000000003
5956,6559,500,5565,186,1619.96,51.18,51.01999999999997
4458,3486,5083,831,6847,748.44,10.13,10.749999999999996
2129,573,1809,589,5299,1555.37,32.82,35.60000000000001
2466,2869,3572,1477,500,1654.98,67.41,69.99999999999989
4125,3826,322,4886,826,1643.8,146.62,159.91999999999985
5728,3205,1633,2131,2937,582.81,8.88,8.629999999999995
5993,3852,6867,4667,1387,1254.54,29.62,31.329999999999973
5715,5510,1666,6286,475,1653.12,84.79,86.23000000000005
6460,5539,1296,6925,1326,1439.78,25.52,26.259999999999984
2804,4337,2053,960,4888,1615.85,57.08,58.0800000000001
3623,5452,1432,108,3863,1176.59,15.72,14.279999999999994
5581,3357,4662,4166,2551,1157.47,22.59,21.929999999999914
5316,2925,3183,6862,5387,565.64,9.61,9.400000000000004
2055,1256,4592,5659,101,812.23,10.06,9.439999999999998
3751,6074,647,2751,6054,1271.12,18.1,17.099999999999987
374,4459,2300,1104,1967,1654.45,103.95,113.14000000000004
6243,3947,2885,4998,2358,1403.77,20.82,20.490000000000002
5516,2942,4835,5191,6994,1655.01,91.52,97.81999999999998
5087,1084,5862,2541,3178,1043.19,16.37,17.57000000000001
6131,3394,6790,5331,661,1450.68,35.24,33.32000000000002
12,4870,1575,5722,2739,1653.56,64.32,69.49000000000007
1311,1961,1827,5221,3671,1588.9,46.58,44.99999999999995
3101,5819,5519,4654,3394,1124.84,14.21,14.50000000000001
258,3295,5749,4648,3426,1306.93,26.81,26.540000000000024
6325,5424,5808,383,1357,628.06,8.73,8.819999999999997
3648,523,2123,5746,1291,1009.75,15.16,16.06000000000001
3656,4321,3991,4599,4947,860.53,10.95,11.09000000000001
6188,0,318,4051,2670,450.28,10.27,10.03000000000001
2556,6862,3824,408,6627,1678.28,299.25,345.2600000000008
6739,6655,3400,1540,4493,367.69,6.71,6.78
5186,683,6860,5943,1069,1645.6,63.35,57.73999999999998
120,3291,5558,3420,2590,1520.42,46.2,42.910000000000025
27,1749,117,5876,6182,249.85,5.9,5.74
19,6739,5535,4328,5014,1238.28,18.16,17.840000000000014
801,1560,974,4983,5318,1633.16,57.78,65.79000000000008
1626,2477,2293,5640,1492,5.27,5.19,5.2
820,3896,6995,3249,5141,448.7,7.91,7.629999999999997
666,178,2250,3710,6552,1646.49,147.92,157.8799999999998
6490,948,7056,2101,1092,682.89,9.77,8.92
5354,4266,6695,5331,5283,1635.32,41.53,36.55000000000002
2843,942,1265,2280,6973,1651.67,73.58,76.04000000000012
152,346,333,1685,5578,1646.6,61.86,63.09000000000012
2127,4574,2578,3005,4648,204.76,6.03,6.07
6958,344,6933,6136,5745,946.43,11.83,10.809999999999999
4977,5368,4050,5835,5276,267.54,7.78,8.480000000000015
3757,5244,3567,3051,4406,301.24,6.82,6.92
