n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
232,379,985,384,129,197,721,536.02,36.14,38.44999999999999
44,87,140,253,830,518,214,532.51,48.29,53.22999999999999
410,657,31,470,499,464,399,533.42,45.59,48.90999999999999
506,586,196,918,850,412,91,535.65,35.67,34.709999999999994
496,239,777,20,717,273,532,536.14,39.06,39.76999999999998
417,485,923,933,388,743,116,523.19,32.86,33.379999999999995
678,264,99,833,64,395,635,533.38,45.43,45.05
849,386,110,676,59,346,240,537.28,48.0,49.71999999999999
707,88,509,925,665,529,923,517.56,34.21,33.17999999999999
212,595,827,145,621,65,552,538.29,37.23,40.98999999999999
968,38,500,718,198,151,968,532.27,37.71,42.959999999999994
880,592,467,746,598,902,455,523.5,30.52,31.63999999999999
292,570,365,875,899,436,138,527.55,35.1,33.98999999999999
162,782,615,99,544,706,321,536.04,36.97,37.07999999999999
718,365,972,659,863,506,515,528.6,29.35,29.239999999999995
638,202,316,153,364,541,291,524.13,35.97,37.45999999999998
522,672,73,827,924,877,519,530.59,31.96,34.14999999999999
934,718,558,225,352,249,929,521.92,29.97,29.969999999999995
12,302,351,225,273,34,433,531.63,69.34,75.46999999999998
260,385,305,854,722,912,426,536.48,31.02,32.829999999999984
179,673,405,119,170,954,679,529.79,38.1,38.589999999999996
872,998,26,206,996,784,164,537.19,37.35,38.54999999999999
307,119,13,815,782,389,350,537.07,61.05,63.769999999999996
856,174,582,446,926,237,142,532.76,40.21,40.699999999999974
419,577,456,416,427,82,602,520.58,30.78,31.99
71,295,734,97,34,87,679,531.04,60.42,60.60999999999998
109,782,533,539,368,157,827,537.27,36.66,37.82999999999999
958,517,499,725,152,618,64,535.71,40.14,41.19999999999999
194,17,934,143,348,395,674,538.94,46.38,49.879999999999995
587,123,761,306,359,333,988,529.26,30.21,31.980000000000004
374,3,661,855,510,215,62,536.95,52.38,56.789999999999985
896,632,33,904,988,889,777,535.84,34.3,36.14999999999999
827,836,593,176,182,345,993,530.92,31.95,33.77999999999999
441,452,123,85,205,619,229,534.91,43.7,42.81999999999999
509,830,484,809,158,390,124,536.68,34.42,37.02999999999999
111,594,738,463,663,129,736,532.45,39.45,40.469999999999985
450,526,742,92,732,950,482,537.37,35.0,34.899999999999984
577,403,836,369,466,230,52,538.54,34.35,37.29999999999999
202,50,456,114,110,216,742,534.22,56.67,58.91999999999998
4,725,615,626,928,23,670,534.41,55.64,58.70999999999998
372,849,442,540,95,991,766,527.48,33.61,32.419999999999995
773,614,514,838,722,582,205,535.43,29.08,31.05999999999999
513,234,331,538,393,761,532,520.47,30.36,29.469999999999995
662,200,6,296,627,303,930,533.82,48.04,51.62999999999999
81,761,328,949,928,412,229,542.85,37.41,36.15999999999998
647,303,81,560,429,762,378,523.29,40.3,38.139999999999986
826,964,758,870,328,528,309,514.48,31.28,31.109999999999992
640,851,980,365,802,916,302,537.29,30.93,31.979999999999997
667,866,111,200,496,378,387,537.75,38.63,39.84999999999999
981,599,867,940,319,210,297,534.99,35.08,34.37999999999998
406,627,392,862,941,700,536,526.69,29.49,28.200000000000003
958,707,745,364,840,692,619,535.68,28.51,29.979999999999993
599,370,689,437,200,501,842,536.32,32.44,31.93999999999999
541,519,858,83,275,167,70,537.06,37.16,42.63999999999997
510,750,887,277,429,798,119,534.7,37.27,38.849999999999994
639,849,844,280,298,280,823,525.07,26.23,33.319999999999986
845,516,275,283,909,647,421,523.08,30.59,29.669999999999995
250,370,251,988,253,809,516,529.86,33.42,35.819999999999986
765,468,255,239,832,830,610,530.82,30.37,31.809999999999988
537,849,200,376,508,799,108,533.64,35.72,36.309999999999995
812,114,397,86,670,174,798,536.08,41.14,43.33999999999998
580,437,942,46,805,931,140,529.48,43.98,44.54999999999998
22,624,195,701,270,89,97,532.94,47.89,52.86999999999997
473,470,889,685,927,289,947,528.81,29.47,29.099999999999994
579,94,129,621,366,885,668,531.46,36.81,36.66999999999998
67,327,809,39,855,941,85,537.96,52.22,53.34999999999997
879,140,669,823,375,848,76,535.86,36.3,35.65999999999999
834,236,742,37,614,809,326,536.55,42.77,44.82999999999999
227,303,761,366,990,334,67,535.22,39.69,41.809999999999995
532,921,116,938,738,624,356,525.39,31.3,32.949999999999996
444,163,160,261,914,398,152,535.8,41.68,43.64999999999998
441,745,800,66,102,547,227,534.54,40.63,41.479999999999976
84,300,947,180,345,767,203,539.31,38.55,38.91999999999999
111,968,52,58,569,805,753,532.28,51.72,55.25
181,844,174,572,654,334,302,532.33,35.66,38.979999999999976
903,248,753,512,490,113,576,529.02,29.34,31.379999999999995
735,958,84,140,953,767,135,534.61,37.72,38.779999999999994
230,334,223,417,178,173,138,524.67,39.85,42.28999999999997
780,450,62,711,908,459,599,534.12,34.67,34.46999999999999
683,628,294,424,833,958,447,532.84,25.21,25.93
592,703,918,754,944,380,708,523.82,25.67,26.789999999999996
577,727,501,889,375,752,864,534.74,24.86,24.56
798,540,191,316,272,696,968,533.39,34.28,35.88999999999999
487,853,130,859,857,283,511,536.13,29.45,31.14999999999999
650,994,518,546,807,959,524,525.11,28.44,28.54999999999999
296,826,222,582,539,400,785,527.58,29.77,31.679999999999993
138,844,500,662,487,127,298,527.11,31.88,34.51999999999998
403,32,35,889,380,518,967,533.97,43.48,44.36999999999999
303,355,384,715,28,636,146,531.95,41.35,45.159999999999975
850,704,14,81,847,189,459,530.65,51.58,54.32999999999999
593,970,130,786,987,861,435,520.89,28.46,30.95
577,645,592,988,898,110,381,538.07,36.96,38.04999999999999
514,40,615,732,671,377,366,536.94,42.17,44.87999999999998
108,969,327,665,104,488,863,535.53,42.45,44.02999999999999
173,661,241,488,373,590,354,533.58,38.15,39.469999999999985
955,380,771,827,439,383,760,530.97,30.11,30.749999999999986
643,686,39,752,144,951,726,531.98,42.29,43.67999999999998
678,911,666,320,62,33,982,535.82,42.35,41.84999999999999
238,522,369,495,375,487,574,529.46,28.19,29.939999999999998
177,308,142,662,272,804,23,531.09,49.63,51.79999999999998
