n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
42445,19772,51750,6328,9494,70239,12337,47931,7602,66510,28140,4914,11265,108.5,38.9,35.860981869217596
56838,54810,9156,31544,11889,72226,55642,7747,74115,16226,29260,8108,75642,254.31,115.7,109.48241726012326
51993,6499,28977,6105,72963,17455,37959,54937,18907,70868,15439,74830,40433,29.06,23.17,24.24310558656554
73434,23688,13507,74868,24624,48810,12770,71793,8229,73972,7812,26995,65066,27.08,23.84,23.63037171789511
69693,56045,41175,61027,59399,47393,39291,32561,23562,31994,10728,75290,39354,22.94,18.56,18.39328676393947
68838,64895,45020,58829,37740,9594,15475,67100,54804,21621,44833,19920,64089,27.22,19.88,19.803722203230492
55272,5138,10173,73148,75107,41123,44580,45898,65100,59795,9012,12267,35381,39.45,27.05,26.94508364446441
62141,8519,7952,40580,75752,58411,37302,50566,45482,2957,60515,46591,22026,49.51,19.69,19.672095501198378
15347,64709,7727,28600,37674,16952,32455,52153,51242,65078,10561,21805,58875,16.28,14.75,15.185232727496997
52644,72016,36416,17947,56429,72118,36493,54433,47024,49865,30245,19781,10876,23.34,20.95,20.099304697516423
23097,19830,30403,30583,1581,63565,23900,34438,36953,536,19094,54912,70069,104.52,42.49,41.49761550545513
48398,74231,41761,16448,67566,7076,59853,73304,51429,52175,52294,51658,13570,26.04,21.13,22.640404730769475
63114,52486,8158,24983,8827,27363,57753,21273,14408,44571,6891,13419,30,328.18,56.06,57.13109785235801
74289,19826,70335,13299,47659,3342,9216,27256,49313,19470,33063,45533,47731,58.41,27.4,28.139006823057848
62147,16101,15119,63972,61078,62966,63417,40875,11257,18889,13393,44909,34702,62.68,20.64,20.99962657080549
62733,21160,67676,3027,26897,69239,47415,19215,71194,3544,69220,39071,11928,60.37,25.27,25.4054882000723
34224,67947,48064,21894,46621,29201,69807,70984,65889,43209,29234,25578,31377,47.35,27.15,27.914557250422956
52518,29719,26203,67847,64589,46604,3798,3661,36623,61897,33970,25381,45125,89.16,31.51,29.70833788469318
58619,45812,47793,10556,28896,13389,29733,61614,25782,44267,26787,63262,250,29.26,16.59,16.32015872862089
62845,45089,11112,15716,50926,26125,62656,23399,56875,43583,11370,51883,60707,62.91,29.91,27.336315495851995
52610,11130,20821,22282,16651,3610,19811,60994,19159,62174,45928,20435,71913,23.58,18.49,18.001058108412433
