n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
864,394,776,10.78,6.05,5.781072934661773
911,430,41,22.12,10.19,10.571039086668897
265,988,523,10.0,6.7,7.017392144418519
497,414,940,8.4,5.49,5.285926365953252
802,849,310,10.49,5.56,5.754723154357141
991,488,366,10.85,7.11,6.64500903850319
597,913,929,10.59,6.33,6.459594849450954
223,516,142,12.01,7.66,7.326606412913305
288,143,773,15.09,8.67,8.187209110334111
97,633,818,16.22,8.63,8.897818093992257
256,931,545,10.49,6.63,6.1147831353144575
722,829,616,8.16,5.92,5.89566439520893
923,150,317,9.66,6.21,5.120216648274329
101,747,75,11.33,6.47,5.676525291871085
920,870,700,8.95,5.59,6.0190679115775865
338,483,573,10.08,6.2,5.752742518523733
103,362,444,15.72,11.26,10.998731423500928
323,625,655,10.35,5.36,5.620218851233263
934,209,989,12.29,7.26,7.753898332008276
565,488,453,8.95,5.96,6.34311701007143
886,533,266,8.12,5.2,5.388767230623489
63,824,940,11.68,8.2,8.324104871705849
561,937,14,33.86,17.8,18.357766365752724
95,736,860,9.33,5.64,5.579354819733236
408,727,844,13.27,6.74,6.868989805750289
803,684,640,9.02,6.02,5.585485207553009
1,626,505,7.94,5.25,5.256134562242241
847,888,341,15.07,9.66,9.761912151892528
249,747,333,10.75,8.15,7.6552512010916285
720,891,64,9.38,6.67,6.347575332549678
195,939,581,11.07,6.96,6.870982888693446
227,244,822,13.05,6.88,6.918111863159417
990,145,822,10.26,6.39,6.7878774059895
556,458,93,14.18,7.86,7.734340386476558
82,327,896,18.11,9.14,9.505734635842657
520,955,501,7.98,4.78,5.263840900434146
111,308,564,11.09,6.03,5.8304047598108575
298,723,127,11.4,6.36,6.2005710080936325
560,340,834,7.97,5.74,5.8538693957115004
944,553,208,13.24,7.31,7.192507290795106
986,818,617,8.59,4.71,5.289441376974485
560,601,294,13.3,6.56,6.767363775619367
455,93,610,16.89,9.13,7.792214859941383
817,394,324,8.25,5.76,5.631887703472296
589,247,297,14.67,9.42,9.251038248558043
188,193,841,9.99,6.36,6.113871262033419
191,33,627,29.56,13.35,12.518898533744986
672,266,487,11.62,7.28,6.857376429891468
70,91,695,11.8,5.85,6.142758481727907
775,133,897,8.13,5.32,5.029649564915111
153,945,39,29.12,19.56,19.014656721973395
862,82,919,11.02,7.73,7.292170852590228
716,945,849,9.54,5.15,5.731972930234785
553,699,400,11.08,6.89,7.025991876219736
857,722,537,11.65,6.08,6.178972258052946
282,534,831,5.85,5.37,5.178333647133613
241,869,220,12.24,7.66,7.420892760897821
916,695,603,10.41,6.34,5.819606115050608
845,972,429,12.21,5.67,5.651757864082787
593,281,461,13.07,8.33,7.710958753721911
504,676,656,7.6,5.39,5.4863059292490295
717,938,812,8.96,6.68,6.5864195592767025
365,84,332,29.77,16.65,17.04553489421857
627,118,498,12.36,7.1,6.927828900258795
601,645,343,13.54,9.34,8.189262749288538
865,194,248,18.52,11.91,11.949737455208734
16,749,277,19.82,12.21,12.34031927716731
119,722,225,13.17,7.24,7.564089220831037
380,813,174,12.44,7.18,7.364214706997097
340,436,835,8.77,5.64,5.69605958555262
63,103,801,17.5,11.34,10.643331424774422
149,875,714,11.31,6.34,6.324922873135867
224,46,836,19.82,9.3,9.951074864225404
587,649,931,9.16,6.27,5.8266548381640755
958,547,616,11.68,6.57,6.684431603823494
696,75,27,32.33,20.34,20.128881308970666
127,650,193,9.65,6.04,6.119638091275505
620,850,589,12.78,6.87,6.829042812077314
122,400,93,20.62,11.22,11.238114343552066
379,853,118,10.03,5.83,6.188289016365825
37,620,22,26.96,13.26,13.301609211571693
199,984,993,16.11,7.22,7.042486782462272
189,735,126,14.03,9.41,9.188064289298795
490,215,744,20.2,11.81,12.085341153349953
819,62,959,13.91,6.36,6.484104593884559
695,23,557,31.5,17.62,17.965537736362343
435,635,103,11.67,7.36,7.683738602789995
855,266,71,18.15,9.39,9.668119110040168
226,73,662,24.5,12.59,12.934582484738058
308,358,446,9.78,6.45,6.736938732936087
184,62,515,14.39,9.35,8.980517377795103
478,40,610,13.95,7.94,8.085473176634936
103,716,400,16.85,10.2,10.045248335166491
204,266,367,12.6,6.99,7.458878913561202
926,749,481,6.8,4.89,5.337884378888911
858,923,940,7.83,5.37,5.291391510003878
583,173,714,13.84,7.37,7.354194540562078
688,208,989,13.5,7.01,7.228922123904902
785,59,807,14.71,6.03,6.684956039243081
692,162,865,12.66,6.39,6.0215359299660145
