n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
474,627,382,273,141,190,887,692,6,346,514,474,919,619,82,342,567,958,631,101.72,61.83,63.902382519258225
716,41,745,388,173,720,968,462,974,742,432,160,172,243,52,113,135,518,892,88.1,53.74,51.83035381903644
946,604,64,792,704,392,808,764,908,104,941,298,209,690,229,743,812,431,910,67.81,43.71,43.81699513997583
89,791,273,933,214,406,287,349,828,44,204,725,907,5,900,421,56,917,387,92.26,60.02,60.986053939481145
866,503,142,24,242,434,753,928,871,114,987,611,3,124,782,592,202,916,872,154.43,94.59,99.15299226260836
207,338,8,913,85,136,552,939,17,512,86,586,508,550,943,202,430,70,407,94.98,57.97,58.0914739840645
196,654,783,95,717,593,148,176,962,623,736,981,42,55,276,568,699,620,872,59.72,38.0,38.16709526314835
152,763,274,754,589,35,124,889,722,412,973,927,242,165,625,517,44,753,374,82.04,48.43,49.31199397912
865,690,534,604,578,793,704,88,888,355,112,884,902,598,374,462,215,411,203,79.02,51.16,50.35652729275429
969,588,763,18,388,818,622,336,0,443,114,218,227,454,276,332,834,90,314,110.77,74.03,74.3790586598089
644,291,105,529,802,56,26,390,799,573,826,438,509,354,726,796,254,579,755,72.56,48.63,47.99994414634344
67,435,663,236,98,987,778,410,522,381,978,880,573,378,142,683,297,175,709,76.66,47.82,48.262993183313924
863,896,265,30,51,962,998,829,176,269,969,168,123,621,151,12,49,62,461,110.74,68.48,68.75289202856494
213,805,398,301,626,15,989,817,363,291,144,492,575,284,140,984,88,765,569,77.34,52.0,51.82380909993826
303,712,120,67,430,462,145,720,575,782,813,392,602,908,822,173,679,732,280,62.78,40.34,40.36587100030218
790,611,901,623,506,357,101,945,49,283,541,131,177,817,644,840,86,166,798,73.69,48.31,48.49206149331088
808,227,879,13,207,180,485,467,605,572,558,397,85,177,561,493,607,969,268,77.02,50.31,51.39876996900376
548,68,963,666,29,594,599,910,446,557,316,536,539,550,657,931,815,67,898,74.08,43.11,44.01745283229005
658,587,555,978,307,65,742,229,737,140,105,102,716,503,464,61,501,910,652,75.56,44.6,46.347874284004355
744,54,695,617,29,382,249,899,469,236,380,842,985,747,586,639,507,896,248,71.58,46.7,46.600885162673954
36,637,611,86,627,48,694,419,416,602,70,82,193,34,622,770,185,86,66,85.92,49.44,53.04029110156821
30,363,639,481,560,548,486,26,720,794,77,341,86,801,329,8,474,976,459,93.88,58.45,57.51358725756042
604,152,999,395,489,852,141,108,914,357,687,236,462,798,132,196,991,226,111,74.64,50.37,51.52091685244336
113,53,122,76,960,660,999,84,381,106,758,24,478,641,534,205,378,895,649,98.95,65.48,63.65050631401598
83,241,5,262,781,530,699,202,15,449,259,966,625,22,983,105,531,819,427,106.41,61.33,63.1399079451966
59,920,257,486,872,322,619,895,225,654,60,697,281,135,307,39,819,191,998,82.74,52.93,54.640709505916575
361,805,923,412,953,7,897,942,309,990,879,96,30,325,449,253,426,618,329,104.93,63.98,64.67731321831508
