n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
42445,19772,51750,6328,9494,70239,12337,17102.58,232.66,256.60000000000014
47931,7602,66510,28140,4914,11265,56838,17091.31,226.27,245.0400000000003
54810,9156,31544,11889,72226,55642,7747,17081.33,476.28,527.9599999999996
74115,16226,29260,8108,75642,51993,6499,13659.88,32.8,35.44000000000002
28977,6105,72963,17455,37959,54937,18907,17090.81,71.07,70.92000000000004
70868,15439,74830,40433,73434,23688,13507,15705.62,53.39,49.60000000000005
74868,24624,48810,12770,71793,8229,73972,16233.51,69.76,72.0800000000002
7812,26995,65066,69693,56045,41175,61027,16236.24,18.12,19.08
59399,47393,39291,32561,23562,31994,10728,16935.89,61.82,61.12000000000002
75290,39354,68838,64895,45020,58829,37740,8553.2,14.85,18.680000000000025
9594,15475,67100,54804,21621,44833,19920,17094.13,150.06,151.36000000000016
64089,55272,5138,10173,73148,75107,41123,17098.0,217.95,235.2000000000001
44580,45898,65100,59795,9012,12267,35381,14532.3,40.73,41.039999999999985
62141,8519,7952,40580,75752,58411,37302,15390.66,51.42,49.800000000000075
50566,45482,2957,60515,46591,22026,15347,17076.94,134.16,158.11999999999983
64709,7727,28600,37674,16952,32455,52153,9570.8,15.77,16.479999999999983
51242,65078,10561,21805,58875,52644,72016,12123.0,19.02,18.43999999999999
36416,17947,56429,72118,36493,54433,47024,12658.82,26.83,26.120000000000026
49865,30245,19781,10876,23097,19830,30403,17086.25,70.7,81.59999999999977
30583,1581,63565,23900,34438,36953,536,17105.5,911.39,1204.319999999998
19094,54912,70069,48398,74231,41761,16448,14018.58,35.12,35.200000000000095
67566,7076,59853,73304,51429,52175,52294,16072.62,72.45,74.84000000000017
51658,13570,63114,52486,8158,24983,8827,17087.81,138.08,133.56
27363,57753,21273,14408,44571,6891,13419,17099.05,73.28,66.96000000000019
30,74289,19826,70335,13299,47659,3342,17075.81,1187.92,2067.400000000002
9216,27256,49313,19470,33063,45533,47731,16413.66,102.96,95.08000000000011
62147,16101,15119,63972,61078,62966,63417,14845.89,101.27,93.23999999999802
40875,11257,18889,13393,44909,34702,62733,17083.72,139.62,147.52
21160,67676,3027,26897,69239,47415,19215,17103.64,184.15,200.75999999999996
71194,3544,69220,39071,11928,34224,67947,12823.07,20.22,19.119999999999987
48064,21894,46621,29201,69807,70984,65889,16749.76,58.5,55.75999999999999
43209,29234,25578,31377,52518,29719,26203,14530.54,33.39,31.35999999999997
67847,64589,46604,3798,3661,36623,61897,17094.72,415.97,442.27999999999776
33970,25381,45125,58619,45812,47793,10556,15187.83,42.32,41.67999999999994
28896,13389,29733,61614,25782,44267,26787,14869.66,29.04,32.479999999999976
63262,250,62845,45089,11112,15716,50926,17113.35,360.21,400.12000000000035
26125,62656,23399,56875,43583,11370,51883,17098.45,79.6,83.60000000000018
60707,52610,11130,20821,22282,16651,3610,14519.5,29.49,31.959999999999987
19811,60994,19159,62174,45928,20435,71913,12636.33,22.79,23.279999999999976
71864,17168,2804,1866,13470,69020,18251,17082.23,250.96,275.16000000000054
56860,25533,27661,3669,33008,27889,38399,17082.45,411.63,511.99999999999943
65688,31527,42728,33995,71349,54920,17180,15885.93,32.72,35.72000000000001
7982,46371,60052,67732,55132,65752,17139,16564.32,46.66,43.319999999999965
69707,19901,68617,66918,2451,57688,24000,16060.82,48.27,53.91999999999997
515,19634,22589,18554,62061,15772,72938,17092.04,421.55,496.23999999999853
8094,42727,67941,69563,72802,63240,13907,11434.27,39.44,38.88000000000014
73439,7447,32570,25074,36296,5531,12811,16059.38,62.05,71.16000000000003
