n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
30939,39753,13522,51912,62767,20312,11809,8718,2597,52637,72011,37929,7713,119.93,31.63,30.960511247118017
29088,68201,70343,47218,36265,22631,13917,34304,28101,3360,34112,35618,25353,31.55,16.58,17.11791679916231
21603,40612,37963,48810,11366,44224,50847,66316,32620,23303,32417,62074,36699,49.43,22.86,22.880063909227765
11710,71780,39353,945,38265,75021,40863,66633,25575,54256,55539,37775,56497,218.25,51.67,48.925150937736824
59162,21144,30569,39991,34033,5667,10626,6071,60643,36756,68009,70073,61766,31.63,18.63,18.773109334931963
44937,19013,25634,8708,54105,26564,57822,36215,24078,46639,57137,42030,73207,23.71,19.16,19.266668580218248
26045,42406,13235,8075,29998,36369,31118,16009,43393,23270,38132,60164,3365,21.65,17.0,17.127644166643854
5611,46803,10827,37445,42876,2383,42311,37879,42162,20042,53795,10191,38457,59.37,20.59,21.572932329350806
25089,58214,38272,17883,32774,50021,20827,43425,75116,1231,47621,5871,59609,81.03,58.37,58.85767234026294
22225,47866,47542,38054,74901,12727,57583,27162,55568,27252,14892,7777,8153,68.58,30.25,24.886811095140345
7244,22107,19613,5359,71595,64312,32644,42130,4662,16026,69368,38391,53650,77.41,31.66,31.899220174415046
26248,62621,26446,31701,57516,53821,64479,4832,28712,55210,58130,32582,56077,14.34,14.34,14.0237429333391
28274,65349,24603,4148,4824,33343,33211,31770,68901,27271,30338,54674,34299,64.05,24.92,24.420579245028026
18573,42600,6720,41224,74100,15316,74672,52817,5308,64787,50786,12177,56375,44.07,19.31,20.538330781215382
27645,75013,21686,44117,38824,61764,41292,55048,69209,28211,35166,44371,51404,17.71,16.27,17.036474406104936
65062,9749,36710,25068,5838,51747,16729,35316,7927,21923,60892,74606,61890,29.17,19.92,17.74687967665224
52917,51176,28644,429,27681,20544,1718,33729,15189,51876,49949,29141,72169,82.15,27.65,28.402200838231103
6999,26433,21220,43338,73711,61801,68997,57624,3459,10353,4480,14800,64072,35.42,21.73,22.317674838162134
73505,33679,18187,5423,47522,10445,68548,1382,38920,45470,9795,11159,71221,53.49,25.63,23.607959460066258
59476,49959,26915,40785,50938,30631,63786,52436,12467,10118,15001,47956,67171,41.65,27.95,28.145905726596126
56879,54511,58227,8771,25670,39623,62741,55373,15489,73176,21938,48706,21341,25.28,17.98,18.85103931388735
23114,19569,42802,64783,44379,33896,71023,639,22112,729,40870,15853,71427,54.68,23.31,24.17378314002125
14527,63767,63471,68984,9920,68251,32170,53893,38463,46765,30042,23647,221,89.73,32.01,29.739560918898142
6936,41061,71314,61214,74493,40062,66409,57770,57942,51354,18437,32990,47471,20.74,17.54,17.779608474168633
44570,17465,56806,10821,18866,23287,37403,48757,25885,75495,45932,12250,10100,41.76,24.22,25.831451396854966
52762,23550,43207,48744,42817,22888,39397,3037,2634,68673,11627,47057,12897,241.33,57.78,57.97995103545287
20770,23907,64912,75217,10079,15312,22547,62800,29120,39697,53229,31120,64203,44.34,28.69,29.270962563142053
28982,40589,48184,30194,42810,70415,69436,59229,52457,66359,52515,41042,37194,28.37,17.86,17.872244255703656
57447,53944,1727,32936,24103,70804,60101,73549,47749,52978,50940,3659,20454,64.41,24.85,25.43435769231268
67017,8875,60056,45534,40925,11972,33803,63367,29119,62501,8688,19493,31240,58.4,19.05,18.699122104754956
9054,39218,17385,6145,21406,52154,71714,70581,34384,2428,68729,32163,20646,88.89,25.69,25.02952341745269
12682,26933,4161,41486,10740,15960,35471,8029,37887,22586,19555,54389,17038,57.59,19.74,19.36703506356646
10657,73394,47750,340,72398,20418,65870,53991,20211,28187,39074,63463,66531,38.55,22.56,23.342350427998422
8886,49279,22024,21419,33563,67480,51291,70431,39696,52510,43046,22316,50699,263.96,57.23,57.398983989776745
8116,55454,3676,36516,2490,39845,19990,11248,20535,15199,2015,30411,30313,23.81,18.4,18.455845569580493
72551,1128,62482,69761,24260,59284,49736,44070,22619,69510,24635,14045,62247,94.65,29.88,29.052448048556208
46764,39996,54186,4879,27787,33511,40290,62584,44452,10919,30937,41423,13573,63.67,21.78,21.258725286705058
5012,42250,69087,62409,46276,10683,23217,5656,65285,68043,71518,32751,5107,68.26,32.69,33.296362250836985
26325,9351,44091,18065,40442,15306,66526,66755,118,9370,29639,35942,2394,48.82,20.2,19.772500124511986
4495,1377,62663,18987,27936,47164,32664,45215,39076,50916,52773,4461,22657,45.74,26.97,25.62486393868212
54040,64709,8378,66929,66706,39160,73380,37077,27208,57331,42184,22920,28142,30.45,20.62,21.476009070857245
2352,62732,57306,36168,43430,53361,53682,42101,27546,33552,36653,66993,11352,25.87,22.28,22.94349714134348
3942,52827,34546,37636,17354,40996,11369,21756,12075,27735,33239,28327,65436,73.98,28.47,25.136745049584512
14945,44629,1042,59719,74720,26703,21819,12256,32002,68036,12494,14942,41431,36.93,19.1,20.39647893883879
38876,74350,19760,9923,23497,3567,23734,27021,34462,4568,42522,43010,47747,72.87,34.21,35.19796274063793
21280,22527,28176,6489,7005,21044,7534,34327,64731,13662,26159,18061,51418,94.17,25.91,26.426188002634625
62753,71585,64996,70859,42429,47473,56360,53190,4746,4965,23754,20042,46946,46.01,25.6,25.830956409464854
28737,38885,31230,47669,75211,25498,45098,50291,47668,70198,14663,29426,24986,25.02,17.85,19.131830554870135
45643,24253,70058,27867,2778,3533,15437,25052,38911,42154,70917,65186,5420,102.54,30.73,30.208655114116027
40138,51488,21461,18296,49243,60784,45958,46651,766,58511,17864,58647,3901,96.26,38.28,37.51574932563716
54843,27718,15060,43320,38735,73176,7122,10275,63130,21147,69073,8002,23737,39.9,22.24,21.777414637663195
31594,43603,2566,2997,50174,57272,30324,18120,5594,17560,23981,37428,30606,156.57,50.47,50.83033475548905
57035,41205,70903,48751,22295,45289,71348,75036,45204,33817,43919,70467,4211,50.19,27.86,28.395846238779594
71313,19939,47948,74788,25811,64790,61758,15653,9691,25700,20836,18777,72235,48.7,26.47,26.10532321384094
18334,6741,70607,45376,10555,6167,19557,71279,23071,34491,7507,38692,62319,60.67,36.45,38.457781604460926
36804,27408,61929,37027,69409,8184,18408,37728,54653,5897,347,45426,69384,65.71,27.86,27.74113721520342
47227,9443,26241,56803,10491,55634,4253,37162,26062,25685,22538,26469,10580,48.25,28.27,27.283854546561244
12213,1388,472,38199,68130,67852,68819,55582,8495,12121,68587,44371,22088,38.66,28.81,28.74422058583692
26220,66928,71996,8110,8150,8448,18242,57180,17759,13634,67779,42509,67326,30.54,20.43,19.28727930907043
44481,36317,17426,15491,9227,672,20585,5657,35693,71467,55695,39875,47093,63.29,30.72,31.344729943690286
20002,68779,47513,70304,59900,32450,59302,22359,63236,71330,3392,73133,74732,48.43,22.94,23.099337088064264
25412,34273,75188,59202,43609,21227,39850,21036,41454,39341,41431,27404,69913,102.19,37.93,38.49777057337672
63437,38280,35268,48296,21735,41313,12742,30542,43059,25452,23133,57837,12560,32.94,23.23,23.611935787020837
40649,4316,68301,736,6091,342,72852,23398,29209,32179,48874,51571,50650,79.49,30.01,30.31958700987128
31692,57862,56664,38095,66557,11671,45049,5720,12599,24209,7261,53266,617,93.17,37.66,34.22716602007143
51439,21487,56908,5802,73101,29182,49015,44980,66637,45800,17384,74,45405,92.18,26.68,27.11948203554692
47658,12666,49616,75079,28108,64215,46122,75193,56724,72451,11965,51435,20666,20.83,17.37,17.511556731139933
11328,58835,50800,68809,27619,3576,12072,37483,13165,16541,16646,59843,57384,78.85,28.92,32.74453984378798
45803,53356,41644,52603,40505,51890,13488,44660,49227,66751,10074,63908,57027,34.21,28.47,29.614414829483998
48247,29805,75476,21432,56067,37311,16220,43936,70063,4658,68164,31202,24188,28.26,15.46,15.68728295446249
62744,30330,67890,46489,55305,57624,54773,69680,16242,64820,1539,56492,46876,76.25,21.95,21.433148608967592
