n_nodes,influence,n0,n1,n2,n3,n4
5,233.0800,0,8,7,118,28
5,233.0800,0,8,7,118,28
5,232.5600,0,36,8,9,118
5,223.4100,0,100,8,9,118
5,222.1400,0,100,8,9,118
5,222.1400,0,100,8,9,118
5,222.0100,0,100,8,9,118
5,220.9400,0,100,8,9,118
5,220.5800,0,100,8,9,118
5,219.8000,0,8,217,9,118
5,219.2800,0,100,8,9,118
5,219.1700,0,8,162,9,118
5,218.7600,0,100,8,9,118
5,218.7400,0,100,8,9,118
5,218.7400,0,100,8,9,118
5,218.7400,0,100,8,9,118
5,218.6200,0,854,8,9,118
5,217.2800,0,100,8,9,141
5,217.2700,0,100,8,9,118
5,217.1600,0,100,8,9,118
5,217.1600,0,100,8,9,118
5,217.1600,0,100,8,9,118
5,217.1600,0,100,8,9,118
5,217.1600,0,100,8,9,118
5,217.1600,0,100,8,9,118
5,217.1600,0,100,8,9,118
5,217.1600,0,100,8,9,118
5,217.1600,0,100,8,9,118
5,217.1600,0,100,8,9,118
5,217.1600,0,100,8,9,118
5,217.1600,0,100,8,9,118
5,216.8700,0,100,8,9,141
5,216.7700,0,100,8,9,141
5,216.7700,0,100,8,9,141
5,216.7700,0,100,8,9,141
5,216.7400,0,100,8,9,118
5,216.1500,0,8,162,14,118
5,216.1500,0,8,162,14,118
5,216.1500,0,8,162,14,118
5,216.1500,0,8,162,14,118
5,215.8300,0,8,162,9,141
5,215.6300,0,100,8,9,141
5,215.6300,0,100,8,9,141
5,215.6300,0,100,8,9,141
5,215.6300,0,100,8,9,141
5,215.6300,0,100,8,9,141
5,215.6300,0,100,8,9,141
5,215.6300,0,100,8,9,141
5,215.6300,0,100,8,9,141
5,215.6300,0,100,8,9,141
5,215.6300,0,100,8,9,141
5,215.6300,0,100,8,9,141
5,215.6300,0,100,8,9,141
5,215.6300,0,100,8,9,141
5,215.6300,0,100,8,9,141
5,215.6300,0,100,8,9,141
5,215.6300,0,100,8,9,141
5,215.6300,0,100,8,9,141
5,215.6300,0,100,8,9,141
5,215.6300,0,100,8,9,141
5,215.6300,0,100,8,9,141
5,215.5900,0,100,8,9,141
5,215.5100,0,100,8,9,141
5,215.1900,0,100,8,9,133
5,215.1600,0,8,162,9,141
5,215.1600,0,8,162,9,141
5,215.1600,0,8,162,9,141
5,215.0000,0,100,8,9,141
5,215.0000,0,100,8,9,141
5,214.9500,0,8,162,14,118
5,214.7500,0,100,8,9,141
5,214.7500,0,100,8,9,141
5,214.7500,0,100,8,9,141
5,214.7500,0,100,8,9,141
5,214.5900,0,854,8,9,141
5,214.1900,0,100,8,9,485
5,214.1600,0,100,8,9,141
5,213.5100,0,100,8,9,141
5,213.3300,0,943,8,9,118
5,213.3300,0,943,8,9,118
5,213.3100,0,100,8,9,141
5,213.1300,0,100,8,9,141
5,212.8400,0,100,8,9,141
5,212.8400,0,100,8,9,141
5,212.7900,0,854,8,14,118
5,212.6000,0,100,8,9,141
5,212.6000,0,100,8,9,141
5,212.5000,0,100,8,9,141
5,212.4700,0,8,162,14,118
5,212.4700,0,8,162,14,118
5,212.4100,0,8,162,14,118
5,212.2100,0,100,8,9,899
5,212.2100,0,100,8,9,81
5,211.7700,0,8,162,14,118
5,211.6700,0,100,8,9,534
5,211.2500,0,100,8,9,141
5,210.9600,0,100,8,9,734
5,210.8500,0,100,8,9,141
5,210.8300,0,100,8,9,141
5,210.8200,0,100,8,9,141
5,210.7500,0,8,217,9,141
5,210.4700,0,8,162,14,141
5,210.2300,0,8,9,513,854
5,210.0600,0,100,8,9,141
5,209.9300,0,36,28,8,118
5,209.9300,0,36,28,8,118
5,209.7300,0,100,8,9,734
5,209.4100,0,8,162,14,141
5,209.1400,0,36,28,8,118
5,209.1400,0,36,28,8,118
5,209.1400,0,36,28,8,118
5,209.1400,0,36,28,8,118
5,209.0500,0,36,28,8,118
5,209.0500,0,854,8,9,141
5,209.0500,0,854,8,9,141
5,209.0500,0,854,8,9,141
5,209.0500,0,854,8,9,141
5,209.0500,0,854,8,9,141
5,209.0500,0,854,8,9,141
5,209.0500,0,854,8,9,141
5,209.0500,0,854,8,9,141
5,209.0500,0,854,8,9,141
5,208.7200,0,854,8,9,141
5,208.7200,0,854,8,9,141
5,208.7200,0,854,8,9,141
5,208.7200,0,854,8,9,141
5,208.5900,0,8,162,14,141
5,208.5900,0,8,162,14,141
