n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
5102,2092,6076,2937,6514,5656,6893,6061,5341,4342,237,6884,3814,6356,2040,1661.46,88.3,88.95000000000006
5316,424,1284,927,3045,3842,7114,2019,3119,4454,835,4701,2042,107,5989,1649.18,78.35,79.22000000000001
1775,3343,2289,1491,7106,6272,3190,1307,6241,6530,589,1136,5062,5058,3644,1655.49,92.53,97.74000000000014
1037,1083,14,43,1715,6337,1765,1358,1363,2369,2569,1629,4417,5552,5125,1658.06,102.95,111.54000000000002
1677,1488,5657,1612,3139,2447,176,2958,3398,1359,1193,2161,533,2718,2468,1655.72,221.32,249.10999999999996
6696,4940,4801,27,4882,5553,5797,2768,540,2539,2911,6705,2507,3938,5705,1663.4,92.9,97.8000000000002
2586,1513,3942,3871,5772,1442,466,2098,187,6142,2929,6921,3311,148,4497,1653.78,92.64,96.44000000000001
6453,3431,2999,3083,4739,6891,74,3709,382,5797,1482,5109,1609,975,6190,1659.33,163.95,171.91000000000017
2015,6713,3786,2821,4198,2906,4298,2055,6353,3791,885,4831,6130,6397,6530,1652.23,56.75,62.32000000000005
3008,7042,2423,300,3546,746,1707,2791,4201,5003,2970,1214,2784,2258,5755,1656.97,197.44,217.37999999999977
4465,754,2559,5619,2595,2508,1453,6543,640,5134,1219,5907,5645,2533,3963,1624.27,53.72,54.60999999999999
1323,5899,397,663,4920,4370,3325,260,1944,6066,4865,2816,6769,2049,3732,1528.97,45.85,48.33000000000005
5332,3455,1192,456,5229,268,6567,4043,2737,6868,1696,1069,5993,4620,1087,1657.41,130.75,150.6500000000001
5164,6455,3390,873,1382,3559,3055,1222,481,6920,3445,2415,1156,3712,5082,1655.5,122.76,134.03999999999982
6981,1386,4277,3715,3998,5642,5976,2602,3924,2244,2384,3850,3307,1200,922,1661.64,290.35,362.58
3088,6734,4356,1469,5136,4090,7109,2772,1475,730,4029,2230,4220,6406,4490,1440.94,38.57,39.100000000000016
7105,4119,2959,516,6439,6513,6347,2913,5690,4812,5439,281,6222,2504,2977,1657.02,82.26,85.55000000000003
4581,5771,5474,2300,6842,3978,2169,6305,5659,5865,2407,2785,5322,1463,4756,1661.03,129.72,145.5
6978,94,3885,4480,6338,2053,2669,5502,2242,3792,2366,6690,4098,5303,5518,1661.94,77.44,76.71000000000004
6534,2921,2849,2243,5276,2831,6044,6784,3346,2867,6904,1412,7102,5638,3684,1658.08,75.0,83.31000000000006
2984,2738,4244,1162,4336,1361,1627,6853,2965,6994,3909,2317,5664,645,5895,1624.97,93.04,92.40000000000002
5495,5983,3413,1407,5052,6392,4758,4230,5452,3447,2479,5109,4531,6346,7103,1632.74,44.02,46.47
5217,2217,5901,226,1602,1310,4804,3613,5112,5325,1480,1794,6217,5619,1478,1659.61,115.69,131.73000000000008
5168,5885,342,3863,1853,1357,443,1093,907,2599,1487,3953,1584,4491,292,1685.95,221.52,256.89
3403,3811,2876,3115,5427,5011,589,4834,1674,1948,5881,3063,5,2871,3320,1658.38,109.5,111.05000000000013
2281,7011,3359,7097,942,5643,6810,4483,3062,295,4505,5026,2468,776,2418,1653.26,193.64,207.38000000000005
4466,4199,2780,4758,2401,2880,6705,1058,3433,3352,6660,4619,5261,4410,3026,1662.14,155.67,159.3900000000002
3829,1164,1284,4881,3135,4619,3907,1631,1089,4985,744,2876,6727,5420,7,1663.83,270.53,304.74
3128,884,2670,4635,5039,4418,1152,2666,5156,4622,3078,3516,3536,1854,4042,1660.06,184.1,208.19000000000008
2387,3928,5802,3111,3144,7003,1302,4880,4865,2128,6070,2464,4065,2056,3403,1605.37,54.65,54.8300000000001
161,2614,2518,4028,2346,1173,3907,194,998,5407,5092,3632,2011,2401,327,1659.57,275.84,306.40999999999985
6403,1117,6773,3214,108,3934,4362,4590,2242,1994,3885,6405,301,2012,4015,1672.39,262.45,296.8899999999997
2192,6913,1267,5910,2340,2401,4032,4981,3888,4245,5282,7073,4946,6090,968,1625.87,63.62,63.570000000000064
132,6229,1032,2463,2312,4370,5800,2753,5026,2431,5990,4340,218,3803,2865,1660.09,77.23,72.08999999999996
2957,5584,6103,6657,4839,1085,298,23,2067,4532,3732,5617,881,5631,4469,1656.26,81.67,87.0900000000001
1566,119,3519,6376,6615,3503,4873,4715,5644,5801,5179,5315,3947,7034,6891,1654.58,60.08,60.500000000000085
3157,3897,3210,5589,6978,5895,1609,2428,3809,6799,6211,541,2487,6850,26,1516.61,53.41,54.29000000000009
5690,6381,3545,4768,2345,5311,6395,3870,2547,1168,1355,3919,5695,4498,4077,1575.47,55.73,57.43999999999994
2709,4406,1257,3486,4799,4435,6650,397,560,6001,1884,2188,6714,697,6486,1626.07,67.12,65.70000000000007
515,5436,209,2728,5919,3517,562,3319,5744,3986,400,1010,6898,1002,1795,1657.77,79.4,82.57000000000004
5034,5289,6753,910,5836,1102,2396,5781,3587,1226,1499,5002,1517,3390,6570,1656.46,114.94,121.57000000000005
1320,550,5098,1746,356,4550,886,5408,3106,6107,589,2292,471,4678,4712,1657.93,153.7,166.91000000000005
969,6081,3264,5109,1100,81,3536,749,2576,5615,4916,4009,4010,2895,5375,1655.73,91.12,92.97000000000007
3065,456,1132,5712,2414,1237,4658,5171,5553,4143,2377,4545,4504,5086,1807,1657.15,231.84,260.9299999999997
2156,517,4519,1930,2082,6820,6148,2321,4235,1095,6619,1920,7073,3040,3713,1665.78,338.83,405.72999999999934
6035,3185,1468,1074,5843,153,5365,2798,698,4695,5471,294,746,7072,1022,1655.01,157.86,170.21999999999974
4148,4865,3715,1954,3193,3789,3935,2648,881,6524,4347,241,4440,5939,3150,1655.65,81.93,86.54000000000009
439,6948,1235,3517,5579,6507,1827,6140,950,686,5448,4025,6722,1732,1144,1651.62,187.82,203.88000000000005
5746,5118,3079,2902,6847,1925,2374,2730,5027,5778,2856,6521,3160,3097,1117,1683.36,487.09,610.8300000000012
5920,6808,2935,5307,2424,6590,5171,3550,6976,2967,4239,297,4854,4696,1760,1662.47,142.68,142.41999999999985
6063,1478,3240,518,794,303,271,1526,1658,1602,323,4014,3940,5416,6228,1651.82,97.25,108.90000000000008
2855,3,3497,3851,2462,5074,3511,2648,3813,3783,817,1569,1267,5352,1302,1605.84,49.76,51.42000000000003
583,3069,3159,3847,1246,4522,2081,903,2272,6704,1323,6147,2351,5504,1926,1660.76,106.71,101.94000000000011
271,3948,262,2820,6160,3022,2589,482,5633,178,5519,3740,3864,6953,1277,1658.89,255.63,294.2900000000002
965,6433,5476,2656,2384,3718,5525,1965,5974,1337,274,1646,5855,204,4708,1662.62,193.53,203.62999999999997
1888,5377,640,5059,3285,5789,2983,5574,2554,1511,3834,2961,2319,547,5999,1597.84,52.8,55.41000000000002
5881,3834,1338,6355,1970,1438,5506,1710,359,5290,4986,3527,5950,2217,51,1647.03,52.3,50.759999999999906
3784,498,3711,6383,5581,3360,1390,368,272,4492,6844,6858,4251,4630,2867,1578.62,41.32,41.47000000000002
