n0,monte_carlo,monte_carlo_max_hop,two_hop
250618,2.62,2.37,2.589455782312925
226258,3.24,2.57,2.4451388888888888
248467,3.15,2.36,2.3286501595587734
222574,9.58,4.69,4.665694358551502
14824,3.73,3.19,3.120626919576139
24008,3.4,2.94,3.024859190988223
22248,4.34,3.1,3.2794526901669756
94649,3.64,3.34,3.3584138880777537
219021,1.88,1.68,1.575
44324,1.16,1.24,1.2351029933207918
192930,5.04,2.82,2.866394064005852
212064,5.34,3.71,3.8208369408369407
175565,2.67,2.32,2.2863371094332807
223827,4.74,2.93,2.9528571428571433
80776,3.27,2.98,2.878333333333333
65951,5.8,3.8,4.096169108669108
158844,3.59,2.5,2.646017610429472
55631,4.48,3.08,3.1576033490319206
159069,2.44,1.96,1.8831018518518519
9367,1.43,1.12,1.2581899402634404
152359,2.5,2.36,2.2049751011515717
178584,3.35,2.34,2.5277777777777777
41519,4.09,3.19,3.2121171158352073
262070,4.02,3.13,3.3732142857142855
112897,2.29,1.92,2.129047619047619
167371,3.8,2.52,2.6410182659013066
103162,6.18,3.93,3.8659766276883953
210677,3.52,2.73,2.6691368319506488
189533,3.76,2.92,2.6437661928798764
225507,2.62,2.14,2.2812612090925746
260785,4.32,3.17,3.4519069224786105
133448,2.27,1.87,2.04967555799029
248878,2.41,1.59,1.5333333333333332
97533,6.66,3.0,3.2845568783068777
142652,2.03,1.86,1.7005548595241256
245291,4.65,2.53,3.017543166256402
116615,3.29,2.09,2.4361187936713145
131613,5.08,3.75,3.567075719176559
70317,4.53,2.97,2.882081466291993
236246,6.05,4.06,3.7881104901781595
9417,1.84,1.85,1.7699918509692527
228336,2.65,2.57,2.3911092214663645
7194,1.59,1.33,1.4325468429709047
95424,2.48,1.67,1.8276029818135078
121869,4.01,2.59,2.755167748917749
244277,4.03,2.3,2.368438457812409
83483,4.02,2.59,3.046377738423193
237961,3.6,2.95,2.829165343915344
99618,2.86,2.55,2.5571918767507
111047,2.58,2.05,2.093370920320326
233777,4.17,3.44,3.51042794011544
231752,3.57,2.45,2.4568673366918974
137822,4.25,2.28,2.459810606060606
43119,9.11,4.2,4.0411574074074075
146934,4.32,3.51,3.518623737373737
46513,2.89,2.28,2.2755555555555556
61898,7.32,3.9,4.171238736948759
60451,1.0,1.0,1
6254,4.17,2.1,2.43017707904203
46326,5.17,2.61,2.6918560606060606
85234,3.63,2.6,2.650034699073746
45505,3.82,2.87,2.757217650074793
35834,1.81,1.68,1.642766639780144
133737,2.27,1.79,1.986734693877551
133752,2.48,2.14,2.17018315018315
94290,4.39,2.36,2.3606495048161715
261798,6.22,3.49,3.4639023987708195
134673,4.62,3.26,3.3479421768707485
176810,3.7,2.17,2.2522729129530603
146771,3.97,2.98,2.6737012987012987
47669,3.09,2.5,2.564366564807741
260879,3.62,3.05,2.981027390118299
234244,7.72,3.8,3.6069736910818957
116821,1.76,1.76,1.7301539730111157
208865,3.61,2.42,2.522493501650341
108703,6.65,3.8,3.682158604182413
192518,3.75,2.44,2.4086550929578454
137721,2.33,2.2,2.193518518518519
237658,5.1,4.33,4.683582890092822
238152,3.57,2.55,2.5435938862724576
199985,3.44,2.75,2.806324110671937
95487,1.75,1.63,1.6705640589569162
207027,2.56,2.1,2.156243386243386
155578,4.25,3.34,3.1473544973544976
92743,4.23,3.34,3.4304424967479155
94866,7.09,4.24,4.438891172061904
257157,3.43,2.72,2.86138726445744
225172,3.48,2.67,2.5630952380952383
252156,6.11,4.06,4.376056211958468
116855,5.87,2.58,3.0246875
42253,2.97,2.21,2.2112528344671203
250329,3.95,2.83,3.123875953688103
197657,5.01,3.08,3.2177412329067243
104821,4.85,2.88,3.1172785790165465
187472,3.04,2.06,2.1141123788344807
193616,5.42,4.01,4.266127391127392
120954,5.04,3.38,3.5633335910121624
171680,4.26,2.86,2.947648540410316
139029,5.34,4.21,4.192775177798171
65510,3.22,2.7,2.5569326909876557
