n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
29714,48550,49200,16558,25312,5738,11165,17936,32432,17089.19,292.97,310.4399999999986
66369,27446,52521,3970,60179,63884,59392,51180,64878,15037.39,60.88,59.920000000000115
75120,25196,52780,11739,63582,30694,2620,34965,68180,17078.41,217.31,220.19999999999933
53433,62170,49686,14906,33863,12735,8269,50642,49441,17086.65,188.93,196.00000000000034
14120,7609,44359,30725,11279,65218,67739,27252,18630,16243.19,65.12,60.31999999999997
8437,70741,4910,64050,25408,19425,59803,58344,37441,9764.15,18.9,19.519999999999985
73049,46752,55852,17691,20748,12794,69705,41128,46796,17107.27,74.93,76.39999999999993
64832,66010,25906,40473,19681,46627,69300,37270,66819,17092.46,206.07,206.4799999999999
9361,66508,71425,28829,45115,31966,1561,38758,44988,17109.17,289.33,330.4000000000002
28808,34975,4411,55496,33393,49404,39105,54646,22970,16745.73,52.36,51.83999999999999
51939,15238,21781,3359,26451,21060,39327,15267,1732,16915.76,147.58,152.1200000000004
49866,44802,22302,74596,57095,30371,18224,53752,73924,16755.22,74.3,82.08000000000014
58465,53366,54783,10504,9171,37846,12466,4460,11174,17102.09,198.16,201.19999999999993
13962,68281,69112,47207,20140,66181,63994,19468,8254,17097.42,51.31,47.680000000000106
24861,2220,18401,44668,50637,75192,15826,39244,46064,17104.44,59.08,63.95999999999999
42655,47978,385,65407,27535,7951,4341,22540,23304,17105.19,761.77,972.0399999999976
44239,56496,57871,15853,10925,26274,29357,65170,62021,16237.25,91.04,86.19999999999983
20253,49949,15993,14216,59334,16574,57603,67434,11852,11789.8,31.85,31.119999999999994
61773,73906,51609,47291,59681,29559,6675,25887,6412,17097.45,137.24,132.80000000000035
58487,14600,14179,27684,603,2964,47723,56678,69190,17088.78,124.13,132.51999999999987
12233,65874,74576,26303,65736,30072,42481,68909,50346,16061.25,27.63,27.4
68130,25713,876,37952,38860,10469,42078,52806,29316,17077.34,331.45,383.3600000000005
38852,10436,71740,54982,48398,42051,67669,39606,46775,17107.12,74.37,79.40000000000009
38774,14325,25656,63597,48492,49623,40893,26902,38075,13849.78,56.65,61.99999999999982
52038,50262,68636,46633,47472,56033,25674,64217,69328,10608.35,21.64,23.680000000000028
66495,10745,35238,21423,8995,65305,35505,55015,15340,16916.15,46.64,52.27999999999997
35906,38226,35926,66091,35206,36350,53975,32052,47364,11285.6,24.59,25.599999999999987
32214,32507,66154,60022,32754,30701,68845,25609,48226,7870.66,15.84,15.759999999999991
65096,13860,14631,50848,11039,22375,74284,56043,5916,17098.07,421.02,475.63999999999766
17931,2895,25066,34686,11409,12508,60645,60258,36993,17100.17,210.16,208.59999999999997
