n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
31190,71333,17094,48490,62135,8588,1725,61503,33994,72192,30714,25132,61638,70906,72041,16926.54,98.69,108.80000000000004
62436,52053,19741,30398,19873,68574,51109,1985,8392,20892,5608,39487,4064,35314,61964,17090.95,1021.43,1306.4799999999977
50804,55959,51768,75616,58277,17583,47909,12773,4703,17821,64865,28440,33814,57168,39456,17103.05,127.81,129.6800000000002
55200,66485,50576,75238,45994,70005,53421,30459,44140,3756,36658,21377,42780,71010,74967,17111.77,200.19,215.51999999999984
74594,13641,27672,75174,35007,37349,16309,8317,63176,63374,11602,45099,8730,53800,19761,17087.71,431.93,454.6399999999985
2637,38520,55986,54420,15586,5792,5890,49519,43378,72201,36578,66246,30926,4720,40589,17111.05,539.3,607.5200000000003
948,10088,14171,70199,4112,25871,53469,38222,34520,20473,5562,44540,41134,47211,18130,17075.42,346.12,413.0000000000001
49517,49381,60346,68167,50619,73303,13444,66457,35559,56517,31147,39464,57336,33847,68305,16931.18,88.89,92.84000000000007
39713,71883,44421,1501,54422,41271,2628,49350,17467,7874,43574,61112,46257,46212,36559,17100.3,320.39,354.36000000000047
64160,2907,7939,2785,48387,32915,59809,39142,41946,23254,47704,24280,40982,48385,34620,17100.83,114.85,118.19999999999989
39374,49435,13745,3528,74613,17225,40634,65537,29168,35307,31286,42963,24562,57047,12716,17100.16,174.1,186.63999999999774
13348,42200,43745,29420,57465,22188,10478,44133,28576,74501,59126,35468,29494,15849,4444,17096.21,337.55,395.03999999999957
69419,25009,41306,75344,24063,36515,44578,11211,45256,16998,55217,38265,67947,35543,60911,16928.91,88.85,95.71999999999991
45397,54644,38063,55020,74492,53676,4658,54167,20446,26158,611,62567,66865,56931,73252,17123.12,286.27,323.76000000000016
29109,4236,59856,68028,37885,71284,44704,29814,8921,37619,15728,32051,5908,4606,67147,17089.95,546.21,613.8800000000007
26013,56346,75622,6469,1722,63051,15835,22520,65953,39306,31332,2601,68808,70385,54231,17102.07,629.03,732.2000000000006
6979,14888,44741,16437,33092,70907,62547,8043,46116,28941,25864,16019,70075,15625,22452,17108.91,177.61,184.72000000000006
31386,35882,16840,983,63897,74828,52465,6544,35572,32539,35204,69109,68114,55441,6681,17096.36,368.54,402.84000000000026
61983,42351,237,7187,16628,6053,16335,6531,8967,63283,4326,11288,67555,65813,64224,17091.99,528.8,580.3200000000003
41405,20583,41232,9407,46044,50567,51070,39861,47295,34724,25045,43093,56190,16220,16726,17094.89,478.51,538.8799999999999
72813,457,49838,10472,74282,23403,5631,48925,60400,70952,49842,5693,56569,6955,48813,17090.86,246.15,277.3599999999977
65031,41280,55117,54826,60403,2349,32123,28658,70233,35401,9382,55690,29417,55817,17087,17092.52,151.56,166.39999999999986
3682,42672,49051,73279,34364,15918,60836,16140,69491,49339,14238,41732,73904,69726,13517,16911.49,116.08,117.56
642,62068,18811,30929,50944,5808,69101,12032,73966,13015,49251,23482,3078,44758,15896,17103.06,298.45,331.3199999999983
3338,15085,63166,37289,39240,11637,4753,73877,67020,69337,31235,13991,72674,13095,72524,17099.8,504.86,598.1199999999944
8013,72105,42499,73921,23648,10136,31735,23563,32763,59525,51606,33147,48165,51988,45912,15045.47,36.64,37.75999999999997
72959,54816,10913,49194,65576,30836,54110,21052,54430,74501,67776,63402,20470,52566,19572,16078.84,83.99,87.87999999999977
21310,12564,65268,63373,67797,58071,24393,17863,35043,26106,19209,67583,41267,30448,70521,16251.39,64.53,58.24000000000017
38779,54159,35018,28521,40268,3031,35139,62847,50167,26296,22576,74696,47247,31303,42210,17086.95,113.95,117.3599999999999
63254,18823,54842,62860,26968,61348,73022,3639,63084,9486,52463,6009,61262,30094,30772,17092.12,483.5,532.2000000000003
9078,28491,33314,31731,24854,33898,18019,24534,4818,33424,22244,5901,41080,24021,55482,17091.75,227.41,228.35999999999785
11922,11262,15462,12142,34626,38242,4735,46748,59291,44124,902,3851,43883,43446,57176,17107.46,460.81,509.1599999999983
49764,63687,10219,27537,64223,51238,16439,71349,41787,15620,36013,9993,56696,14749,57464,16921.93,81.71,78.51999999999998
69138,32889,12701,69165,49050,48291,59036,38736,34811,14046,44371,74192,70276,68901,14849,16236.14,56.91,55.79999999999997
64733,66674,46158,7801,38590,74238,23852,19600,23475,48598,59537,16139,14184,73371,18531,16751.94,66.47,65.75999999999995
