n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
5102,2092,6076,2937,6514,5656,6893,6061,5341,4342,237,1657.62,66.38,70.59000000000005
6884,3814,6356,2040,5316,424,1284,927,3045,3842,7114,1623.24,45.95,47.14000000000005
2019,3119,4454,835,4701,2042,107,5989,1775,3343,2289,1607.88,58.48,58.68999999999999
1491,7106,6272,3190,1307,6241,6530,589,1136,5062,5058,1640.33,85.43,89.10000000000015
3644,1037,1083,14,43,1715,6337,1765,1358,1363,2369,1654.68,99.19,96.62000000000002
2569,1629,4417,5552,5125,1677,1488,5657,1612,3139,2447,1651.98,137.46,146.12
176,2958,3398,1359,1193,2161,533,2718,2468,6696,4940,1657.17,140.45,149.00999999999996
4801,27,4882,5553,5797,2768,540,2539,2911,6705,2507,1623.78,54.36,53.82000000000009
3938,5705,2586,1513,3942,3871,5772,1442,466,2098,187,1658.86,90.48,93.21000000000016
6142,2929,6921,3311,148,4497,6453,3431,2999,3083,4739,1639.53,81.33,77.77000000000001
6891,74,3709,382,5797,1482,5109,1609,975,6190,2015,1650.85,107.21,114.23000000000003
6713,3786,2821,4198,2906,4298,2055,6353,3791,885,4831,1579.73,49.83,51.44000000000004
6130,6397,6530,3008,7042,2423,300,3546,746,1707,2791,1655.03,149.82,162.0199999999997
4201,5003,2970,1214,2784,2258,5755,4465,754,2559,5619,1639.46,71.0,72.6500000000001
2595,2508,1453,6543,640,5134,1219,5907,5645,2533,3963,1573.17,45.96,45.98
1323,5899,397,663,4920,4370,3325,260,1944,6066,4865,1458.41,35.03,36.59000000000003
2816,6769,2049,3732,5332,3455,1192,456,5229,268,6567,1655.76,94.74,99.35000000000011
4043,2737,6868,1696,1069,5993,4620,1087,5164,6455,3390,1635.4,73.48,74.37
873,1382,3559,3055,1222,481,6920,3445,2415,1156,3712,1657.69,113.35,123.00999999999985
5082,6981,1386,4277,3715,3998,5642,5976,2602,3924,2244,1659.56,153.12,161.94000000000003
2384,3850,3307,1200,922,3088,6734,4356,1469,5136,4090,1654.37,206.34,224.69999999999996
7109,2772,1475,730,4029,2230,4220,6406,4490,7105,4119,872.22,20.8,20.02000000000001
2959,516,6439,6513,6347,2913,5690,4812,5439,281,6222,1659.55,82.25,81.23000000000003
2504,2977,4581,5771,5474,2300,6842,3978,2169,6305,5659,1657.77,50.75,54.12000000000005
5865,2407,2785,5322,1463,4756,6978,94,3885,4480,6338,1652.01,142.17,148.42000000000004
2053,2669,5502,2242,3792,2366,6690,4098,5303,5518,6534,1411.4,33.21,32.660000000000004
2921,2849,2243,5276,2831,6044,6784,3346,2867,6904,1412,1638.89,58.77,59.890000000000036
7102,5638,3684,2984,2738,4244,1162,4336,1361,1627,6853,1645.79,81.44,88.12000000000002
2965,6994,3909,2317,5664,645,5895,5495,5983,3413,1407,1597.98,45.78,44.39000000000001
5052,6392,4758,4230,5452,3447,2479,5109,4531,6346,7103,986.48,18.35,18.99000000000001
5217,2217,5901,226,1602,1310,4804,3613,5112,5325,1480,1654.63,98.6,116.5800000000001
1794,6217,5619,1478,5168,5885,342,3863,1853,1357,443,1665.99,128.55,139.2699999999998
1093,907,2599,1487,3953,1584,4491,292,3403,3811,2876,1675.29,133.34,138.95000000000013
3115,5427,5011,589,4834,1674,1948,5881,3063,5,2871,1655.68,101.46,101.42000000000013
3320,2281,7011,3359,7097,942,5643,6810,4483,3062,295,1635.78,102.97,105.11000000000013
4505,5026,2468,776,2418,4466,4199,2780,4758,2401,2880,1660.4,153.72,163.50000000000006
6705,1058,3433,3352,6660,4619,5261,4410,3026,3829,1164,1653.87,150.49,152.62000000000023
1284,4881,3135,4619,3907,1631,1089,4985,744,2876,6727,1650.98,179.43,197.34999999999982
5420,7,3128,884,2670,4635,5039,4418,1152,2666,5156,1656.43,170.63,167.79000000000008
4622,3078,3516,3536,1854,4042,2387,3928,5802,3111,3144,1659.45,110.93,120.90000000000016
7003,1302,4880,4865,2128,6070,2464,4065,2056,3403,161,1393.23,28.29,32.90000000000004
2614,2518,4028,2346,1173,3907,194,998,5407,5092,3632,1654.84,271.89,298.2799999999998
2011,2401,327,6403,1117,6773,3214,108,3934,4362,4590,1674.32,232.66,249.67999999999967
2242,1994,3885,6405,301,2012,4015,2192,6913,1267,5910,1642.44,57.68,61.120000000000054
2340,2401,4032,4981,3888,4245,5282,7073,4946,6090,968,1611.39,52.7,56.66000000000007
132,6229,1032,2463,2312,4370,5800,2753,5026,2431,5990,1636.05,67.22,67.31999999999998
4340,218,3803,2865,2957,5584,6103,6657,4839,1085,298,1489.07,27.19,28.480000000000018
23,2067,4532,3732,5617,881,5631,4469,1566,119,3519,1660.59,94.17,99.91000000000015
6376,6615,3503,4873,4715,5644,5801,5179,5315,3947,7034,1051.28,19.45,18.770000000000007
6891,3157,3897,3210,5589,6978,5895,1609,2428,3809,6799,1455.74,31.25,31.90000000000005
6211,541,2487,6850,26,5690,6381,3545,4768,2345,5311,1624.54,58.07,57.06000000000008
6395,3870,2547,1168,1355,3919,5695,4498,4077,2709,4406,1082.35,33.88,30.69999999999992
1257,3486,4799,4435,6650,397,560,6001,1884,2188,6714,1277.7,24.59,25.26
697,6486,515,5436,209,2728,5919,3517,562,3319,5744,1657.8,99.74,112.58000000000011
3986,400,1010,6898,1002,1795,5034,5289,6753,910,5836,1502.38,33.25,34.33000000000001
1102,2396,5781,3587,1226,1499,5002,1517,3390,6570,1320,1654.13,95.47,96.58000000000003
550,5098,1746,356,4550,886,5408,3106,6107,589,2292,1654.27,151.42,155.26000000000005
471,4678,4712,969,6081,3264,5109,1100,81,3536,749,1651.74,74.84,77.04000000000009
2576,5615,4916,4009,4010,2895,5375,3065,456,1132,5712,1560.18,41.72,41.440000000000026
2414,1237,4658,5171,5553,4143,2377,4545,4504,5086,1807,1653.95,224.62,246.6399999999997
2156,517,4519,1930,2082,6820,6148,2321,4235,1095,6619,1653.07,289.95,334.4499999999994
1920,7073,3040,3713,6035,3185,1468,1074,5843,153,5365,1652.73,98.92,104.48999999999995
2798,698,4695,5471,294,746,7072,1022,4148,4865,3715,1650.69,138.87,150.0999999999998
1954,3193,3789,3935,2648,881,6524,4347,241,4440,5939,1627.73,72.51,72.72000000000003
3150,439,6948,1235,3517,5579,6507,1827,6140,950,686,1657.18,168.06,176.41000000000008
5448,4025,6722,1732,1144,5746,5118,3079,2902,6847,1925,1644.88,61.13,63.750000000000085
2374,2730,5027,5778,2856,6521,3160,3097,1117,5920,6808,1674.14,467.36,580.920000000001
2935,5307,2424,6590,5171,3550,6976,2967,4239,297,4854,1657.62,108.22,115.34999999999985
4696,1760,6063,1478,3240,518,794,303,271,1526,1658,1655.06,102.27,103.92000000000002
1602,323,4014,3940,5416,6228,2855,3,3497,3851,2462,1508.46,50.99,47.27000000000005
5074,3511,2648,3813,3783,817,1569,1267,5352,1302,583,1424.78,32.7,33.19000000000005
3069,3159,3847,1246,4522,2081,903,2272,6704,1323,6147,1662.75,97.4,96.66000000000011
2351,5504,1926,271,3948,262,2820,6160,3022,2589,482,1658.68,177.76,198.63000000000017
5633,178,5519,3740,3864,6953,1277,965,6433,5476,2656,1654.89,140.36,151.41000000000005
2384,3718,5525,1965,5974,1337,274,1646,5855,204,4708,1655.3,144.35,154.23999999999995
1888,5377,640,5059,3285,5789,2983,5574,2554,1511,3834,1576.83,33.31,32.550000000000004
2961,2319,547,5999,5881,3834,1338,6355,1970,1438,5506,1567.91,43.33,44.88000000000001
1710,359,5290,4986,3527,5950,2217,51,3784,498,3711,1377.24,35.1,34.34999999999991
6383,5581,3360,1390,368,272,4492,6844,6858,4251,4630,1517.16,35.78,35.170000000000016
2867,768,5869,583,1941,6579,4023,753,3860,440,5593,1652.26,111.14,119.02999999999987
1994,5277,413,4074,3254,6402,492,392,2092,6827,3338,1648.52,102.21,100.09000000000015
3652,2506,5246,420,308,1593,1469,5699,4166,5247,3296,1592.83,49.62,49.889999999999915
1540,4352,1914,691,2571,6478,884,711,4439,1326,4901,1145.16,26.59,26.260000000000048
617,7018,5981,1756,5119,142,3614,4420,2929,3985,3466,1653.93,133.4,153.4299999999999
4681,6292,3085,4278,5120,1087,5944,101,6194,2519,5641,1510.16,38.1,38.03000000000003
3678,6769,1834,4542,947,1136,2553,3958,717,6388,6327,1640.19,72.6,71.33000000000004
2158,6712,3298,2563,1086,1063,4397,671,3863,2005,5711,1654.14,79.41,78.6800000000001
690,6543,3511,4726,5458,2010,2259,503,4035,5739,2037,1657.77,232.23,263.0599999999997
393,5763,1637,6522,2343,3061,807,588,3445,6303,2571,1605.14,50.69,47.990000000000045
3111,6162,6301,4555,0,2342,5358,6223,1077,4708,231,1653.17,85.51,88.30000000000007
3622,1175,6691,5632,5369,6400,153,5963,386,5744,3502,867.59,20.51,21.169999999999998
2192,872,6652,6596,3132,4603,1066,2631,540,2510,1387,1603.68,50.89,49.84000000000009
1125,2151,4077,5536,2647,2338,278,520,4443,6256,6053,1508.07,41.76,43.749999999999936
4564,228,225,996,414,1065,6770,2925,3571,7043,2114,1652.62,158.8,180.47000000000017
5013,136,1893,4320,3513,1026,2968,1648,2706,2934,101,1255.32,25.11,25.37999999999999
1337,4787,5072,6774,1336,5954,780,2196,4344,4963,1402,1658.14,104.6,108.64999999999999
5165,5811,1179,3655,6264,3559,6510,3518,968,2731,2597,1663.26,64.87,66.45000000000005
3652,1870,3776,4884,3556,1405,3616,396,6287,5472,1315,1652.25,123.62,134.17000000000004
4363,3877,4025,4882,13,848,1039,6670,6967,3436,5615,1652.56,93.48,99.6900000000001
428,1700,8,269,4726,1931,3948,5775,2902,3217,3802,1663.37,160.35,170.3700000000002
