n_nodes,influence,n0,n1,n2,n3,n4
5,16.6740,490,157,105,731,632
5,16.6740,490,157,105,731,632
5,16.6740,490,157,105,731,632
5,16.6580,490,157,105,731,632
5,16.6580,490,157,105,731,632
5,16.6580,490,157,105,731,632
5,16.6580,490,157,105,731,632
5,16.6580,490,157,105,731,632
5,16.6580,490,157,105,731,632
5,16.6580,490,157,105,731,632
5,16.6580,490,157,105,731,632
5,16.6580,490,157,105,731,632
5,16.6580,490,157,105,731,632
5,16.5600,490,157,105,731,520
5,16.5600,490,157,105,731,520
5,16.5600,490,157,105,731,520
