n_nodes,influence,n0,n1,n2,n3,n4
5,16.7080,731,821,234,604,967
5,16.6500,967,234,821,731,310
5,16.5220,731,821,234,604,967
5,16.5220,731,821,234,604,967
5,16.5220,731,821,234,604,967
5,16.5220,731,821,234,604,967
5,16.5220,731,821,234,604,967
5,16.5220,731,821,234,604,967
5,16.5220,731,821,234,604,967
5,16.5220,731,821,234,604,967
5,16.5220,731,821,234,604,967
5,16.5220,731,821,234,604,967
5,16.5220,731,821,234,604,967
5,16.5220,731,821,234,604,967
5,16.5220,731,821,234,604,967
5,16.5220,731,821,234,604,967
