n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
17611,74606,8271,33432,15455,64937,58915,61898,49756,27519,12302,63944,3715,10340.63,63.81,66.63999999999999
51093,56723,276,58377,34908,29984,13399,41606,4009,2925,3335,70964,1206,10333.4,386.88,469.3799999999991
49965,28390,55327,3806,69157,29057,57394,64987,72464,30550,45311,30260,28676,10318.19,41.13,42.489999999999974
60241,37982,2816,54549,72935,13107,24367,38848,15845,43607,65640,55326,66547,10116.39,69.54,69.06000000000017
24883,39763,37245,65452,66228,51557,4525,62944,31816,52990,54304,22676,48119,7941.06,26.95,27.17
71932,49113,11333,57535,66640,14146,21456,68280,51544,48565,64185,3876,61514,10117.07,59.85,61.529999999999966
5699,40439,75782,51589,22328,22097,65829,29745,1612,26151,70728,71871,30431,10318.84,63.0,62.889999999999986
53012,67341,45065,75732,46304,60179,35294,71826,748,50290,67174,16940,67984,10318.57,115.49,118.48999999999994
73578,26933,55848,7356,63058,47806,74710,72666,26193,66154,54185,63560,46765,9812.98,47.56,45.89000000000003
54319,45361,207,70579,70793,43402,60050,3666,30094,23227,72188,23695,12006,6618.82,19.08,19.359999999999992
72224,33461,4254,9234,10909,2187,59375,1908,36857,32710,35211,14350,24197,10339.66,101.75,101.86999999999989
45144,38048,9111,21950,20922,33451,69124,22039,35771,38599,59598,42205,65076,8703.01,33.15,31.70000000000003
62098,14967,3097,40895,50666,45002,55170,24646,33871,14255,33221,66861,27405,5277.54,16.82,16.909999999999997
56577,2728,29540,2341,52076,19197,4630,21001,58414,66362,55923,71395,28914,10223.45,46.58,49.45999999999998
67711,59093,29254,68668,4023,51760,75477,42106,55875,7705,39138,16473,27804,10322.83,86.34,90.08999999999997
6218,40158,9270,10019,40679,39043,20736,54548,74047,33077,17090,1111,73494,10324.21,103.37,98.65000000000015
4969,28520,74747,60404,22481,66699,4905,49541,26267,45472,12979,26969,75154,10324.15,79.92,78.93000000000009
56747,25443,64533,13687,51126,38806,66074,65509,2254,42643,52733,36877,2371,10343.42,65.38,66.57
20573,26326,42957,73838,17713,44445,56261,27922,34935,12636,49706,71778,45069,9309.78,32.06,34.15000000000001
70035,63504,69798,30754,8561,5295,11099,17434,22242,21830,70544,27914,35128,10016.41,60.87,61.03000000000001
43546,66307,33461,48248,44413,44601,14930,38170,30826,64067,17740,72243,13667,9085.14,28.99,30.29
42038,5129,53293,9593,49837,19310,16386,44682,15032,49550,10046,74813,72125,10331.23,67.76,65.84
29322,74182,10714,34960,47827,38738,73983,70031,14983,60000,36330,14120,5996,10014.3,43.95,47.389999999999986
38762,1622,1906,12017,54202,15086,5245,24631,31409,55183,21236,15146,59101,10323.11,112.67,123.86999999999891
21939,31643,20833,13478,57029,49581,71162,38538,72117,33214,62522,41216,13124,8163.11,24.78,26.410000000000046
27212,41604,5193,3573,1377,38738,41975,58962,51284,41062,52239,8252,8413,10323.42,171.35,170.68999999999895
41595,59750,14596,32776,28205,71160,61462,46638,33958,24015,70988,27241,40281,6713.09,27.18,24.949999999999996
