n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
7070,6955,463,750,695,2957,6844,1385,6029,6627,5486,1647.56,93.36,99.71000000000014
6994,2524,2060,4963,1738,4970,292,4761,5580,1297,3528,1460.03,37.49,36.84
5230,3223,6583,5922,7047,4170,3047,4457,3644,4112,2197,1558.83,38.81,41.31000000000005
294,224,2982,3808,2608,3113,3470,4306,1347,4591,1453,1652.55,85.67,86.93000000000006
1934,1889,195,1447,2663,1422,1119,4179,4179,2946,4208,1406.31,33.33,36.050000000000004
5525,4586,1489,3650,6527,3396,6016,4303,6249,2983,6469,1658.95,97.95,102.95999999999992
4861,2898,2964,7036,3651,1320,6176,3275,5858,6050,3779,1543.14,42.31,41.79
5365,4344,2047,4014,2286,4080,4102,4222,6811,6522,2899,1297.69,27.07,28.29000000000001
5420,3724,3776,2873,4650,5946,4567,5929,3740,3986,5397,1379.07,38.1,36.85999999999993
1817,2659,6673,5730,6840,1360,5049,2196,6332,3930,2535,1432.94,31.26,30.419999999999977
2484,6547,5785,6808,4130,4605,4241,4156,5336,5044,4816,1660.77,122.96,132.8000000000001
3331,2554,5987,1702,4005,4193,3003,5605,5105,617,6424,1624.99,54.33,54.530000000000044
6720,2797,5946,68,6676,1567,6101,869,481,4705,5348,1395.63,25.77,26.91
400,2237,4847,1856,5590,870,6179,4279,1118,6995,2177,1658.65,136.15,150.53000000000014
2005,6756,1724,494,3464,5873,6221,261,465,2968,2950,1293.02,31.01,31.720000000000066
1408,2043,5511,192,679,943,552,207,334,5975,173,1647.42,173.24,187.00000000000009
3056,2094,1046,6662,1287,6019,1505,4285,5664,15,3158,1651.96,165.19,179.12999999999997
4828,353,6505,2030,1240,297,34,2819,5040,5142,6082,1656.56,145.37,159.28999999999994
6124,926,2343,2762,4003,252,2526,3675,4517,6274,4957,1632.08,61.5,61.68000000000001
6061,374,2162,6190,3291,7065,5092,5778,1257,3873,1847,1622.11,55.26,55.07000000000006
765,5413,5631,2591,6868,835,198,3668,6458,1044,4245,1654.89,97.96,102.56000000000014
4791,6398,3219,3988,4217,2686,1178,2793,2122,2144,4964,1660.17,95.42,106.68000000000002
3438,5351,147,5730,4570,1151,5493,465,2072,274,1078,1652.22,122.79,131.26000000000016
1320,1398,785,3714,5202,1897,4163,5800,257,2021,1904,1652.28,356.13,434.2500000000005
5848,3642,602,2054,658,4843,1869,5113,6484,6555,5111,1621.93,46.85,49.91000000000005
5812,2947,2102,5607,3465,2283,4310,6149,39,1237,290,1474.36,35.41,35.540000000000006
3151,3348,1312,910,4194,5929,719,1973,834,817,162,1621.86,49.23,52.80999999999991
1488,6148,1896,861,1780,200,4265,5484,3804,3718,2537,1621.11,54.58,53.92999999999999
4387,5257,3112,1740,5608,6230,1721,5971,6603,3553,3486,1660.65,154.44,178.74999999999986
4190,174,4760,4844,419,3424,4301,4762,1484,768,5433,1654.23,126.59,142.89999999999995
6575,3930,2999,159,4253,971,5001,3002,2372,5655,3049,1518.72,39.88,39.79999999999999
2525,156,5614,3377,828,860,2506,1625,6886,6351,5509,1638.01,47.14,48.60000000000001
6761,128,6652,3698,491,3364,5220,3980,3795,1705,4822,1636.78,59.18,62.03000000000007
5026,604,43,2329,197,3054,2505,5927,627,1795,6184,1655.65,78.77,85.29999999999995
4017,1575,948,4682,3058,3209,5864,3794,1144,6173,2825,1636.13,50.36,53.19000000000001
3236,997,2082,997,1007,659,5050,6963,2740,5251,3203,1617.84,51.64,73.86000000000001
1736,5674,863,202,5064,5399,3853,6366,353,5927,5781,1588.92,43.54,41.31000000000001
4079,2381,2929,3744,1158,6543,3071,2203,3966,4311,7092,1181.37,29.59,30.330000000000055
3912,5894,5963,6589,3432,4031,6848,5572,2431,3233,1897,1643.43,67.62,69.23000000000003
1281,4004,4886,2125,4493,3503,5698,5563,5727,690,4799,1652.23,210.28,229.98999999999972
5962,6699,4716,786,582,2916,1442,4466,1200,6605,3414,1656.8,164.39,179.43000000000018
547,6541,705,5581,6633,5309,307,1052,2427,3199,1898,1651.2,353.62,412.4900000000006
5803,5494,5579,2698,3595,1413,4292,2351,918,1278,4430,1583.31,50.22,51.63000000000004
6191,3471,787,2693,4231,2036,5860,4212,2107,1389,1290,1650.27,222.73,253.0699999999999
3776,5760,1920,3310,2937,6412,6261,4697,5971,1185,3822,1538.4,43.76,43.400000000000034
3614,5888,240,6633,4875,3139,6035,1478,3218,4179,438,1657.47,179.96,198.69
3952,2244,3317,2078,5820,5990,3376,5778,5307,3870,2949,1381.04,30.54,32.30000000000001
4485,2709,5843,6108,5394,666,6239,6714,6980,5945,1843,1651.36,185.29,202.41999999999993
4365,5089,1539,3299,6687,5463,3133,5200,95,2563,3805,1061.83,24.63,25.820000000000018
4289,5829,3819,5325,1453,6685,773,140,3300,1773,5975,1657.31,209.89,216.04999999999998
4663,4967,3160,1765,822,3194,6681,4568,6283,6566,1634,1653.58,69.97,72.15000000000009
2247,6096,4802,4753,1568,4012,6587,5012,1129,69,5016,1653.23,76.33,77.86000000000007
5559,3558,3949,2078,4206,4637,1421,3826,5838,1679,6227,1648.95,151.53,172.29000000000016
596,2869,24,3976,4367,6858,5481,5393,536,6182,4846,1662.96,90.98,97.75000000000014
3973,5527,2743,3762,2186,4119,3770,225,653,5025,6176,1652.33,133.0,145.40999999999983
2847,1422,6222,6146,6425,3313,2091,5529,5121,6450,6827,1659.66,79.22,80.6400000000001
7078,5894,1104,443,1331,4091,3126,3806,5535,2415,1276,1664.52,80.94,83.21999999999996
85,2315,4566,3828,14,3002,278,4407,6963,3132,4622,1297.8,23.84,24.719999999999988
3627,1674,5541,2526,4081,5317,1092,3963,5649,4411,5825,1526.02,36.81,38.13
2479,628,2113,6753,2564,2491,2733,5294,6519,2557,5352,1660.2,143.5,154.14999999999984
5265,3219,4244,6887,761,4165,5188,1725,3204,4884,4345,1657.41,101.32,104.19000000000003
6948,6970,1225,6536,4134,5151,730,2523,335,1908,3748,1559.76,42.77,42.20000000000005
4598,1901,4281,2273,501,916,917,5532,6706,6450,3106,1654.93,163.84,177.74000000000004
7017,2986,1750,2608,2917,633,2741,3746,2971,1363,4076,1214.39,31.58,30.930000000000025
3620,2391,3777,1096,5885,3620,5239,1768,2236,2672,1302,1657.39,91.91,129.26000000000016
815,1948,3841,1552,6163,5558,6932,3062,1518,2917,1148,1650.83,94.09,97.32999999999994
6513,1109,1910,2200,6623,4510,5184,3096,3278,6623,6746,1526.22,32.38,34.999999999999986
6139,2803,2299,5898,4875,4117,4758,5652,5997,2625,6083,1657.78,86.46,95.28000000000017
3272,6152,5847,5771,5178,6172,5868,2388,4357,5099,5218,1175.56,27.67,29.810000000000045
5494,595,3010,2527,3237,3964,1431,2112,2899,3610,3904,1640.13,54.82,55.379999999999995
718,1527,2579,3104,1040,229,854,2873,1368,2942,631,1655.19,162.55,172.40999999999985
5999,6238,5339,3575,68,4445,2624,1939,6758,6828,4871,1178.87,25.28,25.219999999999988
3194,4433,2331,3841,5224,1233,2947,2591,1655,4083,778,1657.37,53.27,55.42000000000004
1164,6421,1673,2714,2056,1158,3443,2952,2049,730,2807,1650.46,65.38,60.75000000000012
1536,2019,5794,1966,5964,5002,383,2756,3053,5308,6289,1652.49,80.92,89.75999999999998
5009,505,7063,1179,1453,6969,516,3520,3633,6379,2227,1624.41,49.2,51.720000000000105
1087,2629,4284,4725,6925,953,2769,5310,6292,5821,5000,1608.68,56.19,56.73999999999997
3232,1865,443,3213,6279,3881,4012,5074,2595,4461,6861,1474.48,29.68,27.779999999999983
5091,4895,741,4816,4181,4412,5445,4060,3287,6887,5665,1659.75,80.53,83.95000000000005
3723,1387,3373,3162,4298,3708,378,886,3697,4844,1050,1659.5,124.82,136.98000000000008
970,5568,4096,1434,633,3216,2505,3749,6536,5794,72,1656.33,74.55,70.59000000000013
2072,868,5477,2872,1807,1418,204,1203,3500,5486,753,1651.25,104.9,107.5100000000001
2752,6715,5319,3812,407,7030,3889,1978,529,3944,1142,1408.81,40.46,38.369999999999905
4577,248,1135,5699,4113,4441,494,396,1635,4474,51,1662.54,99.34,105.61999999999999
6734,6670,4283,2765,5585,4329,1953,1146,3043,4031,12,1651.65,209.7,222.33999999999975
1079,4424,954,2020,886,3820,1734,6536,435,5046,1763,1655.93,161.31,168.14000000000007
5131,3105,2758,5101,5305,7033,3226,5878,4296,4154,6397,1659.29,95.69,102.85000000000022
5533,1335,4185,863,6826,6699,1240,5137,1722,1421,3090,1645.26,80.81,83.4800000000001
1653,2436,2790,3529,1177,3503,1068,3261,2569,6535,2451,1657.7,110.18,115.58000000000015
6647,813,4607,818,3873,2231,2330,4320,6269,4005,2292,1653.65,75.43,79.32
1876,3446,5759,1127,5726,4481,5392,851,250,4931,4519,1654.79,61.61,62.45000000000001
6158,1654,1739,1592,3206,4749,320,5284,1131,5123,192,1634.67,68.01,78.15999999999984
6080,2150,5756,5913,3892,4421,391,6033,6326,7055,6742,1097.22,21.39,21.07000000000001
1839,6844,1183,4899,2560,312,5644,1604,887,1150,5208,1650.9,231.33,260.4299999999998
5684,4458,1527,6249,755,5625,7112,3800,5157,2390,1711,1634.29,71.35,70.89000000000009
1290,6751,2656,5742,6717,2271,6961,4246,4660,553,3380,1558.06,57.73,53.26999999999997
3403,5470,5902,276,3730,2436,5400,7062,999,5213,5753,1524.82,29.05,30.599999999999994
6015,2230,129,1756,3429,2729,2142,4407,5962,3214,4862,1579.06,57.03,56.29000000000005
4304,6125,1647,3520,6325,1054,5679,1399,6440,3667,3723,1660.27,122.65,125.67999999999998
2833,3136,3876,5019,2085,5039,1563,4758,3900,3644,1573,1361.35,32.1,28.55000000000001
