n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
1949,4854,4458,1068,3030,4947,3883,5125,4758,536,4961,22.3,18.71,17.828542687033142
107,6860,3843,2124,4512,1919,1570,5874,3852,4431,6852,17.45,14.35,14.575045943695438
4502,3902,3253,5235,7053,1233,1899,5200,1242,7111,4285,12.9,12.34,12.68786905530164
3194,6072,124,5500,6367,524,1305,6211,4842,350,2467,26.31,21.16,20.83778733183431
6390,254,6746,7090,2207,3872,4872,5888,3175,5850,6456,12.21,12.16,12.063953835728558
3497,3235,5964,6561,4726,3642,1098,2994,798,293,1113,15.0,14.76,14.247234689313624
4054,1777,2113,5505,3573,6381,5133,7006,2466,3450,4155,13.69,12.54,12.515364937861778
6827,3161,4702,2874,4375,4792,3338,4786,1903,2758,5586,14.65,13.35,13.903790953308977
234,7015,2291,4962,5499,5698,1336,5723,7050,2673,4438,13.97,12.56,12.781524880553462
4685,4662,852,5847,5369,1729,5185,6812,4698,2187,2334,13.97,13.55,13.753983642515921
1019,519,3948,6995,5232,3960,725,2818,6558,545,3362,15.43,13.58,13.658954593463005
1235,164,2407,3499,6297,3401,974,362,4956,5034,6239,17.34,15.76,15.563297070226602
368,3094,5885,4803,2711,4512,2286,4140,1932,295,2536,12.94,12.38,12.299046694164154
59,630,885,4913,4387,257,1616,3341,2388,5000,2157,33.62,24.82,24.466862089495393
1279,5650,347,7108,2783,2570,2950,1133,7059,3094,3086,16.06,14.64,14.693716116608172
3771,4260,3163,5274,7101,4879,5578,4581,840,5080,6647,14.49,13.63,13.811757069291662
4153,2222,3532,5196,5900,5862,1946,2466,3583,2115,4269,12.0,11.76,11.86064178071068
2482,4492,2776,93,6458,3401,4751,2579,164,3084,5044,13.14,12.9,13.06854625751791
4826,5178,1091,492,5189,5139,2723,3819,2891,5564,2888,18.92,16.51,16.76724202317955
4987,5791,2284,6045,4010,181,4828,496,5537,174,3024,14.3,13.9,13.443499665419283
2057,5144,3738,2446,4855,4927,2621,1453,2981,1517,2561,13.08,12.49,12.856269697455236
6210,3024,6912,4879,2163,2460,6449,3089,859,6326,6660,12.22,11.67,12.02323658619072
220,4663,5601,6022,1076,2539,4096,1823,5355,6584,2206,28.59,22.98,22.551405060974474
1955,2685,1535,5554,3565,5321,5718,794,834,4921,2637,24.68,19.61,20.79178002212549
2734,5529,6828,1838,3591,6633,7008,1386,654,2758,6079,22.06,19.22,19.28863622381649
5326,1786,4656,3695,2216,1843,6447,990,277,4338,1563,24.83,20.51,21.16326716682869
2581,6609,6850,6868,4709,1503,7075,2282,2786,6612,6782,16.22,14.05,14.048298694441412
5258,700,6604,5073,2828,4829,1062,3451,2391,4246,6503,21.94,18.42,18.17324308370101
6962,2221,3806,2837,5195,3415,2378,3438,4655,3354,291,14.29,13.36,13.391682357522113
3385,1277,1634,38,3910,6820,5100,4179,3558,4578,5875,31.45,25.55,26.165997050181225
1819,264,6107,3741,6854,6171,5431,6127,4251,2367,4455,18.77,15.87,16.204182966217235
2794,1863,7057,557,7028,4822,2351,983,6637,2003,369,14.89,13.83,13.89839822534222
287,6577,5682,4196,1625,3521,4726,404,107,3940,6105,27.49,23.76,23.778562255109062
989,1407,4122,2456,1958,5430,162,4300,4399,3389,436,16.03,14.47,14.940260650786371
5014,930,2796,1027,2068,7058,4431,3909,6648,6408,502,22.2,19.77,19.297677881559032
2882,1808,1616,1001,4379,6691,976,1403,1961,6485,2242,14.95,14.6,14.69617172976863
6603,1052,6746,61,3993,5149,4676,7066,3279,409,6197,44.9,32.72,33.65845104281959
2223,2033,2200,5063,4319,4257,3465,417,3873,2646,6361,19.61,17.37,16.792690632651265
6713,14,7020,449,6350,1039,378,1020,408,560,3955,65.69,48.45,47.45949237434993
270,6999,5838,705,4222,4113,4014,2587,1286,2577,587,23.42,19.21,20.03213328998201
2877,3160,5299,3191,4805,2491,2955,2170,1565,2693,3511,12.43,12.33,12.26856036333189
1013,1045,4550,28,5865,5923,3114,6515,654,4642,1462,16.03,14.55,14.57469706414931
351,3057,3775,4951,5327,6411,4434,3115,5215,6563,355,21.93,17.13,16.745644764875777
5103,3535,434,3050,5140,4064,6226,5757,2580,3444,5686,13.63,12.31,12.54814538836122
3426,3775,146,2007,1791,4389,2212,5694,4832,586,6579,16.45,13.93,14.464850975111197
3480,1838,3488,1067,230,2667,3065,4579,6479,2147,994,34.08,25.08,25.716133778010324
3802,5657,1008,6661,5992,5425,6961,4343,6491,3083,5468,16.8,15.0,14.76305334678619
889,6010,2608,4619,4357,844,6648,4814,5870,40,3879,19.78,15.56,16.404012040221087
1175,1933,6343,3184,363,4318,752,4622,813,5400,3078,21.64,18.51,18.833505847919028
1467,6712,192,2797,6893,6982,993,208,6913,942,5517,26.52,22.48,22.64652680568553
3947,6850,5704,2330,4743,2452,6543,727,297,6286,4617,11.35,11.22,11.404252457337632
4188,4333,5858,1952,874,4542,6135,818,4532,500,4506,22.56,20.88,21.095684004472357
2656,4620,1478,6783,633,1983,1472,5291,2047,3720,5046,14.18,13.86,13.178299747093181
5735,6173,3225,2071,3010,4910,3249,2869,4559,3426,682,20.06,18.2,17.64852879899091
3074,4098,1927,3381,6910,6122,1315,3401,5659,4656,6194,12.17,12.15,11.960587007356938
4749,5520,4236,5616,3962,1279,5267,3285,1223,1331,785,19.54,16.66,17.081604627293057
4079,6128,3960,5723,4237,3629,4804,5889,7029,1524,1116,12.06,11.71,11.881054907280785
2190,6160,1631,1200,4797,4223,2579,1903,6975,5661,4407,25.77,23.53,23.616949214955543
6385,2423,5499,5778,7006,3384,4876,6993,4788,4789,2188,12.9,12.04,12.167498844052865
1782,2516,189,2196,3927,6587,3135,1643,1411,4668,2952,31.86,26.75,26.424539909678522
1956,2638,3953,6342,7076,1176,3427,5714,3928,5746,4907,15.38,13.35,13.482124182070761
1685,3834,4755,6837,6730,5344,4563,227,3942,5904,592,17.52,15.59,15.618169152197261
7017,3278,6415,6009,375,3828,1880,1923,5310,5879,6367,21.32,17.3,17.858880236092645
5532,567,1780,6994,2082,1983,1553,6355,2118,1126,1533,13.13,13.02,12.76229434786263
5094,5773,5530,7033,301,2089,1390,7086,368,2567,1501,13.97,13.04,13.105401342746479
3467,745,5971,6544,703,966,758,2164,6831,2390,295,18.07,16.31,16.107073662171075
2921,3705,4753,6013,5533,2757,56,240,2742,2715,3573,16.32,14.15,14.85319278079223
3110,3980,638,1721,5278,4793,6081,4013,3202,1027,4459,20.23,19.07,18.305574532690976
2611,976,2250,624,5451,3543,921,3591,4321,2055,793,13.28,12.77,12.623164030321032
4322,5740,3065,5557,6327,3018,6203,3689,2421,5430,5536,19.55,17.73,17.696275376552887
5488,5358,6603,6695,2175,877,6178,2773,5511,4637,4392,31.01,26.37,26.897949643835428
4306,928,5463,4045,4167,2884,487,5882,2411,5558,5962,13.14,12.24,12.48317780552834
4639,6080,1490,5290,5289,5981,5168,1225,1467,3037,5368,14.22,13.63,13.6097370303169
3721,1008,886,4585,1158,2715,5283,5902,5321,4894,3441,25.66,19.52,20.334564470594692
4545,2462,5304,1531,3749,3951,2559,6407,1444,5779,561,16.28,14.34,14.152441081891112
879,5864,1484,6180,4536,4449,4717,6059,3210,2942,818,16.98,17.06,17.257207292451675
2177,2218,3140,438,1118,344,3921,4134,2222,2025,5697,24.08,22.29,20.727199783042096
6298,4216,2900,2726,3304,3671,4435,6628,6321,567,2890,14.48,12.54,12.622812838101321
4079,6937,918,1241,2215,4834,816,5582,923,4623,6381,17.71,15.51,16.04683200631668
5957,918,1514,5719,1549,4645,3413,5489,6089,3204,6682,18.73,17.03,17.45460351068132
6133,1052,4848,4979,1199,7041,3263,6538,1586,4462,4322,43.46,32.95,34.682613446440634
1395,4656,1465,1655,2049,3027,6403,2400,246,6900,6579,14.3,13.92,13.670442872728179
3644,3336,6672,3138,2588,4526,4776,2536,5190,4078,4334,14.73,12.36,12.868656534893494
5624,5791,2452,7045,5469,3965,247,4926,1560,5954,5194,16.69,14.19,14.889730156356928
19,880,6311,6192,5422,1915,4029,1418,4289,5120,3772,12.44,12.25,12.228353500389728
1629,1584,6407,4338,1735,303,6657,4099,5291,3639,914,16.24,14.14,14.289989743587624
4636,2320,5386,1250,1110,3827,6491,726,5105,414,209,22.82,18.9,19.42927783651174
2948,5065,1912,4144,637,4084,4414,154,2782,2646,2689,15.63,13.26,13.372153113614697
2816,5690,5680,1100,659,7031,6873,4924,6351,278,5865,11.88,11.72,11.621438606020229
655,6059,2814,6608,1680,518,7057,1638,3580,5726,6200,14.69,13.43,13.610548538807443
1809,3973,2587,893,6446,349,3346,638,6924,1640,5782,17.47,15.68,14.930131224489246
1317,3207,4072,3877,5728,556,4402,6977,3457,1707,5318,17.22,14.96,15.21139992009152
4006,2495,191,3804,3748,6202,5663,3288,3591,1479,3730,17.28,15.82,15.96652598012152
