n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
221360,100989,198693,233372,110250,10612,67873,253090,134027,127383,106151,20.55,18.96,18.850000000000005
240709,205468,217540,79511,253702,124937,93860,152930,233743,238056,57263,18.29,16.86,17.420000000000005
132300,36509,73882,36633,198129,24859,162101,209558,65668,258804,238484,19.83,17.7,18.140000000000008
139608,257631,184856,212393,157785,236497,38525,81303,25890,191321,19331,19.33,17.96,17.90000000000001
235625,222946,179302,86559,123769,146751,26398,92744,113815,82889,160140,21.08,18.76,18.90000000000001
167883,239340,53602,253390,144840,125045,116049,226835,136669,68286,16326,19.11,18.09,18.150000000000006
211033,240770,143838,240122,3680,24450,188666,220224,104549,186188,216228,19.62,18.89,18.76000000000001
205795,175152,163909,299,160405,129388,217071,227436,87329,63939,191438,19.08,18.06,17.95000000000001
85250,184455,228188,16510,50087,240391,148769,58118,62551,210592,253634,18.95,18.81,18.160000000000007
37354,210548,142341,117432,23911,21088,260367,83900,229398,133153,261612,20.21,19.02,18.930000000000007
244536,128263,28588,79022,144511,76307,185220,32718,143508,87228,213507,20.08,18.24,18.250000000000007
241762,141632,53268,252664,209565,158121,143453,154040,75407,116651,24020,20.24,18.88,18.790000000000003
156313,209173,100899,83111,150903,63466,76108,48200,49647,215342,48950,19.15,18.0,18.040000000000006
8643,160634,257241,172139,68172,124919,18110,23546,177923,198601,34137,19.16,18.77,18.230000000000004
229840,39203,242058,10129,220845,21036,235450,183323,241980,217411,141715,19.57,17.96,18.17000000000001
179175,102575,219641,184885,137513,72255,136784,212763,61735,222687,56413,17.53,16.71,16.900000000000006
234629,178120,154612,216337,248975,109949,151963,72144,118112,129146,173079,19.1,18.91,18.540000000000006
168085,261163,183559,240370,257546,207965,93681,21593,85019,160637,30238,18.92,17.89,18.480000000000004
127518,153898,165189,87889,221532,49906,63710,4249,191755,71050,30706,18.75,17.58,17.840000000000007
184898,57792,97533,208295,44690,87172,111707,213886,16303,26373,205289,18.75,18.09,18.020000000000007
38366,224217,182890,57350,11857,214203,150435,166253,238555,245503,140036,19.93,19.09,18.910000000000007
