n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
232,379,985,22.13,7.1,7.329519976021096
384,129,197,18.05,7.36,7.647790736487718
721,44,87,44.09,14.37,14.521740872385037
140,253,830,25.68,7.19,7.439402648872461
518,214,410,20.02,7.75,7.329496285812114
657,31,470,29.16,9.34,9.414163629900706
499,464,399,26.97,7.7,7.621788798584939
506,586,196,25.03,6.64,6.855897770895238
918,850,412,15.41,6.09,6.196267283841268
91,496,239,15.66,7.34,7.410046842646617
777,20,717,57.36,17.6,17.77209233312112
273,532,417,20.65,7.51,7.754413052089086
485,923,933,13.69,6.41,6.11375371451805
388,743,116,29.31,9.89,9.706480155532827
678,264,99,37.17,11.89,11.726467187121763
833,64,395,28.82,10.08,9.99894610652439
635,849,386,20.15,7.61,7.45343680440261
110,676,59,28.11,9.7,9.502647107049441
346,240,707,13.12,7.66,7.274073643687565
88,509,925,20.69,7.92,7.191634373048547
665,529,923,18.24,6.69,6.146534411868036
212,595,827,25.54,9.1,8.470191784219551
145,621,65,36.86,13.06,12.752817870748261
552,968,38,42.91,13.74,13.191485442544371
500,718,198,19.38,7.36,7.1906588525585615
151,968,880,28.1,9.59,8.910905016192867
592,467,746,15.73,6.99,7.163271614316908
598,902,455,20.61,7.06,6.996995211064519
292,570,365,23.03,8.47,8.678077967525908
875,899,436,18.74,6.67,6.562868042261149
138,162,782,21.07,9.87,9.63110237686161
615,99,544,29.11,10.3,10.117125266140777
706,321,718,12.42,6.1,5.847357477950494
365,972,659,17.82,6.85,7.279203522063498
863,506,515,15.98,6.5,6.44215463467307
638,202,316,20.49,6.47,6.46009209669316
153,364,541,28.56,9.09,9.659449808925363
291,522,672,27.59,7.2,7.5323136909504225
73,827,924,22.45,8.27,8.049011180819777
877,519,934,19.38,6.34,6.248119600802339
718,558,225,25.68,10.39,10.000862195272758
352,249,929,14.86,7.16,6.952723294515536
12,302,351,31.47,11.69,10.604833469384097
225,273,34,46.09,14.33,14.740501342531324
433,260,385,20.58,7.03,7.605406697436942
305,854,722,19.06,8.12,7.735959010653563
912,426,179,18.83,6.05,6.568920702962544
673,405,119,19.42,8.29,7.889103472866146
170,954,679,20.21,8.1,8.140345076422904
872,998,26,37.78,10.65,11.010171842992353
206,996,784,13.38,6.88,6.898926362907808
164,307,119,27.55,9.18,9.374929733315346
13,815,782,43.81,14.72,14.188453840613745
389,350,856,19.61,8.64,8.213165907743344
174,582,446,23.53,9.74,9.760608094420679
926,237,142,27.04,8.84,8.881409134711877
419,577,456,14.26,8.95,8.343869829361791
416,427,82,20.38,8.57,8.529455992044728
602,71,295,29.26,11.55,11.2178248326939
734,97,34,42.06,12.55,12.033892418766133
87,679,109,28.43,12.58,11.548251964725859
782,533,539,17.24,5.8,5.865897891028274
368,157,827,17.61,7.11,7.505227208621319
958,517,499,22.83,6.81,6.603624520985023
725,152,618,24.79,7.11,7.453794429776678
64,194,17,53.64,16.91,18.5820677548451
934,143,348,22.42,8.51,8.859286440281185
395,674,587,17.51,7.14,7.190821261435916
123,761,306,21.54,8.47,8.851249786084704
359,333,988,16.77,6.01,6.5598363818057495
374,3,661,52.71,18.69,19.044508472456982
855,510,215,19.2,8.61,8.49916788806742
62,896,632,25.26,7.02,6.8996880248400965
33,904,988,37.37,14.56,14.179467555528303
889,777,827,16.66,6.56,6.382035098562913
836,593,176,11.3,6.12,6.487740752799733
182,345,993,21.49,6.42,6.845034006818154
441,452,123,25.06,8.63,9.194800158993178
85,205,619,18.09,6.97,7.209492498576029
229,509,830,19.16,7.64,7.453716672729153
484,809,158,28.74,10.55,10.977668357306747
390,124,111,25.78,9.65,10.060399433556807
594,738,463,19.66,8.0,8.486494514576279
663,129,736,18.58,7.28,7.416434888076953
450,526,742,20.09,6.7,6.9717331978363495
92,732,950,19.23,6.47,6.472422358605351
482,577,403,10.53,6.27,6.18798103106445
836,369,466,25.23,7.53,7.364104016130884
230,52,202,37.88,13.59,13.44863813111818
50,456,114,30.81,9.11,9.52051388814112
110,216,742,29.14,10.08,10.068134165458256
4,725,615,60.51,22.74,22.681829547956085
626,928,23,28.45,9.24,9.174779665847126
670,372,849,16.53,6.53,6.792861538977761
442,540,95,25.31,9.07,9.178883587854378
991,766,773,17.92,6.3,6.193392323281474
614,514,838,24.97,6.95,6.498388452406935
722,582,205,25.52,6.65,7.11154291179594
513,234,331,25.2,7.8,8.215927447008696
538,393,761,24.15,7.12,6.936249751224549
