n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
1949,4854,4458,1068,3030,4947,3883,10.95,11.17,10.459301743625193
5125,4758,536,4961,107,6860,3843,15.46,12.75,12.131523595787908
2124,4512,1919,1570,5874,3852,4431,9.36,8.84,8.75840370812966
6852,4502,3902,3253,5235,7053,1233,8.09,7.62,7.732235762038913
1899,5200,1242,7111,4285,3194,6072,8.94,8.12,8.070201155884142
124,5500,6367,524,1305,6211,4842,8.18,7.97,8.181363796122971
350,2467,6390,254,6746,7090,2207,19.02,16.97,15.69624016606485
3872,4872,5888,3175,5850,6456,3497,8.19,7.99,8.01370543844126
3235,5964,6561,4726,3642,1098,2994,8.86,8.11,8.281250725410978
798,293,1113,4054,1777,2113,5505,11.58,9.9,9.685043864870572
3573,6381,5133,7006,2466,3450,4155,8.21,7.76,7.751070206501865
6827,3161,4702,2874,4375,4792,3338,10.57,9.68,9.705403982114067
4786,1903,2758,5586,234,7015,2291,7.27,7.22,7.3233986653518155
4962,5499,5698,1336,5723,7050,2673,8.73,8.66,8.54425424836814
4438,4685,4662,852,5847,5369,1729,8.67,8.36,8.440093464227317
5185,6812,4698,2187,2334,1019,519,10.0,9.41,9.532116624831115
3948,6995,5232,3960,725,2818,6558,8.64,7.6,7.7195746885369285
545,3362,1235,164,2407,3499,6297,8.58,8.21,8.268299323307005
3401,974,362,4956,5034,6239,368,14.03,10.47,11.191002183119107
3094,5885,4803,2711,4512,2286,4140,8.26,7.86,7.581658643222337
1932,295,2536,59,630,885,4913,22.45,16.29,16.44723789292861
4387,257,1616,3341,2388,5000,2157,12.69,11.58,11.674093869432479
1279,5650,347,7108,2783,2570,2950,8.01,7.52,7.721923922216525
1133,7059,3094,3086,3771,4260,3163,10.22,10.03,10.066548390436967
5274,7101,4879,5578,4581,840,5080,10.34,9.64,9.698060034589725
6647,4153,2222,3532,5196,5900,5862,7.49,7.5,7.52574176194417
1946,2466,3583,2115,4269,2482,4492,8.71,8.21,8.146493743656038
2776,93,6458,3401,4751,2579,164,8.52,8.27,8.220738613302485
3084,5044,4826,5178,1091,492,5189,13.92,12.64,12.132870812375916
5139,2723,3819,2891,5564,2888,4987,7.73,7.54,7.701036836141224
5791,2284,6045,4010,181,4828,496,10.6,9.01,9.294903438621002
5537,174,3024,2057,5144,3738,2446,7.33,7.34,7.218779639363136
4855,4927,2621,1453,2981,1517,2561,8.85,8.52,8.775387589611844
6210,3024,6912,4879,2163,2460,6449,7.75,7.52,7.521163924024279
3089,859,6326,6660,220,4663,5601,21.63,17.31,17.195225054023773
6022,1076,2539,4096,1823,5355,6584,9.31,8.9,8.8631383253408
2206,1955,2685,1535,5554,3565,5321,19.95,16.65,15.710581201681352
5718,794,834,4921,2637,2734,5529,8.8,8.72,8.774306942314192
6828,1838,3591,6633,7008,1386,654,16.06,13.99,14.58066842730775
2758,6079,5326,1786,4656,3695,2216,8.79,8.9,8.76212611810242
1843,6447,990,277,4338,1563,2581,22.24,16.77,17.104145376577193
6609,6850,6868,4709,1503,7075,2282,7.29,7.36,7.400749594015103
2786,6612,6782,5258,700,6604,5073,10.9,9.53,9.56999935984627
2828,4829,1062,3451,2391,4246,6503,15.32,12.88,12.633374334183765
6962,2221,3806,2837,5195,3415,2378,10.43,9.54,9.105180654305396
3438,4655,3354,291,3385,1277,1634,15.28,14.66,14.690760304040268
38,3910,6820,5100,4179,3558,4578,20.32,15.15,14.533805394872909
5875,1819,264,6107,3741,6854,6171,13.2,11.2,11.540951270819537
5431,6127,4251,2367,4455,2794,1863,9.69,8.7,8.90364826694719
7057,557,7028,4822,2351,983,6637,9.26,9.0,8.638555088104663
2003,369,287,6577,5682,4196,1625,22.02,17.18,17.311402852786177
3521,4726,404,107,3940,6105,989,17.65,11.82,12.03781073601601
1407,4122,2456,1958,5430,162,4300,7.89,8.01,7.824630291986752
4399,3389,436,5014,930,2796,1027,9.0,8.86,8.80428195832138
2068,7058,4431,3909,6648,6408,502,16.03,14.24,14.292265541065468
2882,1808,1616,1001,4379,6691,976,10.69,11.12,10.322695147223506
1403,1961,6485,2242,6603,1052,6746,34.87,26.47,26.11956817096731
61,3993,5149,4676,7066,3279,409,11.96,11.2,10.908168784436207
6197,2223,2033,2200,5063,4319,4257,14.29,12.02,12.422126095283042
3465,417,3873,2646,6361,6713,14,7.35,7.38,7.388493234247176
7020,449,6350,1039,378,1020,408,57.21,42.47,43.241592334585015
560,3955,270,6999,5838,705,4222,14.83,12.65,12.805710755768374
4113,4014,2587,1286,2577,587,2877,12.93,10.07,10.53574664406988
3160,5299,3191,4805,2491,2955,2170,8.21,7.65,7.623483038111006
1565,2693,3511,1013,1045,4550,28,9.06,8.53,8.244386609214999
5865,5923,3114,6515,654,4642,1462,9.71,10.11,9.923973206763497
351,3057,3775,4951,5327,6411,4434,13.94,12.66,12.44811518433466
3115,5215,6563,355,5103,3535,434,9.43,8.13,8.303679289374742
3050,5140,4064,6226,5757,2580,3444,8.07,7.22,7.516438550106882
5686,3426,3775,146,2007,1791,4389,9.61,8.55,8.596373975677352
2212,5694,4832,586,6579,3480,1838,10.12,8.69,8.93240115720327
3488,1067,230,2667,3065,4579,6479,23.42,18.89,19.153614721980485
2147,994,3802,5657,1008,6661,5992,11.07,9.99,9.72203837324083
5425,6961,4343,6491,3083,5468,889,11.02,11.08,10.667501875558184
6010,2608,4619,4357,844,6648,4814,8.64,8.71,8.408117422465477
5870,40,3879,1175,1933,6343,3184,16.29,12.77,12.58642298459191
363,4318,752,4622,813,5400,3078,16.85,13.68,13.24307513733273
1467,6712,192,2797,6893,6982,993,12.64,11.5,11.93989173095047
208,6913,942,5517,3947,6850,5704,15.29,13.34,13.943170150669864
2330,4743,2452,6543,727,297,6286,7.06,7.13,7.138736594995266
4617,4188,4333,5858,1952,874,4542,9.86,8.76,8.744039898525
6135,818,4532,500,4506,2656,4620,17.04,15.84,15.431647526014688
1478,6783,633,1983,1472,5291,2047,9.15,8.2,8.338081821454221
3720,5046,5735,6173,3225,2071,3010,11.71,9.51,9.721975343377991
4910,3249,2869,4559,3426,682,3074,15.58,13.07,11.952300430994534
4098,1927,3381,6910,6122,1315,3401,7.72,7.44,7.578213950309289
5659,4656,6194,4749,5520,4236,5616,7.19,7.24,7.23784736412972
3962,1279,5267,3285,1223,1331,785,14.51,12.51,12.9976562625396
4079,6128,3960,5723,4237,3629,4804,7.82,7.39,7.536504731223174
5889,7029,1524,1116,2190,6160,1631,11.22,10.32,10.468225685169699
1200,4797,4223,2579,1903,6975,5661,17.3,16.62,16.47858076680411
4407,6385,2423,5499,5778,7006,3384,8.57,8.15,7.991718775698903
4876,6993,4788,4789,2188,1782,2516,7.6,7.28,7.449365276913668
189,2196,3927,6587,3135,1643,1411,25.15,21.44,21.47071833462819
4668,2952,1956,2638,3953,6342,7076,9.52,10.21,9.382914998404559
1176,3427,5714,3928,5746,4907,1685,8.4,7.84,7.833209308269691
3834,4755,6837,6730,5344,4563,227,12.99,11.21,10.933830206887205
3942,5904,592,7017,3278,6415,6009,11.51,11.5,11.691025196988168
375,3828,1880,1923,5310,5879,6367,13.63,9.64,9.818763675391246
5532,567,1780,6994,2082,1983,1553,10.58,8.58,8.716676492831986
