generation number, pop_size, worst, best, median, avg, std, diversity, improvement, number_of_selections
0, 2, 120.95, 128.69, 124.82, 124.82, 3.8699999999999974,1.0,0,[1.e-300 1.e-300 1.e-300]
1, 2, 128.2, 128.69, 128.445, 128.445, 0.24500000000000455,0.19999999999999996,0.0,[1.e+000 1.e+000 1.e-300]
2, 2, 119.67, 128.69, 124.18, 124.18, 4.509999999999998,0.09999999999999998,0.0,[1. 1. 2.]
3, 2, 128.69, 130.0, 129.345, 129.345, 0.6550000000000011,0.09999999999999998,0.010179501126738693,[2. 2. 2.]
4, 2, 116.98, 130.0, 123.49000000000001, 123.49000000000001, 6.509999999999998,0.09999999999999998,0.0,[3. 2. 3.]
5, 2, 130.0, 137.8, 133.9, 133.9, 3.9000000000000057,0.19999999999999996,0.06000000000000009,[3. 3. 4.]
6, 2, 137.8, 139.46, 138.63, 138.63, 0.8299999999999983,0.19999999999999996,0.012046444121915795,[4. 3. 5.]
7, 2, 135.75, 139.46, 137.60500000000002, 137.60500000000002, 1.855000000000004,0.30000000000000004,0.0,[6. 3. 5.]
8, 2, 132.03, 139.46, 135.745, 135.745, 3.7150000000000034,0.09999999999999998,0.0,[8. 3. 5.]
9, 2, 127.6, 139.46, 133.53, 133.53, 5.930000000000007,0.7,0.0,[10.  3.  5.]
10, 3, 120.8, 139.46, 121.86, 127.37333333333333, 8.55751261887602,0.6499999999999999,0.0,[12.  3.  5.]
11, 4, 120.6, 139.46, 129.175, 129.60250000000002, 6.973917030622036,0.58,0.0,[16.  3.  5.]
12, 5, 128.4, 139.46, 130.37, 132.008, 3.8561815309966954,0.5666666666666667,0.0,[16.  3.  9.]
13, 6, 129.97, 145.26, 134.79500000000002, 136.01333333333335, 5.213270459978922,0.29000000000000004,0.04158898608920108,[16.  3. 15.]
14, 5, 137.24, 145.26, 141.99, 141.246, 2.7363011530166017,0.36,0.0,[16.  3. 19.]
15, 5, 123.31, 145.26, 142.58, 138.46800000000002, 8.078156720440623,0.3799999999999999,0.0,[16.  3. 23.]
16, 5, 122.81, 145.26, 137.58, 134.666, 8.90848718919211,0.56,0.0,[16.  3. 27.]
17, 6, 132.0, 150.78, 139.78, 140.255, 6.463006911131481,0.26,0.0380008261049154,[16.  6. 30.]
18, 5, 130.15, 150.78, 142.77, 139.89399999999998, 7.508876347363832,0.35,0.0,[16. 10. 30.]
19, 5, 133.04, 150.78, 139.96, 142.096, 6.478831993500067,0.30999999999999994,0.0,[16. 14. 30.]
20, 5, 134.32, 150.78, 145.01, 143.01999999999998, 6.613153559384509,0.5800000000000001,0.0,[20. 14. 30.]
21, 6, 133.67, 150.78, 144.39, 143.28166666666667, 6.053873186279641,0.4904761904761905,0.0,[26. 14. 30.]
22, 7, 127.84, 154.02, 139.66, 139.74285714285713, 9.358883807508725,0.33333333333333337,0.02148826104257865,[32. 14. 30.]
23, 6, 137.38, 154.02, 139.85, 142.85999999999999, 6.1552552072734334,0.33333333333333337,0.0,[38. 14. 30.]
24, 6, 134.21, 159.42, 142.92000000000002, 144.77166666666668, 9.66338004473015,0.35,0.03506038176860133,[44. 14. 30.]
25, 5, 138.44, 159.42, 139.73, 145.26799999999997, 8.18053152307354,0.43000000000000005,0.0,[48. 14. 30.]
26, 5, 143.66, 159.42, 152.94, 152.19599999999997, 5.213239300089722,0.33999999999999997,0.0,[48. 18. 30.]
27, 5, 132.22, 159.42, 148.1, 147.888, 9.25584442393021,0.6133333333333333,0.0,[48. 22. 30.]
28, 6, 139.3, 159.42, 149.255, 149.1883333333333, 7.9305746253905705,0.5619047619047619,0.0,[48. 28. 30.]
29, 7, 141.54, 159.42, 151.37, 151.07285714285715, 4.8507428423334265,0.4821428571428571,0.0,[48. 34. 30.]
30, 8, 145.34, 159.42, 151.635, 151.51125000000002, 3.8179328094532994,0.49722222222222223,0.0,[48. 42. 30.]
31, 9, 130.2, 159.42, 150.13, 149.12444444444446, 9.003257572322381,0.4822222222222222,0.0,[48. 50. 30.]
32, 10, 138.64, 159.42, 152.28, 149.773, 7.003911835538764,0.43272727272727285,0.0,[48. 60. 30.]
33, 11, 138.49, 159.42, 151.08, 148.69000000000003, 7.079545439953298,0.4590909090909092,0.0,[48. 70. 30.]
34, 12, 138.24, 159.42, 148.32999999999998, 147.57999999999998, 6.520067739934404,0.5,0.0,[48. 82. 30.]
35, 13, 130.99, 161.03, 151.73, 150.59692307692308, 7.170905301301687,0.3545454545454547,0.010099109271107852,[48. 94. 30.]
36, 12, 135.78, 166.58, 150.375, 151.50333333333333, 7.959643347677225,0.29999999999999993,0.0344656275228219,[48. 98. 38.]
37, 11, 135.59, 166.58, 148.85, 147.33272727272728, 8.738516715104762,0.430909090909091,0.0,[48. 98. 48.]
38, 11, 130.99, 166.58, 143.11, 144.90545454545457, 8.457233981129425,0.44000000000000006,0.0,[55. 98. 51.]
39, 11, 141.77, 166.58, 147.82, 149.81636363636366, 7.2115415988126275,0.4484848484848485,0.0,[65. 98. 51.]
40, 12, 133.8, 166.58, 147.68, 148.41333333333333, 8.267394121218341,0.5128205128205128,0.0,[72. 98. 56.]
41, 13, 136.77, 166.58, 151.33, 151.60538461538462, 7.177762256157359,0.39340659340659345,0.0,[72. 98. 68.]
