n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
2652,1235,3234,5332,395,593,6727,4389,771,2995,4774,475,4156,1758,307,704,3552,3425,572,1664.78,282.63,324.15000000000026
1971,743,4514,3477,484,6773,4632,1014,1828,5166,5139,4775,506,4727,4796,3249,406,1811,381,1666.25,336.7,409.7700000000001
4560,7032,1090,2372,3433,1181,4429,964,4676,2527,4589,6685,5586,1480,844,4764,4679,5233,1539,1657.73,174.26,186.30000000000018
3050,798,4487,5833,514,4623,488,5070,1687,4066,5573,4355,3502,6367,2573,3814,4796,3712,2962,1667.45,321.92,369.15999999999957
2455,2035,6507,1472,5726,6388,1999,670,4705,2459,4302,4055,2813,5975,3676,2358,4988,599,967,1663.37,106.83,109.75000000000011
4193,3425,1351,6202,2802,1245,4005,3454,321,5474,635,6263,4571,4694,6464,6703,2570,2786,5695,1644.85,44.67,48.50000000000003
2868,4869,4068,4750,6528,3737,563,6881,766,2211,3883,5710,5440,532,497,5989,5746,2536,5301,1625.62,62.68,66.96000000000004
4734,5580,6733,3650,2331,5870,3160,5477,2842,184,3782,2911,1376,5004,959,4044,482,1787,6293,1663.72,338.76,384.57999999999976
2354,1059,6048,2028,3259,3202,4067,660,1362,3679,3290,4501,2276,1121,6711,3526,7077,4507,2280,1667.28,253.18,285.75000000000006
5786,3402,2939,5592,3116,1890,1236,679,1443,1239,1900,5394,1911,98,3972,6808,4826,1493,2152,1670.99,104.79,115.43999999999991
2309,33,1193,3432,4379,3024,4995,4639,2610,1028,5656,7038,4222,5059,5365,5539,6060,442,3740,1664.99,85.38,87.34000000000002
6389,5575,6536,4581,3214,3260,3268,3228,848,3944,5196,3280,509,1561,551,1710,3609,1329,900,1665.49,86.77,90.88
2785,4921,430,838,1,4643,1239,4395,831,2978,5027,208,576,1703,5030,3082,1216,5197,2066,1666.75,236.52,256.99999999999994
2845,4933,2983,3884,1006,944,6954,3998,3817,3935,3963,2554,703,1180,837,6141,2806,6064,2168,1655.97,125.92,134.26999999999992
3920,6789,5669,1322,4229,189,1681,4327,2963,1200,5653,4449,221,6210,4326,2441,5266,7072,745,1661.65,193.44,209.12000000000006
5703,6925,2139,4246,3004,1368,2913,6323,1825,4362,4436,6382,4118,2700,5213,1827,5023,6647,6458,1671.01,265.21,301.8199999999997
6212,6984,1598,6603,1961,6703,3282,6061,6580,1857,1637,4240,4036,2912,5988,237,228,6472,2288,1664.66,120.04,120.24000000000014
3868,2123,1586,5673,4957,2820,3663,6623,5923,2863,2987,659,1806,836,1858,3850,1611,2766,1674,1654.26,223.86,265.21999999999974
3953,5112,4999,6884,15,3927,5349,2818,6550,5268,694,6837,5411,982,3182,6408,5828,6145,1632,1661.63,144.18,162.3200000000002
3916,1462,3554,6464,5208,2723,710,6560,5913,3242,3794,3288,6089,695,5937,1301,1392,1040,225,1658.55,146.92,160.25000000000009
1238,4839,3812,6606,5372,1197,5010,6770,4881,3885,5384,2870,1277,4494,4491,1073,175,116,6548,1668.69,198.99,219.4500000000001
5950,5322,841,4313,6139,1140,3553,1595,6767,1728,229,2063,1743,2399,4105,1970,6256,4804,2670,1666.17,200.64,218.89999999999978
2124,4459,3432,6833,1073,498,6061,2898,3753,5426,4778,6676,4233,3445,6775,4109,1071,4356,1243,1662.49,120.21,122.01000000000003
4288,4182,153,3605,6361,1500,4985,32,6357,6546,1227,1411,1159,3878,5071,5940,985,4558,505,1667.72,180.35,189.61000000000007
2670,5589,4246,4347,4550,3952,6424,6361,869,4589,465,2035,1567,2268,345,6326,800,4159,3704,1660.89,156.44,167.20000000000016
4601,228,6225,519,3631,2667,5017,4141,4965,4195,1633,5674,2270,3705,4162,4368,6613,3916,4159,1659.07,101.3,99.0900000000001
2028,5727,4286,2126,4583,1659,6881,3666,1123,3413,996,3214,3621,2588,594,5498,1971,3508,599,1663.14,83.52,87.72000000000007
1742,5484,2480,6422,1002,6364,1265,5866,5271,5408,2999,1171,2073,1124,3831,1798,6116,771,3262,1662.97,148.04,159.8700000000001
3991,1333,5470,6819,1832,1322,5786,3535,4223,3308,2778,3451,1603,2921,2609,755,5915,2997,159,1629.77,83.95,86.80999999999997
2768,4538,3757,3608,5760,148,3148,2715,4238,5111,2420,4196,526,924,6458,1872,858,688,2175,1611.19,58.02,55.76000000000003
2227,324,6381,1487,2215,6191,1061,6715,3459,6959,5537,6709,2118,3325,1223,4395,4217,4674,4051,1663.17,86.11,94.05
5737,2679,732,2286,471,6550,5637,1501,3484,593,2203,137,5197,725,6566,2134,686,4982,7014,1659.96,68.09,73.88999999999997
1821,545,2166,7067,996,3717,94,2778,4530,3422,2194,5092,1058,353,4316,5812,1953,896,1322,1638.45,110.26,117.20000000000002
2145,412,1483,1652,2555,5150,2498,4350,6221,1686,2375,3651,4096,5506,1457,2216,2842,6583,148,1667.36,126.01,137.91000000000008
2051,302,125,151,6005,4142,4514,1552,4212,3889,2012,3662,870,5392,6708,5325,3540,5378,4055,1662.34,62.91,65.13000000000005
4472,6837,3220,4150,2521,5633,1762,1880,2807,1627,6818,5789,5970,5209,1144,3315,2847,445,6856,1664.61,84.47,87.57999999999996
1063,116,579,5123,6069,2093,3528,1337,453,692,5449,6891,3120,4144,5493,2309,4905,1984,5674,1667.03,178.36,190.9400000000003
2400,370,3763,1518,1290,2203,3652,29,2156,2983,2694,4481,2650,2002,282,2535,1784,2921,1498,1671.15,148.28,157.35000000000005
8,2747,3126,687,3888,2284,4118,5374,1646,2033,4134,6358,40,744,2164,6693,735,1178,3272,1664.13,242.97,273.3900000000003
4807,341,3227,184,2454,2492,5158,1907,692,4797,4335,6989,6148,1271,5386,5865,6422,4887,3190,1664.07,95.6,93.07000000000009
6261,2671,5903,4048,1224,2327,5932,5068,5269,1185,358,6757,6842,5857,4202,5139,3516,6011,5743,1664.64,74.38,71.60999999999991
6653,4141,1141,4290,6167,4131,4656,6839,6659,6591,131,6769,5623,4784,6536,5826,5594,5679,5266,1648.17,68.26,70.24000000000008
1883,697,255,342,1090,5219,2954,859,3085,6847,3697,4575,415,5142,154,5130,4353,5576,2003,1657.69,178.9,193.1200000000002
4008,2160,27,3743,6534,574,6129,4120,4384,753,5400,4308,541,6109,6035,3881,2065,6629,609,1659.11,116.27,116.85000000000008
6931,2175,1923,5974,6196,1681,1890,6060,5324,3771,4046,6926,3133,628,3924,5600,2353,6283,382,1645.04,107.36,113.49000000000012
5054,5183,5265,1624,634,4912,1207,2717,2080,5337,6088,5676,2493,5088,4651,1093,102,3951,496,1683.4,128.35,132.61000000000007
3979,2201,5505,815,5670,1783,5535,4010,2382,5807,4231,2339,3806,3816,3820,6284,970,4498,1632,1653.46,268.8,315.6599999999999
2553,703,3874,143,2372,3759,626,6716,4150,3681,2200,3169,1718,1726,611,4763,739,1161,6123,1661.3,145.7,151.0400000000002
4293,2144,2945,1086,4942,6719,5174,4167,2290,923,5761,2991,1895,4078,3982,3228,203,1303,29,1677.96,160.02,166.50000000000034
4027,5583,3692,3321,2473,5957,1152,3409,2817,3081,2589,990,6883,2714,14,2658,6150,2771,6873,1661.61,191.45,205.85000000000008
3262,983,1603,5841,96,6061,2374,2074,3049,532,3218,3196,4826,625,2954,3506,6190,2254,6998,1674.14,427.41,534.3200000000013
395,2298,833,422,6837,5422,2339,5201,1219,2042,2176,3573,4185,2585,1555,6333,3058,6431,3504,1659.41,215.42,234.24999999999977
237,6651,6239,5168,3277,4539,4499,1666,5894,660,405,5999,3365,3693,5037,6165,1135,5279,2344,1671.15,75.07,73.65000000000005
3977,401,4506,1042,1398,3868,3398,2815,2308,2439,2095,6054,6051,5347,2131,3327,5373,1955,2464,1664.24,171.22,182.02000000000027
3958,4565,5479,3230,980,1370,5269,1324,615,1702,4100,6650,4072,4508,1802,3710,2726,6219,3686,1666.2,92.02,107.30999999999999
3501,1143,4487,1576,1999,743,1431,2801,4553,746,2615,1958,3017,2116,6630,4666,1655,164,6141,1659.45,211.12,230.07999999999976
3381,3136,3390,6109,4293,1720,3087,2213,2770,6161,508,4080,2273,4704,2950,1031,5625,4123,4335,1667.3,264.65,300.74
5157,6474,7068,6951,1769,758,2220,2035,3150,3274,5290,3652,3537,2556,6952,6671,178,1042,264,1662.17,132.9,135.18000000000012
3483,5812,6256,6588,3877,4810,4012,1,599,3207,6763,4324,7007,3835,3677,2035,6415,893,1833,1670.69,134.24,138.50000000000003
1264,1245,4279,5587,892,6761,5912,5742,5303,6934,6265,3746,696,4517,6364,323,11,6408,1029,1673.08,180.03,206.17999999999975
1905,4664,307,5287,5857,2488,1048,5132,2062,4327,5212,3583,5722,6257,918,814,576,2460,4296,1665.61,154.92,166.22000000000006
4775,1570,3179,2137,1831,6475,4923,9,85,4403,2470,3773,2282,2591,5280,6876,1985,3893,4311,1642.13,74.46,71.04999999999991
1923,4481,2023,239,3373,5772,5321,2518,453,178,1590,4082,5525,5301,3440,664,2107,1866,5466,1663.22,86.57,93.7300000000001
3476,3032,1857,4038,279,5700,2769,5884,3445,2968,5591,3246,1622,55,6529,2392,6054,6923,4135,1626.56,95.92,97.00999999999996
552,1681,4060,1641,2553,6273,6717,1588,1890,3810,1814,2171,6229,2416,892,5108,4061,4997,1534,1674.15,138.18,147.5299999999999
1829,3973,3416,5450,462,4872,1199,3223,445,1744,193,4883,1162,3402,424,5815,492,1508,3222,1654.4,131.53,135.98000000000013
3683,5832,2573,6002,927,650,1356,2697,1562,1519,5345,4299,6113,3830,261,2554,5443,5942,3101,1482.63,44.94,47.23000000000003
6874,3062,2717,3624,1386,892,23,640,2292,661,2879,3442,1013,4596,6216,1699,3114,2921,6297,1673.32,147.56,152.58000000000004
6730,2528,6733,6585,3542,718,403,5777,3878,1603,3053,4436,3656,1581,2648,2983,6040,3887,248,1662.53,198.3,221.24999999999994
5174,3365,2031,6650,5123,6280,3315,333,3076,285,3801,512,6580,507,2105,1596,6121,514,4961,1655.41,99.27,100.04
2777,2973,2230,2744,5054,357,2147,6114,5870,5649,2592,2257,2436,30,5911,6190,4878,6599,5193,1679.02,159.59,168.85999999999973
535,198,6766,1915,878,3892,5861,3815,6359,3166,6470,2056,3522,6674,4042,1087,4067,1498,71,1659.56,180.46,196.33000000000013
6574,6049,2484,6740,5669,6330,1239,4974,1934,2685,7055,2617,3774,2964,6421,6408,4880,647,4193,1633.44,53.6,55.579999999999984
1616,3208,6167,1310,2025,3340,530,5321,277,3946,4526,4461,2668,1316,3494,861,591,2169,5116,1643.03,57.04,59.90000000000001
688,1706,789,3449,4083,5814,3661,1418,1918,1088,3414,3775,5081,5522,1924,6127,4411,6938,6339,1667.81,143.38,155.14000000000004
5442,6222,992,6387,6888,2407,2406,2288,4643,2192,3055,2081,6046,2132,1631,3599,2026,1521,2009,1662.24,135.72,148.4300000000001
1929,1256,2304,4737,1542,2673,530,3244,2061,2014,4156,4311,1895,5321,6622,823,5352,3800,303,1626.99,69.68,69.20000000000006
838,36,3889,6710,1893,6885,3672,3062,330,2405,1907,976,412,1552,4919,6782,4777,1590,615,1658.3,77.61,80.98000000000008
3049,4199,7095,1456,3679,4940,2129,6348,6371,5445,51,866,5222,4883,5813,5078,2864,1782,306,1628.69,59.53,58.07000000000003
3020,2785,1158,361,1670,2088,313,4910,5998,5338,1666,6674,93,6707,2680,3350,5556,3045,1516,1660.26,110.83,121.35000000000007
5087,2557,638,1666,257,6514,4060,4489,3960,518,3343,830,6519,3238,5439,4506,1266,5236,4374,1664.87,90.91,89.11000000000003
746,5349,1340,3258,5696,2221,3356,2320,5470,2519,3422,420,2558,6105,4640,2926,3392,3411,149,1674.65,249.44,274.0499999999998
7079,6280,6571,2980,5279,1615,3200,5964,3317,1668,48,3556,1282,3471,930,6720,741,3327,4733,1665.99,103.93,105.56000000000004
2987,3775,6332,1331,1064,121,423,4518,1167,5248,6606,3249,729,4692,5097,3037,6039,4132,1406,1660.95,76.75,77.77999999999997
1195,2850,2320,1325,4269,1407,549,891,3143,4018,6173,6593,6489,6592,1616,2470,1037,6859,356,1664.89,223.53,249.50999999999982
3954,2576,437,4977,5213,3177,706,5835,5081,5637,6754,1312,5245,6437,7017,1819,5087,3313,5035,1664.68,114.9,129.63000000000014
6933,1606,6792,3874,1498,4631,1786,341,3274,4242,1281,3142,2942,1008,1224,2023,5938,6681,1577,1669.56,240.87,267.8600000000001
336,4606,6901,6205,5507,312,5471,6866,2655,964,3193,4911,3733,4506,6955,5136,6374,2508,5316,1601.12,57.38,63.79999999999999
3441,2524,4772,2041,3487,3188,5397,3010,3660,4125,3590,1464,191,28,5069,4009,3811,1927,3660,1646.19,85.31,86.76999999999998
6255,5067,6389,6709,3754,6852,1471,6639,3876,3279,877,549,1052,2937,3527,2992,751,6572,3620,1659.73,506.33,655.9000000000001
4131,4179,5382,333,333,5213,1067,673,6008,2570,6370,5901,4190,655,444,6160,4128,3095,5347,1661.26,142.51,154.99000000000024
6424,1115,211,7021,543,5030,5997,5673,6676,897,1586,1078,4029,2358,6643,6512,1352,5620,6458,1659.77,214.92,225.83000000000015
5907,1811,536,6824,2874,5000,6194,2066,1300,2652,5026,2252,6681,3738,1176,2082,4114,3933,1706,1667.3,146.9,162.4800000000001
4848,2153,5045,4145,1944,2613,3049,301,1629,1491,3305,1320,5214,2278,5567,2685,3087,1382,6489,1643.62,78.36,82.48000000000013
6429,2165,942,6293,4347,397,5212,7031,2947,3711,4548,4271,4751,5642,856,2064,4388,5159,7017,1662.15,101.27,112.69000000000013
3229,6045,6534,3043,2168,3078,3022,4729,1197,2951,2710,6263,666,3623,1884,1447,5041,6091,395,1658.91,276.47,308.43999999999994
2427,6716,4227,2077,2540,5236,4799,5437,2561,6005,14,6120,276,1815,1223,2383,5046,5125,3540,1613.48,48.51,48.84999999999998
3421,4199,2982,391,1081,4000,1861,5017,5350,373,182,445,21,4645,2907,2488,871,4285,2925,1663.56,192.6,207.5600000000002
4375,1837,3385,4780,2467,4825,1095,1672,3000,5111,6786,3890,1299,1103,115,6565,1995,5795,1223,1626.78,55.71,60.800000000000054
3693,784,521,5228,1185,5451,6407,2209,3292,6648,2164,94,459,5283,6724,4606,2869,4871,5288,1662.76,139.51,146.93000000000026
