n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
637,261,759,367,814,707,965,155.83,26.17,25.559999999999977
861,757,667,944,542,29,860,138.35,17.64,16.680000000000003
476,794,965,255,664,53,922,125.94,17.02,17.840000000000003
160,115,380,480,889,252,389,127.06,18.79,18.520000000000003
556,104,587,255,13,748,221,161.1,33.47,33.83999999999998
417,286,186,938,888,784,398,139.42,20.08,20.120000000000005
163,780,816,73,142,632,632,137.88,21.97,24.719999999999995
455,129,135,1,995,892,5,169.48,34.34,34.39999999999999
214,792,220,983,169,893,170,151.86,22.54,23.2
296,321,984,203,552,897,694,92.54,14.89,15.040000000000001
640,209,186,963,991,707,201,149.51,24.2,22.599999999999994
989,988,915,392,305,22,369,150.66,24.18,24.119999999999994
424,169,958,149,270,66,339,124.48,17.77,18.360000000000003
308,837,617,600,3,610,694,177.71,59.89,60.00000000000005
724,346,67,317,363,838,313,157.12,24.65,24.71999999999999
492,713,323,189,492,483,721,116.28,19.41,25.119999999999973
180,58,262,998,961,23,972,175.21,32.5,32.11999999999999
767,366,865,413,18,562,806,143.07,29.08,27.279999999999994
428,374,385,592,861,9,463,164.54,32.55,32.919999999999995
47,724,185,638,978,977,201,140.63,22.07,20.560000000000002
121,773,251,951,839,964,473,135.48,17.75,18.44
352,524,363,914,537,256,794,153.6,21.0,21.28
473,110,603,766,799,816,376,123.91,16.37,16.680000000000003
880,302,37,443,968,93,213,139.87,23.09,23.719999999999995
348,525,625,371,940,151,348,108.38,15.58,17.759999999999998
282,946,719,558,94,319,702,135.96,22.55,20.839999999999996
324,313,181,817,80,641,152,133.63,24.85,24.96
738,705,316,495,165,737,49,148.41,23.12,25.519999999999982
82,615,546,945,415,32,243,150.99,22.54,25.12
758,608,352,846,256,466,666,151.53,23.34,26.039999999999992
431,149,57,938,653,33,820,157.05,26.43,29.159999999999986
505,342,858,212,133,749,577,131.47,24.85,23.679999999999996
972,135,645,918,806,423,109,146.11,24.32,23.959999999999994
