n_nodes,influence,n0,n1,n2,n3,n4
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
5,699.3400,994,37,813,664,538
