n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
864,394,776,911,430,16.396,9.8914,9.953967034656491
41,265,988,523,497,26.7418,15.1866,15.290588965223478
414,940,802,849,310,15.7412,9.2414,9.171431019512944
991,488,366,597,913,18.4408,11.4316,11.412951559641199
929,223,516,142,288,19.1504,11.242,11.276109015951526
143,773,97,633,818,24.3568,14.7286,14.827176929601091
256,931,545,722,829,16.3632,9.794,9.85708906038354
616,923,150,317,101,15.8338,9.391,9.539153433073373
747,75,920,870,700,15.648,9.5182,9.430014888789476
338,483,573,103,362,24.9058,14.8212,14.966143637256524
444,323,625,655,934,15.4846,9.0852,9.113446998899242
209,989,565,488,453,21.18,12.2464,12.247450832515195
886,533,266,63,824,19.838,11.8774,12.019946618227383
940,561,937,14,95,40.2404,22.0224,22.024408131790473
736,860,408,727,844,17.6122,10.5104,10.457448972706835
803,684,640,1,626,15.4464,9.1384,9.039921133182819
505,847,888,341,249,24.134,14.409,14.451890508936794
747,333,720,891,64,18.3126,11.0798,11.114546813209472
195,939,581,227,244,19.3862,11.3412,11.3532979716023
822,990,145,822,556,14.5468,8.5636,10.889381469153227
458,93,82,327,896,26.2206,15.2014,15.306986787025098
520,955,501,111,308,15.5138,9.1964,9.279687303568998
564,298,723,127,560,16.2344,9.7562,9.79144515424332
340,834,944,553,208,18.682,11.2418,11.270060897032922
986,818,617,560,601,16.7632,10.0012,10.020278951522197
294,455,93,610,817,20.3778,11.5506,11.495336017795827
394,324,589,247,297,21.937,13.3458,13.216330995247553
188,193,841,191,33,27.4902,15.874,15.797282394094854
627,672,266,487,70,21.3086,12.4398,12.391925227365128
91,695,775,133,897,14.2412,8.5646,8.473346650852909
153,945,39,862,82,42.4106,24.3118,24.497318342299288
919,716,945,849,553,15.4398,9.1704,9.165651735090059
699,400,857,722,537,18.1912,11.6554,11.576421383839177
282,534,831,241,869,15.0036,9.2516,9.312680037735063
220,916,695,603,845,18.9278,11.2882,11.350202544766887
972,429,593,281,461,18.4758,11.1324,11.118666558384788
504,676,656,717,938,16.4818,10.2718,10.240460531260775
812,365,84,332,627,37.0588,21.7136,21.713287253167078
118,498,601,645,343,20.0062,12.2858,12.296955125056762
865,194,248,16,749,38.3554,22.172,22.13655567763559
277,119,722,225,380,19.5948,11.204,11.301118511752241
813,174,340,436,835,19.3736,11.4642,11.463783093405997
63,103,801,149,875,24.4466,14.5178,14.69480178469533
714,224,46,836,587,24.7628,13.7686,13.849631489645091
649,931,958,547,616,18.24,10.9238,10.868354124654633
696,75,27,127,650,41.6278,23.8664,24.045858700401617
193,620,850,589,122,20.6094,12.6308,12.510585539480365
400,93,379,853,118,23.8432,13.796,13.892073153087686
37,620,22,199,984,33.019,18.4874,18.511983661921633
993,189,735,126,490,23.2694,13.4216,13.44115093218807
215,744,819,62,959,27.1566,15.6106,15.98500989799603
