n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
61878,79507,27044,189062,103824,125535,40625,23619,17436,5194,105274,144022,240636,75858,209833,259529,200582,73.75,47.47,48.719999999999985
15426,58177,136403,140687,94436,72530,204405,45262,216759,27835,68608,56203,247191,243132,6721,217296,167952,76.31,47.3,49.31999999999999
211459,68224,209832,71237,50707,43206,81225,75927,164357,227363,191861,251900,224040,222436,230700,97620,22732,68.2,46.84,46.83999999999999
221456,158820,88448,176082,101694,132632,65240,46606,64834,124148,73399,23421,247615,244996,214403,226881,246993,73.01,46.82,48.12
143560,220322,78707,1890,238254,76530,150042,184787,231294,81726,222309,200594,133266,51150,108513,111078,157001,78.89,48.67,49.2
75550,112995,118324,42289,61138,79983,68067,213016,209031,11334,21253,12143,121286,164194,261481,73513,136019,68.51,45.18,46.15999999999999
140147,169868,123532,183731,89874,38027,261430,176627,51268,17416,108211,239476,53128,166466,165849,115645,72431,68.36,46.86,48.51999999999999
48156,93278,114274,195806,154342,84061,166312,146415,52091,237060,84812,26471,220050,16150,185640,59996,72739,76.0,47.22,47.75999999999999
200582,152620,161331,225994,62237,32019,86787,244994,46540,76264,120329,6730,11222,93607,182790,21655,234862,73.32,46.81,47.92
252831,250278,74890,192643,177003,251623,85753,4767,84622,75758,84325,253232,40084,203224,170897,107591,225803,71.77,46.8,46.43999999999999
247282,227935,162663,178269,214414,20383,76915,161934,50178,234378,116429,76544,35766,65548,100043,156974,252133,73.18,44.6,45.83999999999999
41655,86850,150232,2463,95243,11743,119219,44450,95732,205454,210855,95085,261406,76109,149803,25454,115166,66.63,43.31,45.19999999999998
257359,54325,111136,240262,54504,29784,15555,16307,14488,193231,44215,156115,177426,254441,39227,158994,10719,72.22,47.43,47.4
143190,128625,152742,65289,84261,261524,9325,32053,218851,138737,76783,202844,261332,107301,170816,258908,52497,78.43,47.73,49.2
125242,52893,63402,115032,107642,128958,9665,57425,110420,116261,65165,169721,233124,112154,217854,56549,130699,70.12,45.84,46.75999999999999
49207,8296,9648,66687,66423,63540,137803,54543,202457,60677,109349,227989,68599,37146,85200,13441,233576,69.5,43.16,45.04
243278,82448,148201,30633,259672,149345,105634,252380,236179,171171,171435,228300,207318,188049,195225,10617,129574,73.4,45.62,47.64000000000001
101573,24355,112750,55291,243774,229063,150026,235867,247500,242372,43373,88234,77648,172204,123529,209585,236112,75.63,47.89,49.12
168425,82585,213601,110097,138418,56423,171634,210081,179820,210004,70332,88743,241906,102808,250682,130125,19498,74.81,46.32,46.839999999999996
225079,254564,73421,252123,164589,175204,50137,11676,103494,235659,162410,33458,201017,253895,70632,174899,224477,65.63,41.85,43.67999999999999
15855,228086,43847,180316,166511,121785,149213,123780,195689,105834,243133,102352,57289,209194,858,55363,241791,63.01,41.71,42.47999999999999
41089,3436,159910,229749,67459,30379,103752,212303,201790,205250,99899,230130,58283,144338,13998,230347,249288,74.38,48.29,48.35999999999999
52866,42441,176024,159456,86676,214546,233766,147422,202787,205609,123603,239923,137994,115249,6918,20706,8960,71.38,48.2,47.99999999999999
182302,155841,29600,128144,147011,226681,67358,159416,202929,36375,10846,95045,20890,201216,230443,137097,237249,66.89,47.06,48.83999999999999
2765,77840,219595,90941,216940,19591,22319,251623,142443,118953,99918,53831,206408,256001,81571,101877,61263,77.91,47.38,49.48
198891,127572,224257,253304,104872,24935,20236,30002,240059,162781,209283,232087,95913,134342,262035,113758,109023,63.66,46.47,46.559999999999995
224878,186445,203577,116454,17542,164781,231034,246603,51341,166969,79247,243728,219268,125482,110746,30978,209282,73.21,47.04,48.27999999999999
146352,43876,97413,229189,42682,46229,185263,39139,85604,129566,225397,88758,67793,142046,255265,236997,1279,74.09,48.7,48.39999999999999
186256,44225,1458,169896,81740,31707,142854,29055,127534,206102,187586,157547,126943,137968,19840,136502,64340,80.16,46.51,48.239999999999995
107787,222185,76926,93530,60085,200977,47294,258422,226479,164285,443,177401,13872,159785,237931,82122,142628,75.44,48.18,48.47999999999999
239282,238328,122428,205115,238920,148986,80124,245559,227416,132818,206267,115540,160694,161863,115884,102709,36875,70.67,46.9,47.79999999999998
65980,202124,156523,94943,258446,173562,89140,34931,113613,21642,158759,37732,177048,212080,163084,46574,74807,64.02,45.08,45.719999999999985
236431,246290,97514,51770,150990,208114,91865,176938,162746,231535,24501,20201,105525,169261,245416,237052,47100,69.05,45.21,46.31999999999999
86415,171508,97489,85635,45776,78795,231547,6074,158274,5269,137346,248877,197798,217520,23254,210004,94114,76.3,47.07,47.959999999999994
211615,213095,249910,25794,41540,47815,153136,258745,129824,173279,150435,260182,245867,20158,199295,242668,253879,66.9,42.55,43.51999999999999
258573,30624,45094,170801,125601,177051,232345,195350,58241,161970,206222,217910,173084,79394,223549,243222,180291,75.65,46.77,48.83999999999999
106459,230958,157033,62241,235110,128407,184441,57965,81179,96368,60389,195473,85620,140830,164311,138873,261213,68.57,44.48,46.23999999999999
118458,235672,210462,104914,132719,105030,254151,214300,82084,74388,114895,107889,154175,3455,65872,48206,235242,69.17,44.08,44.35999999999999
