n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
978,883,970,163.9,7.4,7.879999999999999
869,57,93,251.47,14.96,14.649999999999995
86,369,855,290.56,15.71,15.069999999999997
173,753,828,197.33,10.58,9.869999999999997
685,874,315,191.74,8.8,9.609999999999996
257,620,217,246.17,10.77,10.380000000000003
621,36,595,275.84,18.26,17.269999999999996
697,162,441,206.16,11.1,11.249999999999996
653,402,822,211.81,10.73,10.339999999999996
740,880,521,237.57,10.7,9.669999999999998
972,380,557,177.45,9.42,9.31
958,455,514,188.08,9.33,8.850000000000001
274,922,36,304.24,17.56,18.449999999999996
891,28,372,241.14,12.63,12.379999999999994
476,954,326,247.61,10.17,10.219999999999995
929,389,433,190.17,8.69,9.2
913,905,538,175.73,8.43,7.529999999999999
168,573,181,233.23,13.24,12.16
241,236,24,283.21,17.0,17.389999999999993
180,332,177,233.61,10.6,10.469999999999999
139,522,522,175.57,7.7,12.549999999999994
368,526,690,176.62,8.47,9.089999999999998
573,186,915,225.28,9.57,9.589999999999996
456,815,424,209.88,9.68,9.840000000000002
752,537,928,199.78,7.55,8.029999999999998
930,781,372,184.8,12.03,10.949999999999992
808,607,362,192.56,7.99,8.73
370,879,984,165.65,8.74,8.829999999999998
456,165,977,239.23,11.53,11.599999999999998
772,409,732,204.66,9.29,9.079999999999998
756,472,670,186.64,10.87,10.179999999999996
543,255,501,253.22,13.02,13.079999999999991
285,947,510,210.03,9.13,9.389999999999997
512,527,851,177.56,8.37,8.689999999999998
815,362,677,238.91,9.81,10.529999999999994
904,465,921,201.78,8.34,9.109999999999998
924,472,359,184.17,8.0,9.359999999999998
581,743,942,158.12,7.3,7.5200000000000005
570,741,467,216.58,9.62,9.169999999999998
498,674,227,205.9,10.7,10.459999999999997
963,332,834,204.82,10.11,9.529999999999998
716,855,170,219.73,9.35,9.290000000000003
897,929,631,157.61,7.84,7.699999999999999
274,791,933,219.59,9.61,8.99
491,316,310,223.42,8.89,9.360000000000001
980,818,723,184.69,9.26,9.119999999999997
851,516,575,226.17,9.5,8.459999999999999
530,519,667,192.85,10.4,10.369999999999994
630,602,416,196.73,9.1,9.469999999999997
319,748,212,220.9,10.03,10.360000000000003
500,524,375,223.24,10.19,11.379999999999995
956,700,638,189.09,7.83,7.360000000000003
903,77,803,249.68,10.94,11.619999999999997
840,349,743,204.1,8.67,8.879999999999997
8,929,834,319.61,32.03,32.28
195,762,108,259.38,12.66,12.689999999999994
60,588,668,292.67,16.24,17.039999999999996
50,279,605,229.56,11.65,11.63
232,698,896,218.37,8.54,8.720000000000002
937,108,772,219.1,10.32,10.11
534,139,874,228.97,13.02,12.439999999999992
272,250,844,181.72,9.27,9.66
215,966,901,213.59,13.41,12.049999999999994
61,433,919,263.4,13.91,14.549999999999992
734,777,32,285.21,18.46,16.96999999999999
58,371,368,247.66,13.24,13.069999999999999
176,255,688,217.41,11.08,11.239999999999995
24,84,117,292.44,19.38,21.209999999999987
977,69,25,301.22,20.22,21.059999999999995
41,746,940,256.96,11.96,12.469999999999992
21,382,261,301.41,15.94,16.239999999999995
130,832,958,209.99,9.52,9.519999999999998
160,752,188,219.91,11.79,11.979999999999993
535,708,1,181.07,7.73,7.800000000000002
394,603,44,241.74,14.24,13.869999999999994
813,253,155,215.69,11.25,10.059999999999997
994,37,4,325.86,30.42,30.140000000000008
352,960,630,180.68,7.51,8.38
642,760,765,142.0,7.5,7.200000000000001
115,292,345,265.93,12.4,13.509999999999991
500,31,315,263.27,14.49,14.919999999999995
459,564,784,213.3,10.53,10.279999999999996
619,757,46,288.05,13.46,14.319999999999997
923,270,773,220.37,11.78,12.549999999999992
411,883,636,200.18,8.88,9.639999999999997
722,157,484,252.39,10.67,10.43
981,230,95,276.29,11.32,11.850000000000001
676,703,323,235.14,9.48,9.259999999999998
858,104,24,271.92,13.99,14.089999999999996
458,807,895,183.82,7.28,7.440000000000003
970,130,530,210.27,11.93,11.479999999999993
598,799,402,206.36,9.85,10.2
498,527,335,180.93,8.39,8.52
147,895,982,213.98,9.5,10.040000000000001
349,265,268,230.28,12.52,12.679999999999993
620,993,429,180.46,8.12,8.649999999999999
668,18,716,286.57,19.18,19.279999999999994
571,982,143,190.25,10.23,9.35
686,58,259,243.47,14.95,14.669999999999995
34,134,165,314.42,21.24,20.599999999999994
