n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
3898,9709,8916,2136,6061,9894,7766,9516,1073,3205.01,38.5,37.530000000000015
9922,215,7687,4249,9024,3839,3141,7704,8863,3212.43,45.45,44.78000000000004
9005,7804,6506,2467,3799,2484,8571,6388,248,3238.4,36.36,39.810000000000045
1049,2611,9684,701,4935,508,4414,7745,9744,3235.33,41.67,40.849999999999994
6350,6994,6471,9452,7284,2197,5988,1596,587,3235.77,41.53,44.420000000000044
2227,8108,3555,4226,7146,4932,6900,8310,6322,3053.98,25.66,27.299999999999994
9404,5749,8750,9585,6677,9572,3807,5517,469,3118.26,25.69,26.869999999999997
4582,9925,2672,5347,8876,9370,9324,1705,3459,3079.61,29.31,29.700000000000024
9396,4375,4668,2038,1039,7897,7921,1450,5637,3134.1,41.36,39.31000000000007
1091,6725,2470,329,4815,6998,6802,1948,724,3214.58,50.13,47.30000000000006
9912,736,6189,9607,5422,9025,4572,8280,3865,3090.36,39.99,38.08000000000002
590,5073,118,1261,1771,9826,8774,514,3233,3273.93,59.37,58.56000000000006
6683,4777,4315,2559,695,5567,5141,5901,2266,3295.55,34.75,32.170000000000016
6189,6172,7543,8520,6327,9759,9162,1680,8307,3199.29,39.14,39.12000000000005
4444,7064,3893,4933,7167,4230,8538,4964,8985,3281.24,35.89,36.600000000000016
5552,187,6802,9502,5158,328,6168,9653,2183,3170.93,42.75,45.73000000000007
984,5446,7639,5782,5776,9975,4569,8020,363,3236.88,46.43,45.180000000000035
9656,992,348,6048,4114,7476,4892,9710,9854,3257.32,52.35,50.70000000000005
5243,2906,5963,3035,5122,6048,9758,4327,4921,3163.23,25.01,25.960000000000004
6179,1718,441,9326,2153,5079,8192,3646,4413,3212.03,42.32,41.120000000000026
3910,5370,3070,7130,1589,1668,9842,5275,5468,3057.99,30.77,31.880000000000024
3677,7183,2773,1309,5516,3572,9312,7390,4433,3174.38,39.27,40.63000000000005
3686,1981,555,8677,3126,5163,9418,3007,4564,3201.96,46.29,45.86000000000009
5572,1401,5657,9658,2124,6902,4783,8493,4442,3146.32,40.74,38.96000000000008
7613,5674,6830,4757,6877,9311,6709,582,6770,3106.42,32.52,31.66
2555,3269,76,7820,8358,7116,9156,3638,529,3282.28,62.93,63.48000000000006
7482,8503,4735,8910,5588,3726,1115,9644,4702,3157.85,28.57,29.240000000000023
1966,4006,738,575,8393,3251,7043,9452,808,3277.56,37.77,37.39000000000003
215,7881,1979,2815,8244,4913,3916,325,8601,3273.72,66.01,64.07000000000009
8798,6778,872,1861,5592,2054,4136,8863,7818,3071.55,33.78,41.09000000000009
1005,5764,3617,3233,2002,8759,1953,2806,3923,3093.24,34.63,34.970000000000006
4485,2105,122,7987,9353,6558,818,4446,4067,3286.35,56.18,59.840000000000096
4400,8638,8514,6930,835,7747,5293,29,898,3269.54,75.34,75.2900000000001
2078,756,2041,816,1120,7910,540,1411,8444,3233.12,54.87,51.60000000000008
8226,8028,5175,2572,5154,1175,5755,6320,6383,3218.15,35.35,34.960000000000036
9611,4982,5911,4340,3130,5386,7023,2027,2090,3132.91,38.56,38.450000000000045
