n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
812,587,841,63.05,9.28,8.839999999999993
82,496,780,86.47,8.77,9.0
267,37,0,167.78,31.47,32.51999999999999
149,678,600,84.89,10.01,9.959999999999999
481,988,777,46.8,6.0,6.0
752,382,327,72.76,7.48,8.040000000000001
788,22,279,106.31,16.03,14.239999999999995
500,821,202,88.41,8.84,9.120000000000001
747,893,423,44.24,5.98,5.8
932,551,552,53.91,6.06,5.72
698,96,197,93.85,12.1,13.319999999999993
576,566,716,69.87,7.61,7.760000000000001
824,746,271,80.32,7.93,7.960000000000001
678,822,624,70.06,7.87,7.640000000000001
702,90,864,86.62,9.81,9.64
434,343,95,100.63,10.76,10.8
370,819,419,82.21,6.96,7.080000000000001
824,256,455,92.76,9.34,8.559999999999999
716,96,773,103.99,13.09,13.399999999999995
201,717,650,86.9,9.32,9.759999999999993
815,298,99,118.69,8.66,8.68
974,46,602,98.35,10.28,10.000000000000002
924,205,847,59.46,6.94,6.720000000000001
671,934,369,53.82,5.85,5.8
498,955,852,76.84,8.57,8.879999999999999
931,198,527,76.98,9.48,9.360000000000003
589,660,993,31.12,5.52,5.880000000000001
714,913,824,80.1,5.83,6.32
515,999,938,50.5,6.0,6.7200000000000015
29,648,370,99.29,10.27,10.360000000000003
250,616,440,102.47,9.57,8.96
311,365,603,82.22,8.86,8.760000000000002
122,91,512,77.54,8.15,8.600000000000001
901,694,537,39.31,7.28,6.999999999999998
203,119,622,93.97,9.33,8.72
678,274,319,75.37,8.16,8.24
736,200,388,72.47,13.53,12.679999999999993
495,228,141,62.9,8.1,8.360000000000001
611,214,854,94.09,12.28,12.159999999999995
886,897,714,69.27,10.59,9.639999999999992
534,12,193,134.88,19.48,19.39999999999999
796,173,17,110.57,18.01,16.159999999999997
663,340,571,69.47,5.61,6.04
926,687,635,57.1,5.47,5.68
633,313,383,61.6,6.1,6.32
386,540,398,87.55,9.95,9.96
296,129,695,66.77,7.19,7.279999999999999
500,55,189,63.88,8.33,8.0
433,608,764,84.23,10.27,11.119999999999992
407,98,451,87.59,12.76,12.119999999999992
251,825,91,64.68,7.33,7.760000000000002
913,617,686,43.08,4.98,5.08
891,910,456,46.13,5.88,5.6
457,802,851,82.78,8.05,9.119999999999992
389,815,78,63.0,7.41,7.5200000000000005
529,436,482,111.94,12.65,11.919999999999995
310,722,836,36.16,5.56,5.92
418,963,87,73.64,10.02,11.119999999999994
196,764,696,71.51,7.39,7.640000000000001
272,462,499,57.25,6.03,6.079999999999999
739,802,988,52.56,4.76,5.12
176,18,22,152.05,23.5,24.599999999999994
550,126,257,108.62,11.61,11.36
603,821,369,69.43,6.37,6.4
192,262,514,110.2,15.66,16.919999999999987
462,337,949,52.97,6.76,7.120000000000001
529,260,420,99.09,9.56,10.040000000000003
949,900,431,69.53,11.28,9.959999999999994
626,497,274,41.33,5.4,5.44
616,486,672,83.93,6.95,8.0
490,503,145,87.95,10.35,10.559999999999992
738,386,508,98.19,14.0,14.959999999999985
313,649,824,74.64,6.82,6.920000000000001
478,331,375,53.09,5.9,5.96
675,166,994,60.62,6.44,6.08
935,945,634,71.54,11.95,10.399999999999991
385,711,617,57.5,5.6,5.880000000000001
272,327,661,65.38,8.85,8.48
407,998,499,49.32,6.72,6.76
746,812,161,70.92,7.34,6.840000000000001
959,847,297,93.36,11.08,10.599999999999993
573,6,638,146.9,25.35,26.639999999999997
460,987,58,93.11,12.9,11.959999999999994
186,30,624,104.65,14.18,13.720000000000004
792,583,114,67.97,8.1,7.800000000000001
698,735,379,89.87,7.6,8.120000000000001
370,960,509,66.38,6.64,7.280000000000001
873,603,63,82.47,9.78,9.600000000000001
941,197,158,73.31,9.36,9.879999999999999
970,275,628,60.67,6.79,6.48
15,432,825,101.4,14.11,15.119999999999994
801,819,833,103.39,9.73,10.520000000000001
537,503,77,118.87,14.1,15.27999999999999
480,237,102,74.95,11.88,11.759999999999991
379,370,985,60.87,6.57,6.4799999999999995
148,697,640,69.34,8.87,8.080000000000002
249,621,325,87.45,11.0,10.8
147,38,643,120.56,13.14,13.679999999999993
684,99,731,115.23,10.74,10.760000000000002
107,46,661,108.02,12.22,11.280000000000001
