n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
5102,2092,6076,2937,6514,2013.41,126.61,144.88000000000005
5656,6893,6061,5341,4342,2013.15,76.7,71.96000000000004
237,6884,3814,6356,2040,1952.24,61.47,62.12000000000008
5316,424,1284,927,3045,1988.85,82.04,82.84000000000003
3842,7114,2019,3119,4454,1674.09,58.28,62.51999999999966
835,4701,2042,107,5989,1971.26,111.71,108.92000000000034
1775,3343,2289,1491,7106,2009.22,130.42,136.60000000000042
6272,3190,1307,6241,6530,1170.7,15.7,15.040000000000004
589,1136,5062,5058,3644,2011.33,154.03,166.48000000000002
1037,1083,14,43,1715,2010.25,222.91,244.43999999999934
6337,1765,1358,1363,2369,1994.12,75.64,72.76000000000029
2569,1629,4417,5552,5125,1831.93,45.61,45.19999999999999
1677,1488,5657,1612,3139,2009.02,359.81,461.2000000000004
2447,176,2958,3398,1359,2009.93,57.55,59.99999999999996
1193,2161,533,2718,2468,2011.95,290.2,351.4799999999998
6696,4940,4801,27,4882,2014.98,102.69,110.52000000000004
5553,5797,2768,540,2539,2011.31,129.7,150.56000000000037
2911,6705,2507,3938,5705,1792.95,58.95,60.920000000000314
2586,1513,3942,3871,5772,2009.3,161.13,171.3200000000002
1442,466,2098,187,6142,2012.32,86.8,95.48000000000008
2929,6921,3311,148,4497,1309.15,47.31,47.99999999999966
6453,3431,2999,3083,4739,2014.71,187.7,203.64000000000038
6891,74,3709,382,5797,2012.66,193.79,215.95999999999975
1482,5109,1609,975,6190,2010.9,162.95,167.1200000000002
2015,6713,3786,2821,4198,1289.77,13.48,12.680000000000001
2906,4298,2055,6353,3791,1433.06,39.03,37.16000000000012
885,4831,6130,6397,6530,2013.52,124.13,135.24000000000004
3008,7042,2423,300,3546,549.03,9.17,8.599999999999996
746,1707,2791,4201,5003,2011.22,397.32,541.999999999999
2970,1214,2784,2258,5755,2011.79,181.28,208.64000000000024
4465,754,2559,5619,2595,1571.15,28.69,28.07999999999997
2508,1453,6543,640,5134,1832.94,50.77,49.96000000000009
1219,5907,5645,2533,3963,2009.39,74.96,79.67999999999991
1323,5899,397,663,4920,1828.58,39.64,40.36
4370,3325,260,1944,6066,1488.73,26.76,25.279999999999973
4865,2816,6769,2049,3732,1967.06,64.97,70.60000000000018
5332,3455,1192,456,5229,2014.24,253.42,299.56
268,6567,4043,2737,6868,1030.19,20.71,24.280000000000033
