n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
864,394,776,6.15,4.34,4.58
911,430,41,10.7,7.05,7.149999999999997
265,988,523,4.94,4.48,4.590000000000002
497,414,940,5.66,3.95,4.080000000000001
802,849,310,4.84,4.1,4.15
991,488,366,4.23,4.27,4.130000000000001
597,913,929,5.79,4.42,4.340000000000001
223,516,142,6.32,5.03,4.900000000000001
288,143,773,6.25,4.66,4.570000000000001
97,633,818,7.66,4.85,5.020000000000001
256,931,545,5.92,5.63,4.96
722,829,616,5.92,4.41,4.510000000000001
923,150,317,7.77,6.27,5.619999999999999
101,747,75,6.56,4.34,4.530000000000001
920,870,700,5.16,4.3,4.140000000000001
338,483,573,4.09,4.21,4.230000000000001
103,362,444,9.28,7.47,6.81
323,625,655,7.32,4.76,5.199999999999998
934,209,989,9.31,6.59,6.889999999999997
565,488,453,8.76,4.86,5.259999999999999
886,533,266,7.19,5.19,5.049999999999999
63,824,940,9.4,5.54,5.340000000000002
561,937,14,13.93,8.58,8.98
95,736,860,7.56,5.35,5.789999999999997
408,727,844,8.05,5.41,5.369999999999998
803,684,640,6.78,4.79,4.540000000000002
1,626,505,4.62,4.26,4.120000000000001
847,888,341,6.98,5.25,5.190000000000001
249,747,333,7.79,4.81,4.970000000000001
720,891,64,5.69,4.62,4.550000000000001
195,939,581,5.46,4.78,4.6800000000000015
227,244,822,5.01,4.41,4.440000000000001
990,145,822,4.87,4.25,4.360000000000001
556,458,93,9.38,6.22,5.929999999999999
82,327,896,7.72,5.15,5.61
520,955,501,5.25,4.41,4.380000000000001
111,308,564,7.87,5.9,5.499999999999998
298,723,127,7.65,4.87,4.790000000000002
560,340,834,4.95,4.0,3.950000000000001
944,553,208,6.62,4.46,4.600000000000001
986,818,617,7.96,4.04,4.160000000000001
560,601,294,6.52,4.65,4.650000000000002
455,93,610,10.19,5.89,5.669999999999999
817,394,324,8.08,4.66,4.700000000000001
589,247,297,6.56,4.86,4.9700000000000015
188,193,841,5.66,4.19,4.550000000000002
191,33,627,12.5,6.85,7.119999999999998
672,266,487,7.43,4.29,4.290000000000001
70,91,695,5.99,4.86,4.770000000000001
775,133,897,8.23,5.62,5.2799999999999985
153,945,39,11.42,8.1,8.26
862,82,919,7.03,4.57,4.8100000000000005
716,945,849,6.59,4.79,4.6800000000000015
553,699,400,6.04,4.33,4.460000000000001
857,722,537,5.3,4.39,4.37
282,534,831,7.77,5.19,4.929999999999999
241,869,220,7.38,4.56,4.710000000000002
916,695,603,4.7,4.11,4.040000000000001
845,972,429,7.4,5.25,5.459999999999998
593,281,461,6.97,4.58,4.490000000000001
504,676,656,4.78,3.97,4.15
717,938,812,4.66,4.05,4.130000000000001
365,84,332,10.1,7.41,7.26
627,118,498,6.89,4.94,4.890000000000001
601,645,343,6.92,5.37,5.480000000000001
865,194,248,9.57,5.26,5.680000000000002
16,749,277,10.97,6.48,7.02
119,722,225,8.12,4.73,5.070000000000001
380,813,174,7.03,5.21,4.980000000000002
340,436,835,4.93,4.48,4.4700000000000015
63,103,801,13.96,7.82,7.319999999999999
149,875,714,5.46,4.32,4.390000000000001
224,46,836,10.09,5.87,5.940000000000001
587,649,931,7.01,5.18,5.199999999999998
958,547,616,7.44,5.1,5.000000000000001
696,75,27,13.12,8.3,8.510000000000003
127,650,193,6.69,5.52,5.52
620,850,589,6.37,4.75,4.690000000000001
122,400,93,9.24,6.03,6.47
379,853,118,6.33,5.21,5.129999999999999
37,620,22,11.41,6.72,6.870000000000003
199,984,993,5.41,4.15,4.480000000000001
189,735,126,7.8,5.4,5.310000000000002
490,215,744,6.62,5.92,5.670000000000001
819,62,959,9.24,6.73,6.469999999999997
695,23,557,10.62,7.39,7.530000000000001
435,635,103,8.48,5.44,5.559999999999999
855,266,71,7.11,5.91,5.710000000000001
226,73,662,9.22,7.17,6.729999999999999
308,358,446,7.5,5.02,4.8100000000000005
184,62,515,10.69,5.48,6.08
478,40,610,8.52,5.32,5.070000000000002
103,716,400,9.24,6.41,6.529999999999999
204,266,367,7.86,5.43,5.489999999999998
926,749,481,6.0,4.21,4.290000000000001
858,923,940,4.93,3.97,4.0600000000000005
583,173,714,5.45,4.76,4.650000000000002
688,208,989,9.3,6.89,6.159999999999998
785,59,807,8.49,5.47,5.200000000000001
692,162,865,5.0,4.28,4.320000000000001
