n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
241,310,105,77.31,8.78,8.16
738,405,490,94.03,12.81,13.799999999999985
158,92,68,107.9,12.27,12.48
20,411,562,108.15,14.9,15.839999999999991
939,296,819,67.15,6.89,6.920000000000001
783,60,227,81.75,9.96,9.8
532,549,368,80.36,8.05,8.32
283,798,176,64.5,6.27,6.52
846,108,268,78.31,10.22,10.040000000000001
219,965,949,72.2,6.37,6.4
26,848,656,93.82,9.94,11.000000000000004
826,266,819,63.93,6.31,6.4
278,198,168,76.27,13.18,12.439999999999994
317,296,642,95.88,11.76,12.63999999999999
888,749,983,57.18,6.4,6.32
875,868,901,49.49,5.39,5.28
381,88,865,108.22,14.85,13.560000000000002
620,345,687,82.63,8.35,8.680000000000001
397,518,254,91.11,13.36,13.199999999999994
182,253,484,104.61,10.89,11.760000000000002
286,91,967,75.66,9.65,9.120000000000001
957,837,886,83.75,13.95,13.319999999999984
964,560,860,21.58,4.61,4.76
307,7,930,142.24,24.57,25.719999999999995
298,586,721,51.44,6.46,6.16
903,319,868,72.65,6.77,7.08
783,520,199,97.37,10.1,9.920000000000002
423,433,613,62.76,7.07,6.720000000000001
295,441,462,80.67,8.82,8.64
165,238,312,80.86,7.31,7.4399999999999995
265,832,816,64.98,6.93,7.120000000000001
44,83,47,145.28,23.44,23.75999999999999
473,641,287,66.13,8.36,8.16
531,547,663,71.6,7.78,8.360000000000001
482,717,351,70.49,10.97,10.599999999999994
148,689,200,102.97,11.63,10.680000000000001
68,422,935,92.4,8.54,8.680000000000001
207,650,647,83.6,11.26,10.399999999999993
451,282,188,92.61,12.34,13.759999999999984
364,446,764,78.88,6.64,7.24
602,328,649,57.38,6.73,6.800000000000001
571,203,926,65.07,7.34,7.040000000000001
331,103,859,90.82,12.91,12.719999999999994
63,725,234,81.66,9.63,10.120000000000003
284,783,596,67.05,8.25,7.920000000000001
630,882,243,101.99,9.13,8.76
125,339,957,93.77,12.33,12.879999999999992
181,297,470,92.5,7.86,9.2
26,43,365,127.4,14.69,15.520000000000003
714,84,917,100.9,12.03,13.040000000000003
987,977,292,54.18,5.59,5.92
752,691,982,55.76,5.32,5.720000000000001
334,18,330,133.54,18.06,19.79999999999999
295,329,989,116.51,14.68,14.519999999999994
156,793,667,110.1,9.65,9.920000000000002
420,882,965,57.22,7.55,6.880000000000001
890,635,696,57.36,6.11,6.0
837,79,300,96.47,8.4,9.160000000000002
632,196,915,78.08,7.5,7.960000000000002
454,299,139,85.56,7.93,8.0
256,390,613,78.76,8.71,8.84
984,162,339,60.81,7.36,7.120000000000001
586,9,372,142.57,24.74,25.24
45,465,173,93.17,9.95,10.720000000000002
373,802,823,67.55,6.66,6.3999999999999995
371,297,585,87.84,8.0,8.48
99,449,212,121.9,11.39,12.840000000000003
434,938,212,84.76,10.15,10.120000000000003
116,60,63,135.33,16.2,15.200000000000003
56,754,172,79.73,9.93,9.04
609,693,993,49.79,8.85,8.24
153,621,41,118.17,16.24,15.999999999999993
559,502,596,63.46,6.25,6.0
255,329,36,128.58,14.6,15.120000000000005
125,854,541,87.72,9.33,8.64
299,792,419,55.84,6.92,6.6000000000000005
667,205,489,92.3,8.23,8.720000000000002
206,247,449,71.82,9.49,9.520000000000001
420,503,37,112.19,15.03,13.839999999999995
224,431,454,69.97,12.41,11.079999999999995
254,662,910,73.77,10.39,11.079999999999995
438,850,220,72.79,8.04,8.200000000000001
510,192,32,121.23,15.76,16.759999999999998
37,260,259,102.66,10.88,11.52
248,538,213,97.18,11.6,12.079999999999991
790,237,427,72.11,7.37,8.16
890,267,145,74.4,7.87,8.52
332,52,912,86.38,8.5,9.200000000000001
950,322,578,50.62,6.88,6.920000000000001
119,583,412,72.0,7.67,7.6000000000000005
985,922,668,72.39,7.63,7.160000000000001
669,891,809,32.62,4.78,5.0
734,762,41,116.43,12.61,13.399999999999993
506,396,95,104.41,9.89,10.880000000000003
440,215,952,79.84,10.92,10.320000000000002
894,586,921,48.0,5.4,5.199999999999999
966,946,169,57.18,6.42,6.6000000000000005
344,303,672,81.84,7.14,7.480000000000001
482,818,922,89.46,10.38,10.159999999999993
657,322,834,66.06,6.17,6.12
