n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
137,582,867,821,782,64,261,120,507,779,460,770.34,109.42,123.17999999999995
483,667,388,807,214,96,499,29,914,855,399,769.51,108.82,119.71999999999994
443,622,780,785,2,712,456,272,738,821,234,768.55,125.82,133.91999999999996
605,967,104,923,325,31,22,26,665,554,9,769.91,190.45,232.63
961,902,390,702,221,992,432,743,29,540,227,770.67,100.66,111.96999999999997
782,448,961,507,566,238,353,236,693,224,779,771.49,93.26,100.78999999999998
470,975,296,948,22,426,857,938,569,944,657,770.92,117.94,127.36999999999995
102,190,644,741,880,303,123,760,340,917,738,766.92,98.61,104.18999999999996
996,728,512,958,990,432,519,849,932,686,194,769.49,88.21,95.51999999999997
310,290,601,996,903,511,866,963,517,402,603,770.84,73.99,78.15999999999998
873,35,491,248,761,816,413,424,680,177,375,770.91,104.95,118.60999999999996
561,903,719,794,690,755,383,88,449,679,520,772.27,90.95,94.78999999999998
110,797,167,533,860,402,379,501,750,30,480,766.89,117.31,134.90999999999997
44,315,720,868,629,607,592,403,662,174,172,770.53,105.46,117.37999999999995
514,232,12,789,204,552,942,880,561,237,414,766.8,140.33,156.9899999999999
526,352,975,867,591,361,470,931,275,675,561,770.04,84.56,92.94999999999996
623,980,746,5,392,802,877,840,977,907,960,769.18,100.54,112.36
758,524,828,132,531,796,574,210,436,972,57,768.62,102.93,110.67999999999998
492,890,373,583,567,204,963,516,423,496,832,771.53,87.7,92.76999999999995
365,424,354,1,551,553,638,805,627,339,469,768.8,96.13,107.43999999999997
614,28,823,235,650,181,563,598,185,881,93,771.29,122.76,138.8599999999999
817,564,816,871,836,953,261,33,861,966,689,774.96,92.55,100.15999999999995
72,85,888,17,463,14,772,773,287,255,275,769.84,202.92,246.36999999999992
112,816,639,189,352,297,71,171,163,261,540,769.47,110.29,122.18999999999997
974,172,672,279,663,728,301,465,719,329,508,767.73,92.87,99.26999999999998
485,116,24,319,395,351,431,815,192,264,111,768.26,154.06,174.24999999999994
259,921,747,522,214,988,620,442,836,998,21,767.0,117.18,128.92999999999992
230,18,406,149,36,736,982,164,456,721,518,770.91,152.25,173.61
694,436,557,852,225,999,645,816,711,528,461,771.32,76.17,83.89999999999998
228,536,664,31,404,691,589,822,328,675,646,770.9,106.41,121.73999999999992
436,60,755,305,128,991,217,896,48,313,72,768.52,131.9,150.40999999999994
879,78,317,939,961,305,761,162,426,578,258,768.85,97.45,107.66999999999996
133,8,574,899,870,38,604,839,222,985,922,771.99,126.45,141.90999999999994
583,471,175,847,888,890,997,798,720,637,521,768.77,79.92,87.36999999999996
38,387,205,355,101,210,587,690,918,443,605,765.78,123.07,136.21999999999994
198,504,106,960,681,399,303,516,511,17,333,768.67,141.78,157.22999999999996
626,892,411,921,288,18,160,205,878,335,830,770.64,115.5,131.56999999999996
576,801,138,347,439,218,272,690,98,857,388,767.48,96.67,107.99999999999996
954,560,352,936,903,857,703,547,496,786,545,772.81,84.47,88.27999999999994
240,66,742,41,86,136,173,170,932,551,218,767.44,134.9,156.54999999999995
274,777,340,614,518,861,261,376,346,348,116,765.61,98.93,106.98999999999995
298,240,888,966,618,798,977,732,908,500,138,768.94,92.59,99.68999999999996
593,564,788,106,328,40,416,74,389,886,807,771.7,114.31,128.02
150,848,128,349,117,629,601,800,948,387,78,770.05,106.88,123.12999999999991
584,563,229,579,83,975,273,373,912,302,577,769.13,98.39,106.23999999999995
