n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
7412,12004,11124,47324,22162,40388,32975,27815,4683,20759,56448,51581,66724,70.59,31.35,31.64989873892212
48766,71326,58307,65806,35158,4708,3597,47712,60934,41741,49809,55523,68911,52.96,22.28,22.397371599628386
21559,73467,23256,30949,30225,3127,23163,42617,22752,17917,66868,66876,47145,65.52,28.75,30.988506249746703
67336,73385,23834,58410,54351,68860,47743,46371,47433,58427,21126,52410,60477,32.86,18.16,18.143007548326146
69514,32755,64227,36582,65282,65646,67553,46389,59596,60425,45976,74410,73083,36.13,19.81,19.874845341834085
59841,63780,29073,42554,21767,35145,62883,40575,39753,66092,73687,67862,66500,25.76,19.29,19.73254837637438
53303,40874,27239,64081,67094,48050,9879,44755,1103,25087,13914,7701,75289,119.12,42.41,41.2648637830238
6410,35795,29703,13928,68467,17891,34844,32090,27587,7914,55432,4177,7444,32.45,21.18,21.489555285095577
47494,47214,22528,32702,3072,10866,15102,8842,3321,5357,2771,48902,33513,65.66,31.34,30.63907221182076
16749,20593,24083,68562,253,50536,5657,32483,19846,4753,549,45115,14826,34.7,21.32,24.612171829268036
37490,44199,64062,4038,40420,58805,72286,5999,34595,52671,20113,61968,29560,27.25,19.17,19.292212809581557
12249,41458,13375,3172,58696,16716,67932,51505,63821,67476,42986,18852,44702,47.18,38.53,40.530642503201044
33960,34319,55018,2363,73131,18424,7442,33156,4398,17262,21124,22375,12566,71.87,37.12,37.428115192367
59426,30363,66618,4115,32343,30470,58287,9640,32870,10542,29911,47163,33634,62.02,25.75,27.30323089149693
55445,36534,68968,632,19807,4652,50430,53572,21002,14571,67119,11510,31570,36.91,19.47,21.0779417512343
13357,13077,2595,23823,30346,13791,28488,3203,68253,60870,59488,40596,70193,82.5,29.16,30.578110320494893
49807,27846,27543,56850,55784,67043,2794,6715,54790,68821,23753,12292,62888,125.89,29.17,28.222816777923637
47996,2553,68053,15543,48035,37955,48788,40406,2497,54034,13259,13764,40097,75.77,21.11,21.459562252636896
26003,2060,59168,7863,53827,63683,60730,27295,9671,698,37271,3164,48877,80.06,21.72,22.4855924366816
40084,10033,28726,64283,25212,15173,74914,48941,51351,60715,18306,45211,51779,60.62,36.04,36.28799280383008
15955,33313,15960,16116,10552,43841,51262,27788,13815,3233,61652,5659,65267,122.38,52.17,55.089409128529056
38109,46869,59904,18542,49140,35250,63465,68983,62594,54914,64503,38897,51730,19.99,16.56,16.9391378689574
30359,20499,64066,34000,71901,56053,11050,75464,12576,9327,46669,23086,71468,77.62,39.09,38.20768429828449
19202,54626,8760,11291,4924,16844,38847,51195,30369,43177,57520,22613,68681,18.16,17.98,17.217691137111455
37616,14689,20449,70895,55536,12603,43102,67698,32584,67392,33719,22225,20645,23.19,18.08,18.913049482981325
60416,30729,52974,46996,75161,18974,61165,57826,3851,50233,23648,51492,66869,59.24,23.23,22.60416535100722
7021,63236,35907,53072,33255,54020,61931,47199,71772,43349,10671,29491,69842,44.41,22.1,21.283212313575678
24625,52785,50142,1521,41016,60889,68625,61119,23248,12377,2246,52811,28380,62.83,31.14,30.667677920564188
74615,50565,28245,13167,51116,73101,26153,35967,25099,64199,18071,1112,56937,94.73,43.57,43.67621392884867
63184,33251,67297,74199,22749,61222,26869,9545,45906,398,63625,69883,8577,29.14,23.75,23.455176159785722
63569,43894,60202,34989,65916,60335,3608,10460,45565,22767,53017,33461,17677,75.58,25.31,25.971571580660523
7088,21308,65468,50025,60903,38642,20427,1363,37048,73062,61262,238,48032,60.01,28.68,28.872907665309647
4458,70516,50112,73964,58038,26793,40426,65310,17482,63410,70591,39676,10055,28.08,16.19,16.314560252590063
33814,41035,39868,43739,40917,51506,67906,12182,66644,27605,51265,69529,19600,26.59,21.45,21.125390287794122
66148,11683,40380,5370,30528,59970,73571,30423,68502,36370,8030,14668,14675,116.86,27.84,28.908949339413745
49704,47789,28012,41732,46672,10143,43871,59949,47539,21823,65219,57934,38271,48.55,24.29,24.52021753576748
60432,17545,57933,28298,35787,42759,20838,13048,31174,61458,24844,48993,24292,26.1,19.85,18.58888265925815
46674,18382,17744,30562,35210,72168,49546,52462,44859,36797,65877,42006,52353,44.65,23.17,24.31486648949665
38221,69722,9524,48160,40446,51796,63438,22908,33806,46399,57767,62473,11494,17.32,15.49,16.1175051276026
24438,41271,49678,16653,3673,13666,45977,21900,47077,10097,57203,1099,71130,46.2,22.9,22.868531278809137
41994,31033,51106,70929,37310,61459,19736,47162,41464,26493,65333,12457,18638,38.32,27.47,28.659426838449665
26783,43428,32896,18529,55102,47239,32791,11683,44917,24578,32306,31468,6141,58.59,21.39,21.05957414153628
44100,48862,8085,18879,23261,8265,56331,58143,35640,17405,42071,68549,75601,19.56,19.1,18.900802374811683
15258,44307,51717,29852,7096,51419,62101,64204,41528,71385,11868,66902,70593,38.05,17.63,17.83546553946068
64973,52598,59582,22203,53974,50593,68782,59329,6049,14189,59156,16804,15525,111.35,33.77,33.601186067804036
65536,22949,10136,51461,40083,59990,1159,33154,13888,45959,28913,22693,3268,50.04,27.81,29.95682449627098
19249,56007,12048,44041,61004,6523,62239,31657,8469,63106,18284,73238,3981,58.67,27.65,29.392840262605787
18170,65818,71061,7904,6336,26162,71585,816,68535,44248,69268,31258,18345,79.38,31.16,31.19620003753399
48696,64500,197,17270,70796,15272,32335,14186,61127,27759,6967,28208,49693,74.09,22.06,23.954172197264704
44137,51621,68746,66464,21364,66974,13820,19842,27566,22737,49453,26462,38980,22.01,26.79,22.504401795062318
44648,56474,18838,56063,17092,52187,41115,39229,13017,73723,13101,61968,35700,71.94,30.3,30.61192004673204
37284,69125,64083,36681,30028,55138,18037,71700,13629,4012,72315,26478,27831,35.12,25.06,25.95083027692544
25473,51311,5125,18100,3081,34407,62278,70736,6264,29429,18935,40964,5002,72.67,35.28,36.07470290914503
25674,14200,18404,71340,24441,12095,60801,38246,27376,20650,42509,36351,67946,42.24,21.18,20.09486226775953
74571,8851,54091,54454,4417,59684,38983,15995,35683,2064,28101,54865,43675,68.1,34.94,34.76077792920073
34272,70518,51432,68872,26366,56324,16875,22388,58677,59574,45331,50182,62028,17.96,16.03,15.749526614187452
33368,25014,62404,58319,25182,61518,75144,44270,40561,9275,22337,48426,61779,89.47,32.06,32.899269436058134
29131,75614,16788,40346,27172,70161,39213,12859,1654,3807,25940,41036,7676,70.66,31.11,31.275076271206753
41803,69908,33541,44936,57746,9436,54965,61687,2392,37044,75265,17282,27818,58.86,20.93,21.237697685240107
19730,21270,49243,8500,58616,36592,10782,64949,62757,31139,19827,74043,39231,38.11,17.35,16.863679629607997
29771,26596,43896,51367,68679,53314,30760,27926,73552,8112,34272,32691,18134,49.75,21.51,21.97481616980689
51280,57162,15649,59740,51355,51775,62228,49797,37332,28195,31537,29370,7203,45.8,26.41,26.77590005206241
69809,68797,11862,71241,469,7054,50756,56440,52629,30332,67460,35753,13235,47.52,28.49,29.54183020190422
47769,66885,47345,68147,64587,9213,60318,28984,36655,3245,3849,62722,5472,65.05,32.87,32.858083454360155
16951,18583,27065,42163,31619,70476,6367,18986,38707,13380,73132,70893,11350,235.79,91.4,90.41571017585004
17876,57329,18371,4442,40702,67039,35167,62025,6165,72914,46553,44573,12756,51.87,24.22,24.442957890229266
47128,14030,45627,47633,36115,62674,37095,66759,19635,3352,5808,44615,56892,19.84,17.18,19.75877888438164
1077,45800,70058,6644,10056,70820,66403,57087,56179,54973,31440,23837,21311,76.27,27.38,26.084512879302974
5896,2083,46276,23777,38635,2605,5270,32326,74176,28781,52801,8297,47206,161.67,45.87,46.09726235741018
14530,8860,31803,30586,72110,24893,13493,823,53124,10484,65562,36833,28999,38.72,22.09,22.543092681262177
6871,68887,67821,69172,52840,55977,16597,20288,55953,16989,60267,48864,6920,51.39,31.22,32.02571929051152
74954,23947,67686,57669,57339,58449,21285,64959,16755,46000,19088,3018,32940,32.39,21.19,21.433256251027416
24531,19784,54026,74681,32821,57983,61608,60873,24658,55442,57064,35312,28752,63.01,28.94,30.0369742896039
46296,4117,51729,3657,55905,39616,3160,71807,62557,74569,34299,35463,32391,239.49,63.94,67.12185483682092
61123,59903,47846,68413,60519,32275,72888,70083,20909,60407,37761,47401,55026,17.12,15.82,15.776953025437539
14383,66240,32202,50703,15357,56708,60484,68325,59587,11816,51191,59316,47545,36.25,21.72,22.0952559498851
