n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
5305,2471,6468,791,1186,58.68,13.78,13.64
8779,1542,5991,9548,950,97.21,15.75,15.800000000000002
8313,3517,614,1408,7104,182.69,40.34,40.59999999999995
6851,1144,3943,1486,9028,116.4,19.7,19.71999999999999
6955,968,9264,2028,3657,100.85,16.43,17.640000000000004
9551,1013,9455,9593,6499,47.55,9.24,9.000000000000002
812,3622,763,9120,2181,181.33,20.51,21.720000000000006
4744,6867,2363,8858,1929,78.15,12.04,12.28
9353,5054,9179,2961,1688,128.08,22.51,22.92000000000001
9528,9358,3078,6101,1596,137.5,18.62,19.24000000000001
8974,1028,9246,976,3374,124.06,21.01,20.680000000000003
8133,8711,7005,5146,7628,147.14,11.81,11.800000000000002
9593,7424,5924,4911,4070,113.55,17.98,18.839999999999993
2945,3999,1341,9411,4919,159.19,15.23,16.920000000000005
8604,8111,5627,7353,4717,57.17,17.6,18.120000000000005
9977,1199,1934,8387,6850,74.87,12.5,12.120000000000001
2702,5604,2490,8011,6909,52.45,9.92,10.279999999999998
642,1271,9143,9388,5140,196.33,29.01,27.559999999999988
5572,5737,9738,8137,9501,202.57,54.4,56.600000000000136
7474,1126,1533,4422,7767,83.21,10.58,11.08
1064,994,5072,9469,7301,175.41,25.42,24.039999999999985
4662,6320,5685,369,7564,112.26,11.59,11.479999999999997
5823,2753,1918,8088,965,145.49,40.46,38.199999999999946
3575,4709,2119,4056,6519,104.06,12.79,12.84
6405,8134,1320,2725,7359,67.04,11.84,11.32
6580,9002,4552,2243,7053,38.52,12.05,12.600000000000001
9014,4561,6804,5878,6233,224.63,45.87,49.400000000000134
3780,2472,1359,2887,2478,99.56,18.09,19.000000000000004
3800,3822,197,7945,9652,160.51,16.57,16.360000000000003
2987,4304,4619,67,2386,161.66,40.65,40.43999999999998
6864,8758,6049,9991,9278,36.63,16.12,16.28
5220,2056,8445,884,7481,39.29,14.69,14.440000000000001
9163,6428,6521,6536,6457,129.05,13.57,13.240000000000004
1696,7889,6560,1019,3122,156.61,23.47,24.52000000000001
1103,3420,7219,2659,1801,134.17,13.88,14.599999999999998
5571,9842,861,1677,3,188.08,24.61,26.999999999999986
9286,2478,8791,1662,5957,178.05,34.83,35.15999999999994
417,1152,3407,6164,2433,110.71,25.1,24.200000000000003
4132,5691,9867,5966,7768,136.98,18.89,17.480000000000004
2012,1889,7996,7634,7870,145.95,11.67,12.200000000000003
7927,5109,1407,2361,1674,99.59,19.6,19.240000000000006
5613,4337,7841,2645,8459,69.93,16.39,17.000000000000004
378,3362,8654,5926,2401,158.36,30.68,29.079999999999984
8899,443,8652,4883,1491,81.97,15.76,15.24
4278,8493,6008,2736,5827,56.44,17.41,17.240000000000002
3650,8725,8873,8236,5401,26.71,10.18,9.8
3654,3197,3922,6564,3714,147.08,21.72,20.440000000000005
3275,8480,8073,5825,474,97.49,20.44,20.120000000000005
457,4577,7737,4246,3172,153.07,33.67,36.999999999999936
9914,5640,7327,5726,5974,64.4,9.42,9.4
1319,3612,1673,3716,7701,100.67,19.64,19.95999999999999
3222,5533,3348,7907,9998,142.09,11.44,12.360000000000003
31,7855,5636,1389,1964,244.06,106.65,103.9600000000003
6365,3265,7832,2924,7109,76.98,21.61,20.120000000000008
5447,1421,6485,7588,6576,97.32,11.97,12.84
1391,2602,2785,2081,451,194.41,31.46,32.44000000000001
2476,9679,7624,2394,9762,203.7,22.39,21.39999999999998
7771,5741,2554,8989,8983,80.63,13.18,13.0
2146,350,233,1683,8627,316.4,50.49,55.55999999999993
2281,7107,3191,3457,458,200.62,33.44,32.51999999999999
4126,3486,4799,8211,3940,58.84,13.49,13.64
9608,5341,4249,8918,6865,101.89,18.18,19.160000000000004
2147,997,5796,7506,9557,149.99,17.1,16.680000000000003
8466,6891,8219,2142,8713,132.9,12.6,12.52
2487,8577,8364,306,7211,136.32,16.33,16.44
3000,9970,64,2454,2823,185.61,38.27,36.04
2319,7757,1971,9117,1011,251.8,69.27,65.40000000000012
5340,8492,8695,9100,7905,110.47,15.12,15.320000000000002
1738,9179,930,4071,3134,89.63,19.49,19.320000000000004
4537,691,1601,8318,7408,63.04,15.19,14.920000000000002
9203,456,1038,7262,5334,177.38,13.87,13.560000000000002
8282,9930,8391,3267,4541,143.28,22.43,23.479999999999986
7411,8325,8737,7832,8319,66.88,17.45,17.960000000000004
4057,8572,4253,9167,3319,137.4,9.98,9.96
7332,2246,6826,1992,6428,163.12,37.31,34.35999999999995
7243,5177,1188,3942,7017,179.34,46.06,40.919999999999945
1198,3484,4960,2004,2530,189.73,58.74,57.80000000000014
5999,2342,4146,2248,7663,158.12,26.55,24.359999999999992
3597,1542,6525,7983,2667,70.03,13.28,14.680000000000001
3665,2645,7070,8447,6616,43.92,10.18,10.36
5556,6902,3207,5842,5218,68.91,13.06,12.920000000000002
1510,5995,319,5537,9077,174.4,38.65,34.99999999999994
7514,7216,296,6297,5431,108.11,18.96,19.080000000000002
8477,4840,8392,1053,1848,178.75,38.29,37.719999999999985
3744,1716,1377,4351,4455,111.58,17.17,17.0
648,2974,4430,2122,6918,67.98,18.39,19.160000000000004
4237,6651,2447,8791,8434,240.27,49.38,46.279999999999944
9348,8103,5358,1465,4572,119.93,10.63,11.32
942,3003,6968,1186,4406,106.41,14.99,15.400000000000002
275,1451,4268,1372,9964,165.55,19.49,19.88
3643,1091,4332,1993,7434,217.44,33.48,33.31999999999994
189,5556,9061,6844,4388,237.19,76.6,69.56000000000013
2117,707,8632,3906,1793,146.67,17.69,17.800000000000004
2645,4290,825,2967,3305,102.7,16.67,16.84
5111,4997,8701,3372,4750,131.87,18.12,19.08
7302,8193,2914,4432,5685,68.0,14.04,14.04
297,4103,605,251,302,237.96,30.08,29.080000000000005
8284,9028,3104,8425,7778,43.18,12.85,12.439999999999998
4025,7324,1741,7080,8110,95.57,13.31,12.760000000000002
8944,6440,8301,5042,3525,176.59,42.47,48.44000000000014
