n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
121374,160750,97861,70027,36317,12.812,9.614,9.906336269304887
48796,227163,177378,1686,88690,20.358,14.384,14.46245820109113
131801,121561,235483,158518,21185,23.994,15.796,16.243597218745766
87562,145298,245467,161651,183526,18.986,13.404,13.897989995380868
10720,190891,99357,44410,184413,25.556,14.51,14.856593753218172
248044,118494,249370,190071,110778,17.936,14.096,14.405549211387344
41197,44152,62393,13456,29084,26.926,14.728,14.63835323217856
34714,132715,228517,242176,259780,20.378,13.71,14.503884138437709
154777,16600,202954,180470,100575,20.762,14.348,14.511229375690295
206987,195584,232590,26652,240898,15.236,12.232,12.554466525473176
76330,53729,176746,58799,190239,17.432,12.126,12.513824013506802
207879,110560,233197,22993,202527,15.62,12.504,12.762723867566363
69922,238912,55021,103951,73710,18.652,13.62,14.040980176676275
89564,212208,11323,52293,185807,21.254,14.962,15.330360678894706
232364,1381,230522,107790,14362,18.24,12.612,13.074155860208675
234831,99304,221723,128899,36475,21.256,13.966,14.229106854802659
6155,62058,111339,192999,237610,24.436,15.4,15.759506550008638
223014,29372,252710,156459,1015,15.916,11.346,11.72575045140901
31780,200373,151702,51818,234698,19.26,12.654,12.807407707103192
223398,53229,86564,2163,233957,14.14,11.21,11.219139262945848
21889,34913,141497,240558,4578,13.226,10.028,9.889870576141178
131282,22239,150202,130217,140925,20.094,13.044,13.367784802692546
241415,51950,110128,18040,104368,20.16,14.068,14.371153457108162
50374,167435,200513,24488,183723,23.384,15.132,15.834698393663587
151991,38104,45234,246340,159616,16.302,12.9,13.161879482536001
188648,251219,10800,14201,70777,14.066,11.644,11.776131336545868
145505,179103,158959,223343,39139,20.946,14.042,14.283403007895913
195336,70336,193169,260802,150806,20.74,14.346,14.739104087349213
261610,8975,31807,227714,184934,19.342,13.924,14.18782898771966
105478,249278,237539,62072,42399,12.154,10.334,10.564640181705155
160203,132359,11280,192936,95930,18.25,13.646,14.030193948210849
221686,176717,136854,154732,148172,17.452,12.926,13.419298993827624
203063,180280,22738,227376,91015,18.124,12.784,13.12593938293991
28826,226501,231134,153128,95831,19.556,12.2,12.604444618763154
118305,55058,105426,52106,258492,19.888,14.088,14.578850508724232
248225,150584,195480,4814,99337,17.528,12.696,12.895536438308891
209550,159317,86169,161,113658,16.488,12.532,12.694291346681139
29283,55948,58118,116395,70683,14.49,12.152,12.107870447844265
85120,213568,23282,80518,165022,20.836,13.216,13.736904075721444
74681,27019,135660,205546,14460,26.2,15.252,15.543457635870796
6656,99976,204661,146914,211694,22.698,13.872,14.233959672198173
112364,130372,90722,185977,203891,23.296,14.92,15.066432527819536
65080,148380,193361,17374,111413,17.164,13.238,13.651100450998099
169830,60543,25106,252726,199423,23.776,14.384,14.279278241914586
105094,133661,97771,250568,225418,20.704,14.558,15.367877086373568
146922,96825,36473,174982,76099,19.512,13.954,14.178630899149468
44842,181572,221059,229511,67872,17.314,12.564,12.784461291191977
7700,13239,246276,255658,212228,15.656,11.354,11.727621698931003
45286,68933,248124,43047,258517,15.67,12.252,12.483984237947363
31526,159005,38881,3112,12799,23.55,15.428,15.325519039970992
15967,118079,54683,206196,101942,16.96,12.708,12.708896146164694
77132,160313,3878,253344,209370,24.088,17.202,18.072120977612755
92938,74713,36869,126069,147307,25.18,14.058,14.42368393569549
72804,35992,252122,22698,195952,19.446,11.866,11.998129554605168
145741,77597,182449,30914,17195,17.576,13.646,13.881671582388059
110081,118331,37360,184508,147305,16.188,12.054,12.480085161048194
200322,208375,100401,154186,232568,17.608,13.15,13.312868991448502
210434,44323,173850,187555,71868,20.968,15.216,15.362906157683158
202297,156575,230753,159509,129613,15.554,11.842,12.557602224920627
91454,26011,242008,12703,72574,32.558,19.356,19.523503043959956
138631,33644,45437,209298,165067,20.46,12.764,12.694291831055164
215057,22091,42526,204511,207001,19.318,13.4,13.542352626345611
58302,225210,3411,53187,46098,19.84,14.144,14.547262951959858
124160,119720,155064,146602,143001,18.418,13.388,13.875694270305832
101786,21809,45363,143817,126369,20.616,13.932,14.290970245694997
155433,248102,68796,140359,17454,15.39,11.422,11.71253121382766
