n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
4185,5874,8684,475,7628,4080,849,2569,1854,6091,7685,4039,6238,8908,1670,208.54,41.58,41.16476749626774
9403,4085,214,3550,6687,4579,2983,6380,2614,1178,2273,7288,2075,2166,29,325.67,59.82,61.56820319928032
87,3431,3530,2717,2727,4739,5138,3258,8834,3355,2976,3225,6278,4895,353,248.08,57.69,56.29445889066186
5917,6797,2719,2387,4322,1067,5437,4937,9881,9603,55,9764,5536,1081,5078,239.97,51.75,50.13768084164885
5822,5014,7876,5173,3027,7884,7742,2885,933,4197,374,5859,6623,296,8995,224.79,40.58,42.697409414157065
6862,5999,6166,9478,148,7419,765,2964,3219,1950,4031,7572,5642,8396,5812,233.55,46.31,45.57141772318885
8596,4110,7583,1770,9662,6017,4847,600,7093,1493,3415,5582,8403,5941,2428,211.55,40.65,39.99600698957549
5569,4516,8931,1508,5119,5190,5016,2907,1281,2439,5067,7926,2646,795,1326,240.29,43.04,42.87320347768381
9841,8741,6650,521,3888,9731,5633,4099,7465,6910,2385,912,536,8086,5475,239.71,40.3,40.08958419340256
3392,2139,9241,2175,6780,1747,2765,7119,6111,2445,962,6891,4830,2313,7424,212.11,39.46,39.65713889864791
2773,8555,7430,7997,5205,7848,4489,4768,7701,6615,2400,1844,6176,8712,2939,157.41,34.36,35.61881431838744
8180,5545,2951,1460,8058,4461,8440,8980,8238,5919,1033,5827,9625,562,5008,188.39,39.97,39.516164321281785
5954,9163,4601,7957,4339,4814,5571,2926,9513,189,7770,8961,4107,5339,4484,206.28,41.82,41.458422153597446
7584,4732,8197,5842,5699,4487,5662,6692,5735,2825,7369,5968,5477,8489,2324,138.78,33.79,33.68984048828396
8672,2722,3254,5931,7819,4634,1291,6826,2815,9516,8461,6894,4958,9063,4435,200.76,38.96,37.52986287883775
452,3204,2621,9608,7226,2961,3588,2957,685,7726,3706,2715,887,2187,1815,244.21,48.74,48.33435841225707
5199,2974,7907,3168,8983,584,6807,7623,5752,6230,1179,9669,3348,3896,6127,226.43,38.88,38.26950717672001
10,5742,6641,4563,6718,1885,8966,6125,590,9010,4937,1553,4837,8932,8399,291.48,56.73,55.778922204209046
5560,9517,4803,5760,2116,6866,6705,9239,8820,6052,7659,2328,2568,9763,6270,180.43,37.47,36.499459585593456
9238,7815,3262,2178,9971,1488,5752,15,6256,1768,5341,9270,8837,2305,5332,360.59,66.92,68.1138095532107
9245,6157,7032,7072,3708,8084,4775,7857,6222,6289,2605,9761,9731,4256,4928,158.74,33.87,32.858525326670815
8131,4113,6807,322,5228,5037,8056,4692,2347,7814,389,1996,7265,4022,4802,264.54,48.35,48.32547178747933
654,2235,6428,216,7869,8725,9180,4485,3989,7770,602,4024,8030,4385,2535,232.19,46.22,46.162515933703666
4681,4803,8065,9962,7776,8490,9893,1936,264,2064,4926,4625,8740,5507,4863,197.12,40.11,39.87089657576931
8681,436,7607,5730,5915,9679,2170,596,46,4135,9064,7464,1762,8938,3132,299.54,57.0,57.74921788003917
238,7039,7007,9746,9431,7895,6315,7794,6420,3218,4857,7619,1082,4975,52,284.51,50.59,51.966127973904314
7091,9537,4691,7740,5094,2337,2710,7838,8996,8154,5418,8813,2515,6972,9598,138.05,33.0,32.50510248807909
8870,795,1120,3768,4377,1395,1030,418,5456,7034,1125,6639,7973,801,2021,223.61,46.92,45.94054649704197
2004,3591,1821,2205,4792,7175,2453,2999,3035,6781,2640,1101,3492,713,9101,225.89,44.13,44.95074497628099
1772,6212,1179,4585,943,9356,9424,1939,6529,2200,163,7072,1498,5153,9833,227.83,43.67,45.28872518904063
8019,8021,5790,6130,913,2264,4828,2475,9316,8287,4755,9091,9009,3614,4313,190.06,35.87,35.77131673917079
1035,9038,3860,4164,4643,8470,2191,3840,6081,7427,6371,2937,2149,306,5596,192.98,41.34,41.72998917626637
1396,9391,588,1493,2044,8297,9731,7430,3908,6387,7579,7871,5296,1762,8695,212.58,42.7,40.967885566724455
482,8881,6301,879,2470,7034,3655,1901,1372,8051,3465,2289,6158,5804,3850,237.78,46.48,45.04309640119001
4748,5460,5712,6320,6195,2235,5870,4848,7100,5934,8478,595,9709,9392,3520,200.33,37.5,37.222986581549925
2957,6480,1036,1589,607,543,3053,3316,3204,646,8028,7880,5710,7,6995,372.03,69.59,69.6670175527946
7703,4924,7022,5296,7627,7567,1634,3139,2534,2605,1166,6138,6318,7694,2492,173.92,37.27,37.207180428157635
9045,4162,1806,4545,2646,4703,3852,543,7897,525,5640,6045,5178,964,356,233.16,47.48,48.34381736362742
7481,7728,2555,1931,5313,4769,7436,3931,2674,549,3293,408,9416,3776,1281,235.14,47.17,47.13815921880194
6571,5967,5109,3022,7668,5922,4639,1095,7668,2676,3940,2877,3420,719,9972,179.49,39.2,41.39257200113117
7055,4435,102,7568,997,7422,6720,2781,736,545,8985,8502,9260,5734,1537,221.62,51.96,51.529627753841496
1166,3882,8047,1506,7721,880,3988,826,8149,6509,985,784,4184,6676,7305,205.58,46.65,47.283103555749676
5012,841,616,3186,2939,8333,6592,3081,8704,3829,1382,5142,1769,1422,8879,235.22,42.54,43.571802472864675
2653,9802,1234,3512,285,7228,8841,5859,7971,6933,9362,6170,8557,2174,202,229.23,41.02,41.10156311748466
5039,7357,3669,9084,1895,2272,5107,7917,1435,4316,6596,5126,2173,2126,8794,165.31,38.37,39.03734308561181
1343,7726,4011,1381,7023,9453,4020,4519,1006,8071,4075,786,3274,4686,6123,208.18,39.73,41.43229039074675
1614,1177,6890,5143,6223,9110,1,4684,2155,9416,463,7244,2350,306,773,288.92,53.16,53.32277808440529
7005,4385,1745,6265,9206,2133,5263,1080,5020,2774,2250,4302,8154,5295,4677,234.85,37.53,38.13969428318564
557,1040,8886,9129,456,450,1993,829,2131,5851,7142,4229,272,3786,8641,278.89,54.37,53.29087018996466
7027,2053,5937,3296,5412,5869,203,2675,9575,2673,1561,4393,8688,9927,2804,215.29,43.77,43.94519617133078
2359,7310,7119,7036,1936,5463,5194,7304,3740,7552,9768,7113,2810,7232,793,195.19,35.16,35.033160619325784
2631,8726,7754,8051,9765,26,1696,2078,6872,857,3400,17,538,9453,3863,555.11,101.39,98.94117370813224
7896,5804,6434,7605,3532,3298,4539,3295,4968,9214,8451,5848,3957,6007,5763,129.79,35.33,34.21569312060224
4067,1016,8099,6567,5720,2343,2340,3904,8030,6251,618,1536,2778,6504,1617,259.49,48.43,48.11783986057583
4611,3265,5309,7817,7702,8745,1492,3260,6167,165,1696,8384,9917,9612,3026,195.25,42.35,42.25031560623428
6374,364,5197,443,9998,5113,8414,6272,8211,7800,8940,6538,7368,9492,9133,187.1,38.04,37.46328929757392
1001,8793,2402,6826,5944,9724,330,8555,3388,4655,4692,1273,447,1429,5830,204.43,43.43,43.23350664306428
9509,6768,5026,236,4499,3840,1180,619,1447,4924,5757,9924,9207,3420,7914,197.41,43.8,42.07184052147484
8465,1506,1983,3917,5602,8912,6939,6445,48,6392,6192,2918,8656,3394,5265,222.84,44.69,45.30524600583345
6335,5311,1784,9067,6127,4079,1639,3485,4814,5006,4385,1276,2743,1256,6767,163.54,39.8,39.138683074115576
3038,3680,1027,9337,9271,8944,6668,6829,3780,6969,7917,8663,9768,4003,4953,218.37,40.08,38.94895606421384
6853,4599,1383,9918,5418,3067,6911,499,2444,1893,4844,9217,9093,9886,9230,230.08,41.18,41.0161588041782
3012,7107,3117,5342,9740,1676,5409,1248,1005,7941,2256,8508,1192,5217,3102,245.73,39.99,41.29738565699137
7667,6293,3753,7810,1651,25,3170,2566,1828,1520,5500,2489,6024,1718,9420,341.56,60.96,61.04510650039076
7227,5288,2998,8996,9509,1692,5985,1685,1056,3202,3381,5311,6134,2832,7514,203.01,42.09,42.598309860993936
1372,4028,6606,8904,7634,6146,92,1925,9782,6134,2174,53,8118,6243,5613,297.33,59.3,61.906298841498284
1182,8039,4848,259,1914,7848,5802,3201,5630,6260,2320,4761,8171,1451,9431,232.81,42.78,43.378375673595585
1800,4849,6686,5520,1036,8507,7084,825,3610,6893,3896,4441,1202,2389,4440,208.47,44.44,43.38269589539256
1573,9066,7824,7085,2947,8869,6328,4014,1504,7413,5828,2113,1370,83,2307,292.75,50.69,51.010594933582986
5915,268,348,4109,9213,7507,6272,8466,1284,870,3581,3175,7252,199,7731,301.32,49.14,49.06775148644694
8506,1398,4573,9803,7706,8320,368,868,2621,6434,8194,7122,9724,9619,590,175.36,40.45,41.104293688055726
3532,390,6908,6770,7083,6201,244,2729,5544,2428,4963,3125,6916,1257,6053,218.58,46.57,46.236319945581634
3550,6448,6904,3123,4438,2281,7697,5954,4694,39,2020,2772,7498,1260,1210,300.35,57.39,56.13341504606236
6245,588,6710,2450,3219,302,8090,5204,9812,7505,2233,7670,3875,1265,5977,223.28,43.79,42.95638988865548
509,235,3027,7029,1402,4369,2152,6110,5474,3516,2490,4813,8492,9135,1475,260.63,47.75,47.82710036100393
