n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
207969,150423,215470,21120,127148,199810,68582,9652,118,38162,173753,153743,123274,46.93,33.02,34.02413474825437
253104,199158,192632,97821,83725,201887,5738,71486,128146,210217,51932,191319,228722,49.42,36.27,36.38435287258503
108529,238701,141113,141361,178795,24696,50589,147696,145126,183375,211058,191073,69604,49.23,33.36,34.979788713501534
173775,210597,159920,179749,23097,221323,111332,87970,259584,24414,94932,209789,107464,41.47,32.22,31.84120612239675
210968,65663,116709,183401,24583,198067,51684,183696,166440,208774,76332,25572,249396,46.88,34.34,34.562557111657
11975,154290,236654,52657,217030,171810,239252,94471,127586,244511,218293,238422,50783,56.46,36.09,37.396091386124105
134912,150964,168970,254288,182953,233939,211158,132039,255950,240200,7450,166062,94732,44.69,33.8,33.47519518356261
64197,157744,112640,79776,93684,154443,31348,23511,131113,230707,177895,137694,52199,58.76,39.42,39.97128528786275
30624,159438,173733,70224,81862,188482,51438,99564,126810,58389,36203,156589,55020,52.31,35.2,36.01003322666764
218629,226895,229634,183035,136876,3282,49478,203963,44339,4471,169865,87270,146209,72.34,46.0,46.79757592914842
237092,175991,162598,162167,80248,98207,98934,138247,102017,75798,33248,177924,128124,47.09,32.97,33.74978873605538
14109,48588,110857,155695,195641,261705,104271,25160,257156,115671,64306,211200,256706,50.83,34.6,35.845197537415686
23345,233899,158120,175693,228189,233180,116945,117229,205496,217909,99619,208692,20046,44.1,32.09,33.694847140710046
135446,111783,123451,79550,184987,214049,107233,246605,22526,50369,195694,178305,69683,47.8,35.08,35.01723125078838
118320,127838,189432,205528,252988,45122,4860,5733,141018,32373,65834,154511,210181,47.24,31.42,31.59940373237196
94646,49167,67190,131789,118366,86360,243164,135495,66784,257310,107628,242989,230501,41.89,31.29,31.321985172808304
110557,160478,127245,70238,157937,124442,172041,125446,128980,37272,189077,98953,130193,45.4,34.02,34.35805871797754
80130,166322,210958,122489,84774,96069,172816,42737,254480,239363,241979,162383,98577,60.87,39.49,41.54835054341171
182046,158081,69678,83915,169370,104407,255594,127925,191183,207995,41467,245527,216974,57.78,37.9,37.99020490017437
76228,146763,1623,163521,117796,252878,14969,47861,7893,159897,202787,149361,29397,46.09,32.95,32.52871679689674
178807,188352,97230,94899,257583,246006,130401,223737,154599,16324,240982,50497,40471,39.78,31.41,31.44624845946978
248352,70583,160807,3885,110654,211344,205072,209756,213257,137588,128894,19875,122919,46.09,32.45,32.80923892077684
60834,26255,97232,94888,252172,38000,178496,163995,63795,159011,83447,37821,9877,56.08,37.77,39.59949721422833
164628,175153,25512,187153,27638,11865,169232,125272,121297,189817,235820,18087,164940,54.94,38.1,39.56332196251442
8086,183860,144553,33294,161642,218277,242269,21900,42220,162036,165459,238917,69516,54.22,35.27,35.70646104316806
237955,219783,234171,171515,118484,130991,181875,5317,207443,167103,35932,214499,247307,52.84,36.77,37.55248685902035
49491,238229,244873,115575,125609,204078,115206,117198,146431,72458,125155,186772,151865,50.64,34.79,35.62966788148932
