n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
61878,79507,27044,189062,103824,125535,40625,23619,17436,5194,105274,38.57,26.38,27.17921266354503
144022,240636,75858,209833,259529,200582,15426,58177,136403,140687,94436,54.34,37.25,37.56875793849055
72530,204405,45262,216759,27835,68608,56203,247191,243132,6721,217296,46.22,30.81,31.669907157819235
167952,211459,68224,209832,71237,50707,43206,81225,75927,164357,227363,43.41,28.42,29.350412999427114
191861,251900,224040,222436,230700,97620,22732,221456,158820,88448,176082,40.28,29.7,30.435445885864553
101694,132632,65240,46606,64834,124148,73399,23421,247615,244996,214403,41.15,29.62,30.34882150745448
226881,246993,143560,220322,78707,1890,238254,76530,150042,184787,231294,46.59,32.54,32.49662695568083
81726,222309,200594,133266,51150,108513,111078,157001,75550,112995,118324,44.91,30.86,31.23692658516111
42289,61138,79983,68067,213016,209031,11334,21253,12143,121286,164194,42.54,30.58,31.33542707841447
261481,73513,136019,140147,169868,123532,183731,89874,38027,261430,176627,36.93,26.97,28.197083787805937
51268,17416,108211,239476,53128,166466,165849,115645,72431,48156,93278,47.82,32.43,33.230666295941184
114274,195806,154342,84061,166312,146415,52091,237060,84812,26471,220050,44.88,30.81,30.586775248459904
16150,185640,59996,72739,200582,152620,161331,225994,62237,32019,86787,57.16,33.27,34.87744366296832
244994,46540,76264,120329,6730,11222,93607,182790,21655,234862,252831,44.1,30.74,31.82278053136315
250278,74890,192643,177003,251623,85753,4767,84622,75758,84325,253232,45.42,31.9,32.03393188322681
40084,203224,170897,107591,225803,247282,227935,162663,178269,214414,20383,47.21,32.96,33.490435246624514
76915,161934,50178,234378,116429,76544,35766,65548,100043,156974,252133,50.97,33.13,32.73983522614859
41655,86850,150232,2463,95243,11743,119219,44450,95732,205454,210855,47.85,32.06,32.791382983149404
95085,261406,76109,149803,25454,115166,257359,54325,111136,240262,54504,48.5,31.61,32.61005137088006
