n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
33481,46993,69473,3801,61030,32643,6796,20558,14838,48731,61481,45.7,22.2,23.43783938838401
32318,49906,71271,13365,75227,32680,1718,28407,53497,36632,23865,30.21,19.09,19.299136502514635
51044,20919,9428,18188,58305,16606,17333,232,696,27453,28243,125.61,27.93,28.16304022182864
21739,21821,37919,41110,26068,70677,26840,23811,25805,50229,39162,23.27,15.08,15.599979040586508
2827,47341,54382,21752,19097,34578,8537,43496,39499,443,44288,101.6,38.93,40.958083174099464
8653,40626,46576,40116,63012,41391,24218,63074,61936,23084,7471,37.38,22.0,22.0413916208842
33578,2997,46877,52991,2368,71967,54896,47996,49330,75827,1189,168.99,46.82,45.89920252490282
59352,6124,23713,25758,15600,32255,60582,45138,67173,46503,68773,39.09,18.83,18.95241720027698
32885,60666,14162,48142,38779,4801,56751,11951,27326,44661,67224,43.08,23.25,22.85474984584821
47530,19424,44559,36133,71453,12068,40953,41523,40130,23262,10249,60.68,23.79,23.796394339150286
19512,40541,63411,21171,6363,10611,69930,53200,4171,31108,45066,94.15,18.11,16.388468700615494
32795,59724,55280,19087,7301,4288,64692,43802,27139,17114,73930,136.05,35.87,34.88002635790948
17403,54240,13976,22127,56958,48889,19561,7703,55134,38641,18507,30.43,17.39,18.165964450143996
59395,22189,68445,59446,63983,41641,62789,35918,38144,61614,52925,16.01,14.54,14.653409773300718
19202,14753,49414,69697,23513,65447,44365,23608,11683,64469,35692,47.02,14.23,14.466577918302205
67525,71840,65906,47359,8271,46622,4498,40068,47635,73310,36811,36.2,18.05,17.26838134072368
63659,34715,38515,44574,23415,1517,62167,71695,32858,42717,35872,34.7,21.62,21.69740821503422
60678,37857,65581,46736,45597,35897,45296,53538,45881,22606,58954,21.19,15.95,17.31738353080866
47746,43822,67913,18593,69381,21780,26037,47451,62552,37074,10333,37.61,19.94,19.92086433241972
54608,22521,67692,55154,39671,72510,35481,3620,25637,20974,57811,34.55,17.28,16.965912413669688
23690,28709,23662,5486,61811,29654,21724,7096,17501,14526,41595,40.86,24.84,22.365652181841337
23795,63263,25344,71869,4673,54459,60991,46019,49846,9434,26786,21.1,19.63,19.74989651233405
31175,49022,86,45943,53133,36507,53745,15083,71728,49005,4726,53.42,20.58,20.29293622086962
72080,39502,12428,38703,71463,67193,44482,38429,46087,16929,54932,19.91,17.15,17.390000623633277
53640,73914,70567,48423,61272,18626,20548,50167,73906,62525,26103,18.79,14.14,13.895851531307647
17430,11905,46021,124,50050,14145,42734,74162,70703,18441,42656,50.0,28.22,24.879214760216996
73963,49263,56256,56581,29666,64672,38206,62858,49778,50317,20844,18.66,17.13,16.291228508497582
34055,39426,65051,32908,54459,2578,41831,40303,64455,37538,18781,65.12,23.32,23.149172012561053
62512,3116,15975,58126,32178,38417,5239,17883,51431,1730,62953,67.93,23.15,24.27452746338382
69804,73441,35885,31912,62164,4818,32199,64240,35086,20285,37451,43.21,27.03,27.227775638008552
38428,64522,62210,67924,15489,2119,16519,39412,37007,69926,44056,37.94,27.13,27.713180275416356
38905,69450,3488,60861,45844,47322,17364,4774,371,33085,72512,80.53,29.74,29.137296285202755
59718,14103,71511,25058,1908,56317,56063,75450,63160,50524,62353,19.71,17.0,19.573035415306357
