n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
1857,3034,3075,1034,1582,5773,358,697,1121,2027,6645,4148,1715,3282,5258,248,3761,3992,3712,27.6,24.69,24.402873674970643
3198,4054,4695,1574,6803,3298,733,3973,1918,6217,163,5743,2185,4261,3339,3885,3105,5947,931,30.8,27.7,27.889842297944448
5430,2116,795,6670,516,3165,5080,6795,3090,882,5413,475,2772,1920,5663,704,4076,5322,4233,32.22,28.68,29.711989896336156
1703,4763,6622,1164,4970,527,4421,306,4003,5749,1588,1214,7047,4742,3737,5971,4787,3646,2340,30.03,28.08,27.60685838568664
4565,2922,7004,3490,1105,1296,6261,4925,799,4356,5653,2570,5751,2924,5274,6909,4052,4125,5111,28.0,24.86,25.653510212706706
1619,2529,1230,2914,4331,2329,4176,5382,585,6620,7018,4156,5745,4464,1801,2819,1997,97,2422,25.97,23.65,23.94173458417896
2811,1800,2185,275,3468,2087,3087,2444,6834,5778,3415,1435,5385,3246,952,1361,5432,6980,209,23.91,23.04,22.923244646639798
1653,6278,1316,2457,954,108,6524,6261,3116,2800,6851,1393,4662,3568,1898,1139,3359,4620,3654,22.06,20.52,20.701706773283114
3335,3423,656,4821,573,2365,5872,779,278,698,5433,872,6260,4267,4319,2950,1258,6616,4136,34.24,30.81,30.200831393283828
3999,5801,1216,4951,515,1553,138,1150,2791,3164,5392,4699,989,6092,2452,2879,2665,2998,24,55.31,45.37,45.1058377769491
5290,6845,4087,1720,496,5056,271,6220,6623,6688,4751,1408,1456,2764,3531,3616,990,682,1642,41.37,34.65,34.95973210159287
4959,1834,4073,6646,3876,6473,1265,3121,999,888,4757,5906,3708,5307,1035,5892,3600,4214,5943,25.23,23.33,23.256669210701432
740,5861,3860,4619,3225,6688,2955,3730,1847,417,1617,400,3655,912,886,1730,5940,37,5802,36.41,30.43,30.479744843689996
4920,5009,185,5367,2982,6793,3542,4324,764,6135,6190,4916,4117,6711,5776,4661,1643,4108,1879,41.98,34.75,35.348941851753544
2655,4306,3146,6094,4258,5302,1607,54,2372,5023,2428,654,6089,2629,3300,1832,5180,2428,652,27.98,24.33,25.80275282946001
4483,3436,6096,3024,6609,6068,6967,2628,4229,2475,5120,6809,2923,6416,2423,5336,6928,895,1603,22.48,21.29,21.1281247334218
3974,3030,3101,4792,6939,2555,1681,2379,3252,5021,3141,6902,5606,4289,5657,5964,2914,6724,5537,25.91,24.02,24.493751704885604
4955,4793,2967,5513,3502,1604,4013,6739,4333,4155,6866,671,2202,1338,562,4081,6005,7097,2219,28.9,25.4,25.27997785508047
