n_nodes,influence,n0,n1,n2,n3,n4
5,702.8600,577,937,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.5900,577,37,523,275,886
5,700.0900,609,697,341,691,831
5,700.0900,609,697,341,691,831
5,700.0900,609,697,341,691,831
5,700.0900,609,697,341,691,831
5,700.0900,609,697,341,691,831
5,700.0900,609,697,341,691,831
5,700.0900,609,697,341,691,831
5,700.0900,609,697,341,691,831
5,700.0900,609,697,341,691,831
5,700.0900,609,697,341,691,831
5,700.0900,609,697,341,691,831
5,700.0900,609,697,341,691,831
5,700.0900,609,697,341,691,831
5,700.0900,609,697,341,691,831
5,700.0900,609,697,341,691,831
5,700.0900,609,697,341,691,831
5,700.0900,609,697,341,691,831
5,700.0900,609,697,341,691,831
5,700.0900,609,697,341,691,831
5,700.0900,609,697,341,691,831
5,700.0900,609,697,341,691,831
5,700.0900,609,697,341,691,831
5,700.0900,609,697,341,691,831
5,700.0900,609,697,341,691,831
5,700.0900,609,697,341,691,831
5,700.0900,609,697,341,691,831
5,700.0900,609,697,341,691,831
5,700.0900,609,697,341,691,831
5,700.0900,609,697,341,691,831
5,700.0900,609,697,341,691,831
5,700.0900,609,697,341,691,831
5,700.0900,609,697,341,691,831
5,700.0900,609,697,341,691,831
5,700.0900,609,697,341,691,831
5,700.0900,609,697,341,691,831
