n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
60687,48930,35013,18158,24398,843,44345,65900,60780,10592,43781,57.54,19.59,19.34848014765268
72649,5360,49678,22205,59247,55389,20598,22076,31196,6728,14542,55.0,23.93,24.424065637183872
17357,66357,8300,50287,13326,38165,26864,29399,55280,11496,34961,44.87,21.3,18.979598814092913
27510,51975,36855,44782,5661,26146,690,53895,7181,49652,64449,51.74,14.92,14.871518099107117
18237,3077,31029,55669,14686,507,15890,75851,25909,26614,43282,26.9,15.38,16.360123387588636
1081,10944,17456,70748,2289,65641,11119,75101,65108,70462,25975,62.66,36.11,41.09043701380096
55064,9020,52184,25187,12244,19052,22617,5400,7100,35388,72752,77.17,25.97,26.47756841991441
19569,35168,75403,4487,15903,52739,31036,21199,66179,5640,47965,20.85,16.55,17.129206520176567
68427,74086,11369,45507,14413,47915,59152,27529,52713,26053,75292,64.1,17.6,17.097515418622596
2407,49668,43084,80,56829,14641,27974,29059,58197,35341,42560,17.76,15.46,16.18448815177085
11641,40259,37340,13509,67830,7230,3328,49988,73457,56182,65186,31.28,15.92,15.746051068061604
45361,32540,74190,8687,55706,30271,12553,52547,66830,48885,73461,23.73,19.11,19.4900094087708
48412,18236,38049,22421,33936,3850,6619,22643,34466,21523,15763,24.86,19.26,19.81652738800283
19440,1556,6399,7983,59039,27341,50971,38566,1939,46469,37356,147.02,63.84,65.17728497932053
18434,63034,73653,36402,17996,11349,72870,38798,15457,8597,55040,103.67,25.97,27.38219282590159
59165,18680,73652,50200,22161,35934,64806,45727,13005,6351,36287,53.56,19.58,19.87982303435598
69315,16822,22718,11045,21263,29151,1705,26593,23049,62080,59860,78.83,20.94,21.558120757526858
73301,71500,50893,10904,22681,71908,63184,34398,70179,8727,3771,19.87,16.93,16.126906379497086
57114,71349,40469,68615,69073,70401,8595,75218,71060,39363,8430,46.31,27.95,27.740751500540785
29398,18016,13527,13057,64443,59445,7922,64253,6940,3827,48908,94.67,39.53,39.97378285406332
31934,60115,30291,48657,75127,65001,31864,4718,11092,6148,53708,118.31,32.4,30.636326591422062
53303,9039,10582,24784,4470,23765,11064,8503,3914,46503,61635,172.11,71.21,63.81047493586745
71698,70198,62210,3404,9871,43755,11088,42136,1123,60797,58871,72.85,31.7,33.572692115355075
19474,50605,62683,18075,13924,45713,30319,59176,16960,25187,28987,15.96,17.15,16.04663875444614
14257,14497,6911,15740,9782,10820,48814,13581,3074,61277,68421,28.21,18.91,19.081227693525577
26303,48429,10634,30953,717,33602,67872,25868,2029,57574,33195,127.77,44.61,44.77657379554922
2914,13533,68084,54677,7576,32930,62334,41300,28927,7682,36068,40.88,24.14,24.555959289118427
17331,39341,5097,24469,46326,52850,950,39679,12375,3862,41638,86.58,28.06,29.568799542285106
57582,32398,54601,42172,64448,73844,45474,52309,56371,27385,10296,32.01,19.86,20.40627803943368
36226,39437,60522,61159,74506,59756,57662,50465,24423,43185,52712,18.11,14.93,15.029630551906614
7717,42601,12035,22356,41617,71287,3521,24715,27668,47789,18047,31.79,19.01,19.461236384795964
11261,44282,58599,50444,27686,71033,43957,9943,2506,72412,55289,71.02,33.0,32.91172815122019
61682,29799,42426,67389,65843,12988,60717,419,37310,69927,26885,83.57,25.58,27.46623857812133
9361,29326,1415,41241,5507,11991,19544,43064,21403,12589,66796,33.28,18.65,19.75264977825926
52923,51833,51041,66349,17674,66679,46846,47054,35379,26474,42001,24.5,17.48,16.900745643963447
50468,74358,23911,23349,74812,22484,1238,40110,2637,36505,62755,21.62,17.22,17.349076648676224
68490,55984,12286,35757,37349,18836,67755,59176,62758,30416,23473,16.48,20.49,16.896709930380787
43391,19224,45567,6664,71488,36514,45131,3437,75833,24432,70485,20.21,20.86,21.159210124384956
12657,59435,17635,44660,27628,71189,17611,55414,28387,67549,26583,95.22,25.71,25.549172736729155
74528,55456,1312,72732,6470,46510,65038,48768,7982,48809,52238,48.63,27.02,25.676726985186356
60765,57328,24999,72873,12943,21765,11126,46482,34104,32390,61547,32.64,19.14,19.507425951244485
68881,24423,69620,1578,70755,43970,29223,22715,3683,7404,26260,74.85,32.43,33.239979614389064
44407,37161,17008,43286,39013,51851,4726,10011,53190,32162,59510,30.19,13.89,14.377719548866727
