n_nodes,influence,n0,n1,n2,n3,n4
5,16.8600,616,923,149,317,93
5,16.8600,616,923,149,317,93
5,16.8600,616,923,149,317,93
5,16.8600,616,923,149,317,93
5,16.8600,616,923,149,317,93
5,16.8600,616,923,149,317,93
5,16.8600,616,923,149,317,93
5,16.8600,616,923,149,317,93
5,16.8600,616,923,149,317,93
5,16.3700,741,860,149,317,93
5,16.2900,332,143,818,597,913
5,16.2800,741,860,149,317,101
5,16.2800,741,860,149,317,101
5,16.2800,741,860,149,317,101
5,16.2100,741,860,149,317,93
5,16.1700,827,776,394,913,597
