n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
84890,248477,39544,22.2,14.04,14.298964747023538
103500,170638,12657,11.03,7.81,8.062457197927904
18988,215292,140478,11.71,8.18,8.094446240747361
24675,95863,152774,7.08,5.93,6.188060196948502
15204,238473,133021,11.34,8.14,8.75873944546291
56281,9829,22530,10.47,7.24,7.168363812113812
113677,109621,18312,10.38,9.11,9.266248704998704
63088,23779,144453,10.54,8.12,8.465943590399123
111285,15495,216754,12.31,7.87,8.276866037401751
148230,32453,248368,13.48,8.45,8.978489619186643
58520,165314,164477,10.37,7.07,7.350998157133839
152829,248436,16216,18.75,10.99,10.969202741702741
151284,153496,103987,8.71,7.15,6.8750771227158465
12999,255919,57955,10.28,7.58,7.992002831368255
12211,145926,225042,9.53,7.98,7.747272542292265
34910,75919,109874,7.56,6.16,6.276008112075306
37815,141737,30878,9.86,7.88,8.26402324913441
149661,80866,146868,12.55,8.83,8.41648530953961
213942,178782,47376,10.86,8.05,8.157185144904073
27015,152462,149737,9.75,7.89,8.193921392902007
167487,49249,97621,12.5,8.79,8.89327744707719
25540,143587,186675,11.81,6.64,6.781357637071923
16459,147945,15624,13.06,8.52,8.883235803344814
162269,53990,130132,13.26,8.94,9.063911020376619
178362,139387,112090,11.17,9.81,9.527285209037199
203745,82351,122054,16.41,9.93,9.897735060504067
153501,242074,118799,23.03,11.22,11.537665523876587
94786,78582,65123,9.38,7.81,7.938731349274281
208241,47124,183237,10.25,7.34,7.610122149092738
204427,63988,21457,10.97,9.13,9.546739765349145
150581,78708,137677,15.13,9.44,9.286137546682243
129791,229412,90040,14.06,9.66,10.017965910312608
191219,117659,75481,14.23,8.7,9.53317573325797
159634,256946,19189,9.76,7.65,7.8409156691694575
30950,134200,109608,5.73,4.78,5.045086359674356
43243,198479,89667,12.2,8.77,8.668360140509463
39841,244651,128178,15.25,10.14,10.438273481387515
110545,10277,252187,10.28,7.48,7.661352551972436
175168,20347,200427,8.92,7.7,7.754382446276447
146296,150215,206856,13.07,7.28,7.275140967768362
229501,214526,82247,9.81,8.2,8.377797859512821
89161,182267,91797,10.89,7.13,7.169418537061983
155810,130200,152016,9.6,7.77,8.433589702003859
208900,119591,18025,10.41,7.13,7.492371843593217
220192,24535,247642,12.01,7.96,8.600362385467829
70762,124282,182725,10.58,7.92,8.165966999170108
174103,17039,15904,10.68,8.2,7.990003887360957
191669,183891,81161,18.91,9.99,10.11125647211954
169640,151505,260334,12.75,7.93,7.78026081089922
178582,215462,116822,11.92,8.14,8.154410393151402
74605,187859,101132,19.25,10.26,10.314783068257682
232532,175283,90965,7.27,5.72,6.0917843594314185
5914,246585,121030,14.21,9.53,9.740486705503908
93182,44052,160148,8.83,6.96,6.978981848114152
30695,129418,15454,11.28,7.12,7.303129258099626
57201,201387,75348,15.62,10.52,11.143861084953876
33905,193557,64910,15.03,9.93,9.884148870212854
104306,102485,240337,16.1,10.31,10.566223306079877
228438,130156,21123,9.11,6.91,7.910873139232729
43611,117751,105288,7.11,6.91,6.560455451985285
144032,72833,231573,13.7,9.21,9.271754427149933
35894,214769,112858,17.06,10.89,11.321163902021322
226488,144236,72986,13.88,9.88,10.411080972594311
185177,108867,258596,14.2,9.14,9.23678771271205
94049,178971,231785,11.98,8.87,8.902670973166533
99730,251063,60490,13.06,6.74,6.60104552679853
39563,21753,46194,11.48,8.85,8.983098918189663
39661,60806,172626,10.26,7.87,8.035827221427011
61167,3162,127130,12.35,6.86,7.171976048744578
217866,154435,47800,26.35,13.09,13.460114620040272
68877,73906,1073,8.0,6.28,6.270888561957307
38188,109824,140139,10.68,7.79,7.70629488871737
96797,159858,148462,10.29,7.7,7.962447420112194
83522,249848,32896,14.68,9.04,9.201288663049798
181008,225234,135132,11.92,9.49,9.886135382499823
249095,161898,171695,14.48,9.58,9.923733665288731
177261,193930,14153,11.02,8.48,9.273815880146481
119706,235807,228322,11.9,8.16,8.05998951504689
204464,249531,229248,14.7,9.63,9.956844119157267
178408,209157,146609,9.7,7.73,8.032443298159242
102859,104351,104589,8.86,5.64,5.565513402461338
103316,27141,126228,9.19,6.79,6.810056811788966
166275,104973,16317,12.36,8.28,8.283436825500143
49967,17654,258124,13.88,8.36,8.186148740867942
54726,115507,42546,15.82,9.76,9.813235147272454
28817,89143,157477,10.73,6.68,7.192890778851791
13782,26838,61,7.15,6.56,6.522568977808371
148578,39653,140671,11.97,9.2,8.601222983296413
26598,248761,95318,10.92,7.0,7.2112756968295955
160887,6684,18432,15.1,8.68,9.310057427239075
229200,54513,160974,8.68,6.81,6.988913253042311
98626,38941,166306,12.33,9.33,9.578191668330122
66127,250470,91066,13.67,7.73,8.420579711761281
157883,95463,124295,14.63,7.48,7.703583625952653
32202,30239,222543,14.56,7.65,7.9041740075830145
127944,260335,256330,10.15,8.76,8.811051905344808
122156,125932,126834,13.92,10.41,10.641887245474521
81750,22514,37779,16.15,11.49,11.705877865299083
26787,196522,89819,9.16,7.73,7.895640955111494
194078,69404,125467,11.26,8.25,8.055783996144118
