n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
61878,79507,27044,189062,103824,125535,40625,23619,17436,5194,105274,144022,240636,23.56,21.83,22.340000000000007
75858,209833,259529,200582,15426,58177,136403,140687,94436,72530,204405,45262,216759,24.21,22.34,22.400000000000006
27835,68608,56203,247191,243132,6721,217296,167952,211459,68224,209832,71237,50707,22.84,21.42,21.56000000000001
43206,81225,75927,164357,227363,191861,251900,224040,222436,230700,97620,22732,221456,23.09,21.81,21.910000000000004
158820,88448,176082,101694,132632,65240,46606,64834,124148,73399,23421,247615,244996,23.48,22.67,22.38000000000001
214403,226881,246993,143560,220322,78707,1890,238254,76530,150042,184787,231294,81726,24.46,22.13,22.370000000000005
222309,200594,133266,51150,108513,111078,157001,75550,112995,118324,42289,61138,79983,23.94,20.95,22.02000000000001
68067,213016,209031,11334,21253,12143,121286,164194,261481,73513,136019,140147,169868,22.48,21.79,21.76000000000001
123532,183731,89874,38027,261430,176627,51268,17416,108211,239476,53128,166466,165849,23.14,21.6,22.24000000000001
115645,72431,48156,93278,114274,195806,154342,84061,166312,146415,52091,237060,84812,23.52,21.79,21.790000000000006
26471,220050,16150,185640,59996,72739,200582,152620,161331,225994,62237,32019,86787,22.94,22.45,22.390000000000008
244994,46540,76264,120329,6730,11222,93607,182790,21655,234862,252831,250278,74890,23.51,21.86,22.06000000000001
192643,177003,251623,85753,4767,84622,75758,84325,253232,40084,203224,170897,107591,22.89,20.94,21.34000000000001
225803,247282,227935,162663,178269,214414,20383,76915,161934,50178,234378,116429,76544,22.5,20.79,21.270000000000007
35766,65548,100043,156974,252133,41655,86850,150232,2463,95243,11743,119219,44450,23.32,22.35,22.03000000000001
95732,205454,210855,95085,261406,76109,149803,25454,115166,257359,54325,111136,240262,23.81,20.94,21.420000000000005
54504,29784,15555,16307,14488,193231,44215,156115,177426,254441,39227,158994,10719,22.59,22.29,21.680000000000007
143190,128625,152742,65289,84261,261524,9325,32053,218851,138737,76783,202844,261332,23.75,21.83,22.47000000000001
107301,170816,258908,52497,125242,52893,63402,115032,107642,128958,9665,57425,110420,23.4,22.22,22.030000000000005
116261,65165,169721,233124,112154,217854,56549,130699,49207,8296,9648,66687,66423,23.37,20.65,21.15000000000001
63540,137803,54543,202457,60677,109349,227989,68599,37146,85200,13441,233576,243278,23.3,21.51,21.530000000000012
82448,148201,30633,259672,149345,105634,252380,236179,171171,171435,228300,207318,188049,24.64,22.47,22.270000000000003
195225,10617,129574,101573,24355,112750,55291,243774,229063,150026,235867,247500,242372,24.61,21.84,21.920000000000012
43373,88234,77648,172204,123529,209585,236112,168425,82585,213601,110097,138418,56423,23.74,22.49,22.430000000000007
171634,210081,179820,210004,70332,88743,241906,102808,250682,130125,19498,225079,254564,22.61,21.17,21.490000000000006
73421,252123,164589,175204,50137,11676,103494,235659,162410,33458,201017,253895,70632,22.74,21.75,21.69000000000001
174899,224477,15855,228086,43847,180316,166511,121785,149213,123780,195689,105834,243133,19.38,18.35,18.770000000000003
102352,57289,209194,858,55363,241791,41089,3436,159910,229749,67459,30379,103752,23.65,21.73,22.31000000000001
212303,201790,205250,99899,230130,58283,144338,13998,230347,249288,52866,42441,176024,23.39,21.65,22.010000000000005
159456,86676,214546,233766,147422,202787,205609,123603,239923,137994,115249,6918,20706,23.72,21.69,22.16000000000001
8960,182302,155841,29600,128144,147011,226681,67358,159416,202929,36375,10846,95045,23.39,21.98,22.29000000000001
20890,201216,230443,137097,237249,2765,77840,219595,90941,216940,19591,22319,251623,24.68,22.07,22.43000000000001
142443,118953,99918,53831,206408,256001,81571,101877,61263,198891,127572,224257,253304,23.45,22.37,22.320000000000007
104872,24935,20236,30002,240059,162781,209283,232087,95913,134342,262035,113758,109023,23.36,21.97,21.680000000000007
224878,186445,203577,116454,17542,164781,231034,246603,51341,166969,79247,243728,219268,22.77,22.07,22.160000000000007
125482,110746,30978,209282,146352,43876,97413,229189,42682,46229,185263,39139,85604,24.25,21.87,22.42000000000001
129566,225397,88758,67793,142046,255265,236997,1279,186256,44225,1458,169896,81740,24.01,22.13,22.08000000000001
