n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
331,970,154,404,666,49,74,840,548,25.87,18.34,18.329999999999995
96,374,596,59,931,519,219,38,88,21.99,16.47,16.62
444,428,71,246,92,564,434,60,846,23.88,15.45,15.860000000000003
579,126,970,228,645,642,596,970,63,18.87,14.31,15.370000000000005
590,599,406,50,999,226,47,570,879,20.63,17.28,17.36
136,296,429,147,553,120,584,315,573,19.31,13.64,13.690000000000005
835,698,185,105,595,584,654,192,381,24.06,16.22,16.360000000000003
99,560,729,64,577,61,633,210,508,23.55,16.39,16.689999999999998
696,544,437,795,321,476,599,945,464,17.93,13.02,13.040000000000003
370,306,254,813,184,715,798,249,83,21.35,15.26,16.21
588,307,537,506,896,351,746,459,294,20.16,13.65,13.610000000000001
623,74,120,524,428,168,775,350,155,24.75,17.56,17.569999999999997
955,500,431,40,985,684,79,782,571,19.79,15.0,15.580000000000004
586,808,896,837,321,348,711,358,608,19.23,14.33,13.990000000000002
508,593,816,467,70,860,95,967,276,17.83,14.85,14.219999999999999
485,713,680,66,62,748,718,317,662,21.79,16.26,16.259999999999994
591,697,841,456,291,733,395,908,684,20.63,14.13,14.100000000000001
355,23,963,472,363,172,625,119,505,22.04,17.04,16.67
60,223,786,294,132,756,253,407,400,23.35,16.57,16.85
938,892,508,82,170,459,411,562,284,21.09,16.62,16.529999999999998
904,140,838,440,884,563,285,723,425,20.59,15.12,15.260000000000003
367,699,905,389,980,236,154,84,180,24.4,17.71,17.099999999999998
154,237,674,238,12,496,851,603,186,24.97,18.35,18.490000000000006
269,288,4,149,429,547,378,624,579,27.63,21.82,20.640000000000004
326,975,128,707,879,527,973,632,670,20.3,15.82,15.260000000000002
692,757,55,467,921,891,798,974,895,15.63,13.21,12.740000000000002
696,817,572,401,407,408,403,106,493,20.96,15.62,15.470000000000002
649,410,63,195,68,213,451,166,112,23.02,16.5,17.200000000000003
348,615,53,104,0,580,154,549,103,33.67,24.88,24.439999999999998
971,372,628,26,72,895,212,628,385,22.69,15.65,17.560000000000002
152,649,258,978,355,616,372,485,125,20.94,15.08,15.060000000000002
118,869,499,477,491,495,319,87,147,18.21,13.15,13.280000000000003
104,767,350,758,271,490,848,708,165,21.92,15.99,15.020000000000001
528,23,210,973,974,540,370,150,706,24.9,17.43,17.479999999999997
556,936,27,776,540,305,658,884,93,26.81,19.4,19.180000000000003
712,865,267,530,375,930,171,364,790,19.54,15.02,14.740000000000002
228,545,554,797,514,337,651,228,627,20.37,13.86,15.250000000000002
830,807,776,873,199,825,245,837,410,19.05,13.51,13.950000000000003
757,822,232,204,530,504,364,748,29,22.0,16.39,16.229999999999997
28,809,286,483,265,198,709,619,979,24.07,17.48,17.670000000000005
352,457,827,959,740,357,977,997,373,19.49,14.34,14.88
82,225,104,232,481,201,345,209,494,23.84,16.66,16.87
639,921,624,860,1,490,931,668,352,18.54,13.67,13.040000000000003
818,658,86,854,676,122,931,397,801,19.49,13.88,14.670000000000002
728,768,204,489,910,182,444,808,651,20.18,14.82,14.970000000000004
340,88,820,968,994,739,405,474,411,20.0,13.2,14.18
761,969,86,742,162,174,130,28,154,27.31,17.23,17.800000000000004
604,926,476,825,671,149,626,846,610,15.68,12.73,12.520000000000001
485,673,959,358,159,561,561,134,21,25.56,17.0,18.759999999999998
14,818,994,743,665,105,539,767,956,24.27,17.86,17.89
142,444,892,199,845,894,216,28,257,29.79,19.93,20.220000000000002
217,299,513,246,782,600,333,265,557,20.95,14.54,14.560000000000004
429,854,134,62,931,757,362,919,469,22.77,15.68,16.139999999999997
678,597,834,925,529,430,846,939,899,18.58,13.34,13.070000000000002
513,133,544,155,536,522,19,893,450,27.45,17.07,17.72
795,187,623,4,794,818,153,176,144,28.28,20.36,20.180000000000007
484,633,742,123,569,63,333,698,530,24.49,17.16,16.690000000000005
543,568,494,803,795,108,904,573,58,22.2,15.3,15.829999999999998
254,195,283,43,790,100,519,463,575,23.34,15.46,16.119999999999997
28,778,915,934,64,453,333,627,996,23.38,16.83,17.27
517,620,524,204,709,283,463,520,546,18.6,14.69,14.470000000000004
826,489,519,964,253,715,535,897,897,16.31,11.73,13.380000000000003
964,950,265,944,572,914,965,207,860,15.05,12.22,12.350000000000001
458,140,426,124,401,452,323,74,687,24.05,17.39,17.73
246,438,74,217,685,310,802,125,918,22.68,15.91,15.85
795,158,962,733,658,676,374,146,259,19.73,15.36,14.82
904,140,990,478,224,764,975,96,407,19.55,14.83,15.370000000000001
906,498,166,683,852,229,165,723,441,21.07,14.08,14.230000000000002
527,413,347,431,200,365,326,94,739,21.07,16.41,16.41
374,19,346,567,469,451,720,18,393,28.27,19.08,19.7
339,529,638,302,524,983,65,115,940,20.62,13.81,14.180000000000003
807,234,995,897,107,86,271,278,40,19.41,13.86,13.910000000000005
927,797,185,276,773,132,839,432,869,19.87,13.93,14.260000000000002
933,692,838,968,264,415,152,549,941,16.58,13.28,13.210000000000004
527,584,506,717,334,91,285,58,818,22.97,15.7,15.480000000000004
704,187,435,916,74,275,960,17,649,24.78,17.8,17.539999999999996
90,820,266,85,622,876,227,68,270,19.43,14.47,14.550000000000004
883,124,464,11,347,566,427,948,937,25.75,17.46,17.89
274,636,132,44,539,726,244,960,112,23.15,17.66,18.159999999999997
992,165,268,51,185,206,954,319,643,20.59,15.81,15.27
312,543,777,210,296,456,512,688,182,21.07,15.55,16.18
277,355,822,18,256,37,15,18,750,28.29,20.83,26.42
517,564,194,526,486,251,957,457,108,22.34,16.2,15.91
674,838,665,442,672,506,559,854,910,20.59,13.73,13.990000000000002
402,993,518,315,704,220,235,350,203,19.36,14.43,14.290000000000004
852,903,723,746,651,143,414,355,55,19.52,14.15,14.530000000000003
857,132,14,72,640,758,900,261,441,27.42,19.33,19.969999999999995
167,56,86,681,861,390,891,518,686,21.51,14.94,14.130000000000003
994,288,613,248,709,300,46,470,189,19.55,13.72,14.470000000000002
161,275,456,3,269,372,984,336,995,37.49,28.09,28.29
560,331,250,35,988,903,316,223,365,15.57,13.98,13.950000000000003
187,1,343,390,85,486,285,514,671,19.82,14.67,14.97
205,254,516,794,5,93,270,836,91,26.9,19.68,19.879999999999995
147,409,600,42,403,23,306,311,644,25.71,19.02,18.670000000000005
238,86,599,980,541,873,768,158,673,19.34,14.25,13.830000000000002
914,733,802,900,610,398,782,333,737,18.1,13.19,13.480000000000004
506,153,290,741,633,658,148,44,844,29.25,18.51,18.73
855,732,913,525,642,439,751,717,831,17.01,13.24,13.240000000000004
517,142,931,536,770,516,582,854,832,18.46,13.83,13.489999999999998
823,16,846,702,598,817,914,728,699,20.01,14.42,15.020000000000001
