n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
331,970,154,404,666,49,74,840,548,96,374,596,59,931,519,219,38,77.34,48.43,47.947188691529384
88,444,428,71,246,92,564,434,60,846,579,126,970,228,645,642,596,81.4,49.92,50.17386555553696
970,63,590,599,406,50,999,226,47,570,879,136,296,429,147,553,120,79.88,48.63,49.71621122079553
584,315,573,835,698,185,105,595,584,654,192,381,99,560,729,64,577,58.66,38.33,39.80518563410618
61,633,210,508,696,544,437,795,321,476,599,945,464,370,306,254,813,71.9,41.83,40.96854620152743
184,715,798,249,83,588,307,537,506,896,351,746,459,294,623,74,120,71.39,42.28,45.12692018413984
524,428,168,775,350,155,955,500,431,40,985,684,79,782,571,586,808,68.69,38.15,39.095076587295715
896,837,321,348,711,358,608,508,593,816,467,70,860,95,967,276,485,56.52,33.86,34.22867530407536
713,680,66,62,748,718,317,662,591,697,841,456,291,733,395,908,684,58.41,36.17,37.04134919160363
355,23,963,472,363,172,625,119,505,60,223,786,294,132,756,253,407,90.73,55.82,56.84219650763284
400,938,892,508,82,170,459,411,562,284,904,140,838,440,884,563,285,60.37,41.7,40.01036772478836
723,425,367,699,905,389,980,236,154,84,180,154,237,674,238,12,496,88.87,59.86,63.33444751414835
851,603,186,269,288,4,149,429,547,378,624,579,326,975,128,707,879,89.69,51.78,53.448923071284305
527,973,632,670,692,757,55,467,921,891,798,974,895,696,817,572,401,51.69,34.39,35.06335240375723
407,408,403,106,493,649,410,63,195,68,213,451,166,112,348,615,53,80.66,52.58,52.842041798791485
104,0,580,154,549,103,971,372,628,26,72,895,212,628,385,152,649,106.68,65.4,67.61968036004968
258,978,355,616,372,485,125,118,869,499,477,491,495,319,87,147,104,66.31,38.79,39.19959002287876
767,350,758,271,490,848,708,165,528,23,210,973,974,540,370,150,706,74.76,44.17,46.81112317422456
556,936,27,776,540,305,658,884,93,712,865,267,530,375,930,171,364,86.25,51.02,51.08490294850105
790,228,545,554,797,514,337,651,228,627,830,807,776,873,199,825,245,66.52,35.73,39.68436521242476
837,410,757,822,232,204,530,504,364,748,29,28,809,286,483,265,198,76.16,47.03,46.97532694279628
709,619,979,352,457,827,959,740,357,977,997,373,82,225,104,232,481,70.62,41.89,41.777167240886094
201,345,209,494,639,921,624,860,1,490,931,668,352,818,658,86,854,62.56,36.26,36.57102719940059
676,122,931,397,801,728,768,204,489,910,182,444,808,651,340,88,820,68.8,41.9,43.016425428207725
968,994,739,405,474,411,761,969,86,742,162,174,130,28,154,604,926,74.06,45.32,46.3462578115504
476,825,671,149,626,846,610,485,673,959,358,159,561,561,134,21,14,94.01,57.7,58.940727583010165
818,994,743,665,105,539,767,956,142,444,892,199,845,894,216,28,257,74.41,45.64,46.62411501572857
217,299,513,246,782,600,333,265,557,429,854,134,62,931,757,362,919,67.37,41.25,42.235632071892
469,678,597,834,925,529,430,846,939,899,513,133,544,155,536,522,19,71.01,44.0,43.40426638489671
893,450,795,187,623,4,794,818,153,176,144,484,633,742,123,569,63,89.17,55.0,54.789007809116015
333,698,530,543,568,494,803,795,108,904,573,58,254,195,283,43,790,71.65,44.34,44.700627940905626
100,519,463,575,28,778,915,934,64,453,333,627,996,517,620,524,204,75.75,47.79,49.32531772982108
