n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
137,582,867,821,782,64,261,120,507,779,460,483,667,388,807,214,96,499,29,85.28,48.93,48.71853446855003
914,855,399,443,622,780,785,2,712,456,272,738,821,234,605,967,104,923,325,68.31,46.34,45.598523597859256
31,22,26,665,554,9,961,902,390,702,221,992,432,743,29,540,227,782,448,115.65,65.39,66.85248616023571
961,507,566,238,353,236,693,224,779,470,975,296,948,22,426,857,938,569,944,80.16,49.93,50.20183158872385
657,102,190,644,741,880,303,123,760,340,917,738,996,728,512,958,990,432,519,69.17,41.03,41.90434285847005
849,932,686,194,310,290,601,996,903,511,866,963,517,402,603,873,35,491,248,73.31,47.36,46.99092523264112
761,816,413,424,680,177,375,561,903,719,794,690,755,383,88,449,679,520,110,65.58,41.6,40.10114247213013
797,167,533,860,402,379,501,750,30,480,44,315,720,868,629,607,592,403,662,89.34,53.2,52.51948191898439
174,172,514,232,12,789,204,552,942,880,561,237,414,526,352,975,867,591,361,76.16,50.7,51.970967691374064
470,931,275,675,561,623,980,746,5,392,802,877,840,977,907,960,758,524,828,72.62,43.22,43.48980258272778
132,531,796,574,210,436,972,57,492,890,373,583,567,204,963,516,423,496,832,75.05,47.53,47.034612577958946
365,424,354,1,551,553,638,805,627,339,469,614,28,823,235,650,181,563,598,76.2,48.7,49.23612662146177
185,881,93,817,564,816,871,836,953,261,33,861,966,689,72,85,888,17,463,87.43,53.21,54.84780625597467
14,772,773,287,255,275,112,816,639,189,352,297,71,171,163,261,540,974,172,113.62,62.89,64.61532971323368
672,279,663,728,301,465,719,329,508,485,116,24,319,395,351,431,815,192,264,76.64,49.27,50.4776733676803
111,259,921,747,522,214,988,620,442,836,998,21,230,18,406,149,36,736,982,117.55,70.06,69.52213757562438
164,456,721,518,694,436,557,852,225,999,645,816,711,528,461,228,536,664,31,78.34,46.65,46.94628267836262
404,691,589,822,328,675,646,436,60,755,305,128,991,217,896,48,313,72,879,86.38,51.15,51.619193955909815
78,317,939,961,305,761,162,426,578,258,133,8,574,899,870,38,604,839,222,76.82,46.46,47.77949601754156
985,922,583,471,175,847,888,890,997,798,720,637,521,38,387,205,355,101,210,71.77,44.26,44.26412073648272
587,690,918,443,605,198,504,106,960,681,399,303,516,511,17,333,626,892,411,78.18,45.86,46.07345140879254
921,288,18,160,205,878,335,830,576,801,138,347,439,218,272,690,98,857,388,95.59,56.98,55.98298621962911
954,560,352,936,903,857,703,547,496,786,545,240,66,742,41,86,136,173,170,76.43,44.92,46.11841367173863
932,551,218,274,777,340,614,518,861,261,376,346,348,116,298,240,888,966,618,73.64,41.26,43.10191215626041
798,977,732,908,500,138,593,564,788,106,328,40,416,74,389,886,807,150,848,75.93,46.92,46.56661801758053
128,349,117,629,601,800,948,387,78,584,563,229,579,83,975,273,373,912,302,84.8,49.84,52.04386728847674
577,547,947,117,468,918,283,110,805,46,847,302,12,628,686,14,93,423,117,109.83,69.99,75.96189330543561
845,906,808,40,192,245,804,600,431,165,118,461,171,697,247,162,761,865,105,71.6,49.1,48.30623303626654
445,932,987,387,825,993,555,931,837,301,563,259,728,488,322,102,212,667,325,72.32,43.47,44.27875073915792
40,27,10,805,947,302,743,610,327,460,400,320,408,64,65,935,324,993,615,107.28,71.27,70.80997562923835
993,466,114,256,220,803,632,796,912,555,888,704,480,677,364,265,187,554,212,77.85,48.53,49.86517777996204
314,203,252,369,83,839,287,91,771,458,92,667,588,658,347,963,232,399,989,78.66,45.68,45.52458455016177
314,42,335,191,324,811,867,592,914,943,310,251,342,103,557,626,592,826,610,64.97,41.04,43.03819331166329
94,250,225,20,827,249,411,74,274,564,888,72,746,76,22,650,10,297,768,107.38,67.66,68.34524587171072
