n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
7412,12004,11124,47324,22162,17082.28,186.84,195.1599999999998
40388,32975,27815,4683,20759,17086.97,154.0,172.1199999999999
56448,51581,66724,48766,71326,9716.45,31.56,29.640000000000114
58307,65806,35158,4708,3597,17085.37,157.49,162.27999999999997
47712,60934,41741,49809,55523,8715.39,10.51,9.920000000000002
68911,21559,73467,23256,30949,15888.09,62.17,56.44000000000014
30225,3127,23163,42617,22752,17100.72,227.24,244.6399999999978
17917,66868,66876,47145,67336,13318.59,19.19,20.99999999999998
73385,23834,58410,54351,68860,4967.3,9.21,8.2
47743,46371,47433,58427,21126,6329.52,8.76,9.240000000000002
52410,60477,69514,32755,64227,6679.75,13.56,12.27999999999999
36582,65282,65646,67553,46389,9576.62,25.29,20.040000000000003
59596,60425,45976,74410,73083,13675.1,21.69,22.079999999999977
59841,63780,29073,42554,21767,11796.15,13.98,14.079999999999991
35145,62883,40575,39753,66092,9747.35,13.64,14.439999999999989
73687,67862,66500,53303,40874,15042.11,23.44,26.87999999999997
27239,64081,67094,48050,9879,12816.97,28.66,29.99999999999998
44755,1103,25087,13914,7701,17071.27,727.09,883.2799999999941
75289,6410,35795,29703,13928,15039.53,34.06,35.71999999999995
68467,17891,34844,32090,27587,8721.75,11.98,11.399999999999995
7914,55432,4177,7444,47494,10594.7,36.86,43.20000000000013
47214,22528,32702,3072,10866,17091.7,115.85,114.19999999999996
15102,8842,3321,5357,2771,17090.35,311.44,354.28
48902,33513,16749,20593,24083,14172.21,33.04,30.479999999999958
68562,253,50536,5657,32483,17095.1,168.26,185.64000000000033
19846,4753,549,45115,14826,17091.89,237.35,299.279999999996
37490,44199,64062,4038,40420,5977.65,8.55,7.759999999999999
58805,72286,5999,34595,52671,9050.75,11.46,11.239999999999997
20113,61968,29560,12249,41458,13314.04,17.03,17.55999999999999
13375,3172,58696,16716,67932,16586.01,40.9,42.719999999999985
51505,63821,67476,42986,18852,17095.06,45.09,40.160000000000075
44702,33960,34319,55018,2363,13853.74,14.79,14.399999999999997
73131,18424,7442,33156,4398,17092.17,169.14,179.36000000000016
17262,21124,22375,12566,59426,15382.01,16.66,17.240000000000002
30363,66618,4115,32343,30470,17081.37,97.91,101.88
58287,9640,32870,10542,29911,17100.91,189.65,162.79999999999814
47163,33634,55445,36534,68968,9061.58,10.61,11.599999999999989
632,19807,4652,50430,53572,17074.82,441.22,502.95999999999856
21002,14571,67119,11510,31570,6148.83,11.7,12.759999999999987
13357,13077,2595,23823,30346,17074.41,174.51,190.04
13791,28488,3203,68253,60870,15224.0,40.63,43.159999999999954
59488,40596,70193,49807,27846,12140.51,49.96,56.319999999999794
27543,56850,55784,67043,2794,17092.29,355.11,395.79999999999984
6715,54790,68821,23753,12292,16414.09,43.69,48.59999999999995
62888,47996,2553,68053,15543,17064.78,226.47,235.1599999999981
48035,37955,48788,40406,2497,17094.83,122.42,135.52000000000015
54034,13259,13764,40097,26003,9406.41,20.04,17.679999999999975
2060,59168,7863,53827,63683,17085.93,188.23,196.12000000000003
60730,27295,9671,698,37271,17083.13,403.9,476.3199999999999
3164,48877,40084,10033,28726,16398.7,55.73,55.2400000000001
64283,25212,15173,74914,48941,16585.32,124.38,107.59999999999805
51351,60715,18306,45211,51779,11616.12,26.67,25.239999999999995
15955,33313,15960,16116,10552,9902.53,18.09,20.559999999999974
43841,51262,27788,13815,3233,17077.39,325.59,340.679999999998
61652,5659,65267,38109,46869,13168.02,12.58,12.0
59904,18542,49140,35250,63465,5814.75,7.95,8.0
68983,62594,54914,64503,38897,8380.17,10.31,10.599999999999996
51730,30359,20499,64066,34000,14694.64,63.28,64.08000000000031
71901,56053,11050,75464,12576,11100.13,44.27,55.59999999999986
9327,46669,23086,71468,19202,17067.72,66.0,64.67999999999995
54626,8760,11291,4924,16844,16050.67,58.9,64.00000000000003
38847,51195,30369,43177,57520,11115.94,19.73,20.759999999999973
22613,68681,37616,14689,20449,8706.54,9.47,9.759999999999996
70895,55536,12603,43102,67698,12459.68,29.7,28.44000000000008
32584,67392,33719,22225,20645,15385.28,39.92,40.08000000000007
60416,30729,52974,46996,75161,13496.72,26.84,26.359999999999964
18974,61165,57826,3851,50233,17094.23,124.25,132.88000000000022
23648,51492,66869,7021,63236,13835.84,19.73,20.91999999999998
35907,53072,33255,54020,61931,13671.17,24.12,22.47999999999998
47199,71772,43349,10671,29491,16589.67,73.73,72.00000000000011
69842,24625,52785,50142,1521,17102.01,416.2,491.2000000000003
41016,60889,68625,61119,23248,14871.53,33.96,32.23999999999999
12377,2246,52811,28380,74615,16235.55,47.13,47.24000000000002
50565,28245,13167,51116,73101,14023.8,31.81,35.92000000000011
26153,35967,25099,64199,18071,16757.28,56.74,63.91999999999999
1112,56937,63184,33251,67297,17091.51,449.29,502.28000000000003
74199,22749,61222,26869,9545,11624.93,31.86,33.32000000000013
45906,398,63625,69883,8577,17085.49,124.65,125.0800000000001
63569,43894,60202,34989,65916,15195.92,29.62,32.4800000000001
60335,3608,10460,45565,22767,15546.43,43.59,45.27999999999996
53017,33461,17677,7088,21308,9226.55,16.14,15.879999999999981
65468,50025,60903,38642,20427,14868.79,20.13,19.519999999999996
1363,37048,73062,61262,238,17103.3,468.83,562.7599999999964
48032,4458,70516,50112,73964,14004.75,45.98,43.92
58038,26793,40426,65310,17482,10429.55,16.11,18.92000000000001
63410,70591,39676,10055,33814,13002.13,42.96,37.20000000000012
41035,39868,43739,40917,51506,15545.9,34.05,32.680000000000035
67906,12182,66644,27605,51265,15720.59,61.09,60.12000000000003
69529,19600,66148,11683,40380,4966.02,6.31,6.48
5370,30528,59970,73571,30423,17085.17,271.61,331.2800000000003
68502,36370,8030,14668,14675,14354.15,29.6,29.319999999999965
49704,47789,28012,41732,46672,17078.39,63.18,76.0400000000001
10143,43871,59949,47539,21823,17090.9,82.15,82.43999999999997
65219,57934,38271,60432,17545,8375.38,9.8,9.279999999999998
57933,28298,35787,42759,20838,13518.85,13.68,13.559999999999999
13048,31174,61458,24844,48993,16052.43,23.77,24.51999999999998
24292,46674,18382,17744,30562,17093.53,151.11,161.35999999999967
35210,72168,49546,52462,44859,6342.6,13.13,11.999999999999986
36797,65877,42006,52353,38221,9393.42,10.65,10.64
69722,9524,48160,40446,51796,11971.61,28.94,29.080000000000133
