n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
75211,10560,63574,34291,4826,59,19081,61637,48910,10297.89,278.52,315.7899999999997
41862,2869,35743,64073,25966,54264,70556,70680,12348,10317.1,120.1,127.71000000000012
25294,73848,72563,34802,11548,55666,43985,12207,47466,9804.93,38.06,37.040000000000035
53732,32831,58354,12291,25842,38166,12786,5987,26328,8459.97,28.39,27.360000000000014
47235,63793,25391,67456,75482,66019,3725,47366,32098,10323.21,94.95,99.94999999999999
56320,39888,46842,15674,11755,65556,68847,26099,15312,1245.75,10.42,10.33
35112,40931,25719,49782,63405,29194,18101,27510,68438,7432.67,18.61,18.069999999999993
1641,24739,22169,2235,43635,73104,40124,49103,49467,10215.13,45.76,47.7
69123,51008,37899,16624,64062,7054,24294,55428,52135,8158.15,19.0,20.230000000000025
12580,57835,32153,11672,58472,58614,49809,10023,67723,10330.98,63.12,64.88000000000002
55891,61725,39775,53616,11263,25184,34841,59160,63919,3511.28,11.06,11.48
22561,2430,2866,70509,16186,32917,47323,24583,33595,10318.25,151.6,160.55
65894,59183,43180,67747,33392,53814,55278,63622,35119,4743.78,14.61,15.069999999999993
62221,62723,64490,18636,49476,65096,40065,61244,42387,3311.6,13.0,13.200000000000008
48034,21368,49288,34839,41957,52203,63962,20733,38114,6298.74,20.15,18.78000000000001
73381,811,58898,7484,23930,3946,74680,14698,48615,10305.21,120.82,132.68999999999954
47449,65200,8162,25248,20235,35291,1942,55327,68794,10335.42,95.74,103.66000000000011
64447,9937,61459,30417,13127,48616,47444,19000,31897,9898.27,33.59,33.35000000000001
41723,18910,4938,12756,13819,5932,62636,60648,9043,10234.59,82.87,83.99999999999898
4043,72276,16647,10950,21110,34758,59242,65495,2658,9297.81,44.21,46.55000000000007
17966,24745,57787,62804,57603,58599,73215,36229,62577,6615.17,19.09,18.119999999999997
8345,38241,47637,37495,47204,4439,10968,65851,36147,8154.06,24.96,24.58
36674,35928,62010,56452,58226,48687,4182,11225,32712,10335.18,75.85,77.0100000000001
31254,70189,4287,22713,44090,48560,4189,6824,27417,10319.17,79.77,83.32000000000006
56758,45020,10170,20661,14946,52383,71712,17785,60824,7646.45,20.52,21.530000000000026
64819,9854,16783,9695,45927,68192,3994,24337,68868,8789.08,31.02,34.54000000000005
19700,24078,36923,19792,66495,74506,50896,29239,29045,7216.88,30.72,30.62999999999998
73932,16495,54936,21388,41484,31501,73533,75020,624,10315.01,206.67,213.2899999999992
74568,50683,24660,42632,49949,68982,57795,1268,52102,10112.06,60.5,59.51000000000012
69571,72228,17860,30630,71293,48788,35638,24267,19583,8587.05,21.32,21.339999999999993
21512,17607,50423,9735,8004,1606,5226,61892,7763,10329.99,144.3,147.92999999999986
15019,70815,13126,48184,4218,7848,71140,29463,53325,10317.36,101.88,105.1100000000002
29566,74095,38469,12152,61741,10131,75157,7708,22100,4958.53,12.26,12.03
57401,15736,14709,23304,6555,3982,55748,37621,33513,10313.96,84.08,83.58
58113,30401,26495,70201,28043,36414,1718,33415,69080,8467.14,22.64,23.009999999999984
43381,67818,12278,4291,47454,48121,15351,29655,3671,10329.85,108.63,121.90999999999995
47233,44643,57098,6783,45089,18271,3984,1288,44065,10330.14,113.77,121.7399999999996
8924,63561,338,60768,34563,11471,35812,30175,17351,10322.93,366.52,389.13999999999976
16506,54947,71535,23834,31845,50319,56242,73864,67838,1762.43,11.31,11.929999999999998
62971,35409,33182,17927,39197,4307,25235,58775,13726,9793.47,27.2,27.799999999999983
23080,75505,14213,339,67314,21032,15717,19921,51528,9599.5,31.7,31.969999999999974
62088,63728,69572,70973,61662,28231,50902,20230,60041,6832.61,16.3,18.25000000000002
1397,44271,54734,33006,41859,17410,37458,48626,47563,10222.86,129.34,133.6699999999996
29268,702,39966,23153,10817,53431,30344,11694,25458,10319.01,183.09,184.62000000000026
49860,53980,16496,19338,68131,6598,68194,68794,63970,9405.3,31.11,32.249999999999986
47744,43082,51072,35783,8745,34284,17235,5401,14340,7862.13,23.54,22.04999999999999
20331,66209,66388,14889,11359,11337,16368,28327,46011,10321.47,54.38,65.01999999999946
44348,20742,32011,22955,24121,29566,16449,62793,60000,7743.08,23.3,25.16000000000001
14485,17916,59711,25731,74960,48641,18954,43549,34554,9194.21,42.69,44.84000000000012
8949,35908,200,8010,3915,62870,59735,41693,8032,10323.56,139.19,144.9100000000002
1479,35999,13288,50340,44033,13360,48909,18607,19307,10308.74,85.16,82.90000000000003
48546,61474,53008,2534,69692,19773,13615,58427,48956,5375.78,14.1,14.49
1632,16713,72263,62928,34772,9224,62681,15868,52325,10319.56,71.21,73.96999999999998
26025,71212,22274,57398,43369,33461,71020,45338,38573,8790.38,26.3,26.68000000000004
71408,35822,59369,72842,5995,65601,32724,430,69069,10321.91,260.91,289.29
64920,72997,70357,33394,22317,4644,42045,1825,27505,10320.39,93.08,98.40000000000003
74788,39865,24988,20186,36446,7630,35736,39658,49051,8055.11,41.45,35.95000000000009
28526,22488,358,11810,46830,75635,24239,45849,24022,10325.07,184.95,191.2099999999994
62587,28936,62347,50373,71694,47074,16105,11489,56352,6002.77,17.44,16.839999999999993
7136,26711,57552,35291,28688,7392,63235,66024,69098,8770.91,32.95,34.73000000000006
33074,68300,34817,47329,39414,55848,48619,12383,71444,9301.42,27.29,29.290000000000013
54289,21292,36389,7998,66072,41715,66548,7527,10241,10309.99,97.45,107.32999999999998
14653,7964,57488,56433,69941,11873,23143,34494,46090,9583.53,37.42,38.57
157,8296,34855,40531,45324,50901,52887,10208,15052,10325.52,221.82,251.6799999999995
37084,64955,58568,33693,40652,31513,1973,6669,67550,10335.32,84.27,90.87
71037,49895,20101,28789,38619,1606,14067,34542,17735,10345.79,72.5,77.53999999999994
73219,15559,4056,52250,33718,64065,27871,9141,36131,10214.78,53.27,51.49000000000004
23001,17684,20154,12953,3114,28514,42897,55032,62312,9085.92,22.56,23.04
75114,63937,59158,42321,59513,25282,23244,69720,14808,5475.48,15.13,15.059999999999995
28971,18255,51267,29209,46080,61037,73919,36002,25248,8780.82,27.55,28.810000000000056
74645,29598,3549,53330,31987,51977,75630,15661,4495,10309.28,93.78,94.50999999999999
41289,47703,65403,33174,57153,49372,39758,47269,68748,2800.55,12.01,11.719999999999997
48820,7491,53902,23563,39965,37991,61893,31534,13638,9809.12,35.47,38.09000000000001
60410,75508,21025,48030,75467,56183,61429,42944,9378,9913.46,28.71,31.569999999999975
59461,56734,63617,1559,14220,8486,63054,56888,7707,10319.32,52.93,51.470000000000056
3398,67518,69100,46045,47506,21048,23549,62919,69660,7125.25,16.93,18.449999999999992
9254,53231,15063,3896,45449,30526,70318,33022,68414,10218.83,48.78,52.050000000000054
34629,50620,47314,385,45095,54804,39304,22938,64736,10336.78,89.76,92.40000000000005
